salinity_sfile,temperature_sfile,pressure,lat,lon,date
,,0.1,-12.27,-86.9,2019-10-09
,,0.2,-12.27,-86.9,2019-10-09
,,0.42,-12.27,-86.9,2019-10-09
,,0.5,-12.27,-86.9,2019-10-09
,,0.9,-12.27,-86.9,2019-10-09
,,1.1,-12.27,-86.9,2019-10-09
,,1.2,-12.27,-86.9,2019-10-09
,,1.4,-12.27,-86.9,2019-10-09
,19.275999,1.5,-12.27,-86.9,2019-10-09
,19.275999,1.52,-12.27,-86.9,2019-10-09
,19.275999,1.7,-12.27,-86.9,2019-10-09
,19.275999,1.8,-12.27,-86.9,2019-10-09
,19.275999,2.2,-12.27,-86.9,2019-10-09
,19.275999,2.3,-12.27,-86.9,2019-10-09
,19.275999,2.5,-12.27,-86.9,2019-10-09
,19.273199,2.7,-12.27,-86.9,2019-10-09
,19.271799,2.8,-12.27,-86.9,2019-10-09
,19.268999,3.0,-12.27,-86.9,2019-10-09
,19.265919,3.22,-12.27,-86.9,2019-10-09
,19.263399,3.4,-12.27,-86.9,2019-10-09
,19.261999,3.5,-12.27,-86.9,2019-10-09
,19.260399,3.7,-12.27,-86.9,2019-10-09
,19.258799,3.9,-12.27,-86.9,2019-10-09
,19.2572,4.1,-12.27,-86.9,2019-10-09
,19.256399,4.2,-12.27,-86.9,2019-10-09
,19.254,4.5,-12.27,-86.9,2019-10-09
,19.2528,4.6,-12.27,-86.9,2019-10-09
,19.250401,4.8,-12.27,-86.9,2019-10-09
,19.248001,5.0,-12.27,-86.9,2019-10-09
,19.246799,5.1,-12.27,-86.9,2019-10-09
,19.2444,5.3,-12.27,-86.9,2019-10-09
,19.242001,5.5,-12.27,-86.9,2019-10-09
,19.24,5.7,-12.27,-86.9,2019-10-09
,19.238001,5.9,-12.27,-86.9,2019-10-09
,19.236,6.1,-12.27,-86.9,2019-10-09
,19.234001,6.3,-12.27,-86.9,2019-10-09
,19.232,6.5,-12.27,-86.9,2019-10-09
,19.231001,6.6,-12.27,-86.9,2019-10-09
,19.229502,6.7,-12.27,-86.9,2019-10-09
,19.2262,6.92,-12.27,-86.9,2019-10-09
,19.220501,7.3,-12.27,-86.9,2019-10-09
,19.217499,7.5,-12.27,-86.9,2019-10-09
,19.216,7.6,-12.27,-86.9,2019-10-09
,19.2153,7.7,-12.27,-86.9,2019-10-09
,19.2139,7.9,-12.27,-86.9,2019-10-09
,19.2125,8.1,-12.27,-86.9,2019-10-09
,19.2111,8.3,-12.27,-86.9,2019-10-09
,19.2097,8.5,-12.27,-86.9,2019-10-09
,19.209,8.6,-12.27,-86.9,2019-10-09
,19.208799,8.700001,-12.27,-86.9,2019-10-09
