salinity_sfile,temperature_sfile,pressure,lat,lon,date
,,0.1,-12.46,-86.68,2019-10-19
,,0.2,-12.46,-86.68,2019-10-19
,,0.5,-12.46,-86.68,2019-10-19
,,1.0,-12.46,-86.68,2019-10-19
,,1.2,-12.46,-86.68,2019-10-19
,,1.4,-12.46,-86.68,2019-10-19
,19.332001,1.5,-12.46,-86.68,2019-10-19
,19.332001,1.6,-12.46,-86.68,2019-10-19
,19.332001,1.8,-12.46,-86.68,2019-10-19
,19.332001,2.0,-12.46,-86.68,2019-10-19
,19.332001,2.3,-12.46,-86.68,2019-10-19
,19.332001,2.5,-12.46,-86.68,2019-10-19
,19.3318,2.7,-12.46,-86.68,2019-10-19
,19.3316,2.9,-12.46,-86.68,2019-10-19
,19.3314,3.1,-12.46,-86.68,2019-10-19
,19.330999,3.5,-12.46,-86.68,2019-10-19
,19.3311,3.6,-12.46,-86.68,2019-10-19
,19.331299,3.8,-12.46,-86.68,2019-10-19
,19.3316,4.1,-12.46,-86.68,2019-10-19
,19.3318,4.3,-12.46,-86.68,2019-10-19
,19.332001,4.5,-12.46,-86.68,2019-10-19
,19.3318,4.7,-12.46,-86.68,2019-10-19
,19.331501,5.0,-12.46,-86.68,2019-10-19
,19.331299,5.2,-12.46,-86.68,2019-10-19
,19.330999,5.5,-12.46,-86.68,2019-10-19
,19.330778,5.7,-12.46,-86.68,2019-10-19
,19.330555,5.9,-12.46,-86.68,2019-10-19
,19.330334,6.1,-12.46,-86.68,2019-10-19
,19.33,6.4,-12.46,-86.68,2019-10-19
,19.3302,6.6,-12.46,-86.68,2019-10-19
,19.3305,6.9,-12.46,-86.68,2019-10-19
,19.3307,7.1,-12.46,-86.68,2019-10-19
,19.3309,7.3,-12.46,-86.68,2019-10-19
,19.330999,7.4,-12.46,-86.68,2019-10-19
,19.330818,7.6,-12.46,-86.68,2019-10-19
,19.330635,7.8,-12.46,-86.68,2019-10-19
,19.330454,8.0,-12.46,-86.68,2019-10-19
,19.330181,8.3,-12.46,-86.68,2019-10-19
,19.33,8.5,-12.46,-86.68,2019-10-19
,19.3295,9.0,-12.46,-86.68,2019-10-19
,19.3293,9.2,-12.46,-86.68,2019-10-19
,19.3291,9.4,-12.46,-86.68,2019-10-19
,19.329,9.5,-12.46,-86.68,2019-10-19
,19.327999,10.5,-12.46,-86.68,2019-10-19
,19.327272,10.6,-12.46,-86.68,2019-10-19
,19.32,11.6,-12.46,-86.68,2019-10-19
,19.319555,11.8,-12.46,-86.68,2019-10-19
,19.318001,12.5,-12.46,-86.68,2019-10-19
,19.316,13.0,-12.46,-86.68,2019-10-19
,19.313999,13.5,-12.46,-86.68,2019-10-19
,19.315199,14.1,-12.46,-86.68,2019-10-19
,19.316,14.5,-12.46,-86.68,2019-10-19
,19.3125,15.2,-12.46,-86.68,2019-10-19
,19.311001,15.5,-12.46,-86.68,2019-10-19
,19.3118,16.299999,-12.46,-86.68,2019-10-19
,19.312,16.5,-12.46,-86.68,2019-10-19
,19.309299,17.4,-12.46,-86.68,2019-10-19
,19.309,17.5,-12.46,-86.68,2019-10-19
,19.309908,18.5,-12.46,-86.68,2019-10-19
,19.309999,18.6,-12.46,-86.68,2019-10-19
,19.306999,19.5,-12.46,-86.68,2019-10-19
,19.30611,19.700001,-12.46,-86.68,2019-10-19
,19.302999,20.4,-12.46,-86.68,2019-10-19
,19.302999,20.9,-12.46,-86.68,2019-10-19
,19.302999,21.4,-12.46,-86.68,2019-10-19
,19.30109,22.1,-12.46,-86.68,2019-10-19
,19.299999,22.5,-12.46,-86.68,2019-10-19
,19.2992,23.299999,-12.46,-86.68,2019-10-19
,19.299,23.5,-12.46,-86.68,2019-10-19
,19.296299,24.4,-12.46,-86.68,2019-10-19
,19.296,24.5,-12.46,-86.68,2019-10-19
,19.292,25.4,-12.46,-86.68,2019-10-19
,19.291782,25.52,-12.46,-86.68,2019-10-19
,19.290001,26.5,-12.46,-86.68,2019-10-19
,19.289892,26.620001,-12.46,-86.68,2019-10-19
,19.289,27.6,-12.46,-86.68,2019-10-19
,19.289,27.82,-12.46,-86.68,2019-10-19
,19.289,28.5,-12.46,-86.68,2019-10-19
,19.289,29.02,-12.46,-86.68,2019-10-19
,19.289,29.5,-12.46,-86.68,2019-10-19
,19.289,30.219999,-12.46,-86.68,2019-10-19
,19.289,30.5,-12.46,-86.68,2019-10-19
,19.289,31.42,-12.46,-86.68,2019-10-19
,19.289,31.6,-12.46,-86.68,2019-10-19
,19.289,32.599998,-12.46,-86.68,2019-10-19
,19.289,32.619999,-12.46,-86.68,2019-10-19
,19.289,33.599998,-12.46,-86.68,2019-10-19
,19.289,33.82,-12.46,-86.68,2019-10-19
,19.289,34.5,-12.46,-86.68,2019-10-19
,19.28952,35.02,-12.46,-86.68,2019-10-19
,19.290001,35.5,-12.46,-86.68,2019-10-19
,19.28928,36.220001,-12.46,-86.68,2019-10-19
,19.289,36.5,-12.46,-86.68,2019-10-19
,19.290001,37.5,-12.46,-86.68,2019-10-19
,19.289957,37.52,-12.46,-86.68,2019-10-19
,19.288,38.400002,-12.46,-86.68,2019-10-19
,19.28771,38.720001,-12.46,-86.68,2019-10-19
,19.287001,39.5,-12.46,-86.68,2019-10-19
,19.284401,40.02,-12.46,-86.68,2019-10-19
,19.282,40.5,-12.46,-86.68,2019-10-19
,19.282721,41.220001,-12.46,-86.68,2019-10-19
,19.283001,41.5,-12.46,-86.68,2019-10-19
,19.280001,42.5,-12.46,-86.68,2019-10-19
,19.280001,42.52,-12.46,-86.68,2019-10-19
,19.280001,43.5,-12.46,-86.68,2019-10-19
,19.280001,43.82,-12.46,-86.68,2019-10-19
,19.280001,44.5,-12.46,-86.68,2019-10-19
,19.280001,45.119999,-12.46,-86.68,2019-10-19
,19.280001,45.599998,-12.46,-86.68,2019-10-19
,19.27836,46.419998,-12.46,-86.68,2019-10-19
,19.278,46.599998,-12.46,-86.68,2019-10-19
,19.278999,47.599998,-12.46,-86.68,2019-10-19
,19.278879,47.719997,-12.46,-86.68,2019-10-19
,19.278,48.599998,-12.46,-86.68,2019-10-19
,19.278,48.919998,-12.46,-86.68,2019-10-19
,19.278,49.5,-12.46,-86.68,2019-10-19
,19.278799,50.220001,-12.46,-86.68,2019-10-19
,19.278999,50.400002,-12.46,-86.68,2019-10-19
,19.278999,51.400002,-12.46,-86.68,2019-10-19
