salinity_sfile,temperature_sfile,pressure,lat,lon,date
,,0.2,-12.75,-86.67,2019-09-09
,,0.3,-12.75,-86.67,2019-09-09
,,0.6,-12.75,-86.67,2019-09-09
,,1.0,-12.75,-86.67,2019-09-09
,,1.2,-12.75,-86.67,2019-09-09
,,1.4,-12.75,-86.67,2019-09-09
,18.903999,1.5,-12.75,-86.67,2019-09-09
,18.903999,1.52,-12.75,-86.67,2019-09-09
,18.903999,1.7,-12.75,-86.67,2019-09-09
,18.903999,1.8,-12.75,-86.67,2019-09-09
,18.903999,2.1,-12.75,-86.67,2019-09-09
,18.903999,2.2,-12.75,-86.67,2019-09-09
,18.903999,2.3,-12.75,-86.67,2019-09-09
,18.903999,2.5,-12.75,-86.67,2019-09-09
,18.903799,2.7,-12.75,-86.67,2019-09-09
,18.903599,2.9,-12.75,-86.67,2019-09-09
,18.9035,3.0,-12.75,-86.67,2019-09-09
,18.903179,3.32,-12.75,-86.67,2019-09-09
,18.903,3.5,-12.75,-86.67,2019-09-09
,18.902779,3.7,-12.75,-86.67,2019-09-09
,18.902555,3.9,-12.75,-86.67,2019-09-09
,18.902334,4.1,-12.75,-86.67,2019-09-09
,18.902111,4.3,-12.75,-86.67,2019-09-09
,18.902,4.4,-12.75,-86.67,2019-09-09
,18.902182,4.5,-12.75,-86.67,2019-09-09
,18.902546,4.7,-12.75,-86.67,2019-09-09
,18.902908,4.9,-12.75,-86.67,2019-09-09
,18.903273,5.1,-12.75,-86.67,2019-09-09
,18.903854,5.42,-12.75,-86.67,2019-09-09
,18.903999,5.5,-12.75,-86.67,2019-09-09
,18.9039,5.6,-12.75,-86.67,2019-09-09
,18.903799,5.7,-12.75,-86.67,2019-09-09
,18.9035,6.0,-12.75,-86.67,2019-09-09
,18.903299,6.2,-12.75,-86.67,2019-09-09
,18.903,6.5,-12.75,-86.67,2019-09-09
,18.903,6.7,-12.75,-86.67,2019-09-09
,18.903,6.9,-12.75,-86.67,2019-09-09
,18.903,7.2,-12.75,-86.67,2019-09-09
,18.903,7.4,-12.75,-86.67,2019-09-09
,18.903,7.5,-12.75,-86.67,2019-09-09
,18.902908,7.6,-12.75,-86.67,2019-09-09
,18.902727,7.8,-12.75,-86.67,2019-09-09
,18.902454,8.1,-12.75,-86.67,2019-09-09
,18.902273,8.3,-12.75,-86.67,2019-09-09
,18.902,8.6,-12.75,-86.67,2019-09-09
,18.902,8.92,-12.75,-86.67,2019-09-09
,18.902,9.1,-12.75,-86.67,2019-09-09
,18.902,9.2,-12.75,-86.67,2019-09-09
,18.902,9.5,-12.75,-86.67,2019-09-09
,18.902,10.02,-12.75,-86.67,2019-09-09
,18.902,10.5,-12.75,-86.67,2019-09-09
,18.902,11.219999,-12.75,-86.67,2019-09-09
,18.902,11.4,-12.75,-86.67,2019-09-09
,18.902,12.4,-12.75,-86.67,2019-09-09
,18.901981,12.42,-12.75,-86.67,2019-09-09
,18.900999,13.5,-12.75,-86.67,2019-09-09
,18.900999,13.62,-12.75,-86.67,2019-09-09
,18.900999,14.5,-12.75,-86.67,2019-09-09
,18.900999,14.72,-12.75,-86.67,2019-09-09
,18.900999,15.4,-12.75,-86.67,2019-09-09
,18.90048,15.92,-12.75,-86.67,2019-09-09
,18.9,16.4,-12.75,-86.67,2019-09-09
,18.90062,17.02,-12.75,-86.67,2019-09-09
,18.900999,17.4,-12.75,-86.67,2019-09-09
