salinity,temperature,pressure,lat,lon,date
35.429001,18.433001,1.0,-17.82,-83.78,2019-10-15
35.427898,18.426001,2.04,-17.82,-83.78,2019-10-15
35.4282,18.417999,3.0,-17.82,-83.78,2019-10-15
35.4263,18.409,4.0,-17.82,-83.78,2019-10-15
35.4258,18.408001,5.04,-17.82,-83.78,2019-10-15
35.425999,18.403,6.0,-17.82,-83.78,2019-10-15
35.425598,18.402,7.0,-17.82,-83.78,2019-10-15
35.424999,18.393999,8.0,-17.82,-83.78,2019-10-15
35.424702,18.386,9.0,-17.82,-83.78,2019-10-15
35.424999,18.378,10.0,-17.82,-83.78,2019-10-15
35.428299,18.368,10.72,-17.82,-83.78,2019-10-15
35.428299,18.289,11.96,-17.82,-83.78,2019-10-15
35.410702,18.136,14.0,-17.82,-83.78,2019-10-15
35.409801,18.087999,16.0,-17.82,-83.78,2019-10-15
35.4039,17.968,18.0,-17.82,-83.78,2019-10-15
35.3936,17.877001,20.0,-17.82,-83.78,2019-10-15
35.392399,17.841999,22.0,-17.82,-83.78,2019-10-15
35.3899,17.811001,23.959999,-17.82,-83.78,2019-10-15
35.389999,17.799999,25.959999,-17.82,-83.78,2019-10-15
35.391102,17.795,28.0,-17.82,-83.78,2019-10-15
35.391102,17.782,30.040001,-17.82,-83.78,2019-10-15
35.3908,17.77,32.040001,-17.82,-83.78,2019-10-15
35.391399,17.761,34.040001,-17.82,-83.78,2019-10-15
35.391701,17.752001,36.040001,-17.82,-83.78,2019-10-15
35.391899,17.740999,38.0,-17.82,-83.78,2019-10-15
35.391998,17.733999,39.959999,-17.82,-83.78,2019-10-15
35.391602,17.723,42.0,-17.82,-83.78,2019-10-15
35.391399,17.718,44.0,-17.82,-83.78,2019-10-15
35.3913,17.712999,46.040001,-17.82,-83.78,2019-10-15
35.391102,17.705,48.0,-17.82,-83.78,2019-10-15
35.3904,17.697001,50.0,-17.82,-83.78,2019-10-15
35.390099,17.691,52.0,-17.82,-83.78,2019-10-15
35.3904,17.688,54.0,-17.82,-83.78,2019-10-15
35.390202,17.684999,56.0,-17.82,-83.78,2019-10-15
35.389999,17.683001,58.0,-17.82,-83.78,2019-10-15
35.390598,17.684,60.0,-17.82,-83.78,2019-10-15
35.3923,17.687,62.0,-17.82,-83.78,2019-10-15
35.392799,17.686001,64.040001,-17.82,-83.78,2019-10-15
35.392899,17.684999,66.040001,-17.82,-83.78,2019-10-15
35.392399,17.681,68.040001,-17.82,-83.78,2019-10-15
35.391602,17.679001,70.0,-17.82,-83.78,2019-10-15
35.3923,17.681,71.959999,-17.82,-83.78,2019-10-15
35.3927,17.68,74.0,-17.82,-83.78,2019-10-15
35.392502,17.677,76.0,-17.82,-83.78,2019-10-15
35.391399,17.672001,78.0,-17.82,-83.78,2019-10-15
35.3895,17.666,79.959999,-17.82,-83.78,2019-10-15
35.388901,17.663,81.959999,-17.82,-83.78,2019-10-15
35.387199,17.658001,84.0,-17.82,-83.78,2019-10-15
35.386501,17.657,85.959999,-17.82,-83.78,2019-10-15
35.386799,17.658001,87.959999,-17.82,-83.78,2019-10-15
35.386002,17.655001,90.0,-17.82,-83.78,2019-10-15
35.384701,17.649,92.040001,-17.82,-83.78,2019-10-15
35.381599,17.636,94.040001,-17.82,-83.78,2019-10-15
35.376598,17.622,96.0,-17.82,-83.78,2019-10-15
35.375999,17.621,98.0,-17.82,-83.78,2019-10-15
35.376301,17.622999,100.0,-17.82,-83.78,2019-10-15
35.376301,17.622999,102.0,-17.82,-83.78,2019-10-15
35.375599,17.622,104.0,-17.82,-83.78,2019-10-15
35.375301,17.620001,106.040001,-17.82,-83.78,2019-10-15
35.374699,17.620001,108.040001,-17.82,-83.78,2019-10-15
35.374699,17.620001,110.0,-17.82,-83.78,2019-10-15
35.3745,17.618999,111.959999,-17.82,-83.78,2019-10-15
35.374199,17.618,113.959999,-17.82,-83.78,2019-10-15
35.374298,17.620001,116.0,-17.82,-83.78,2019-10-15
35.374298,17.620001,118.040001,-17.82,-83.78,2019-10-15
35.3741,17.620001,120.0,-17.82,-83.78,2019-10-15
35.3741,17.620001,122.0,-17.82,-83.78,2019-10-15
