salinity_sfile,temperature_sfile,pressure,lat,lon,date
,,0.1,-11.91,-86.47,2019-12-27
,,0.2,-11.91,-86.47,2019-12-27
,,0.5,-11.91,-86.47,2019-12-27
,,0.7,-11.91,-86.47,2019-12-27
,,1.1,-11.91,-86.47,2019-12-27
,,1.3,-11.91,-86.47,2019-12-27
,,1.5,-11.91,-86.47,2019-12-27
,22.521999,1.7,-11.91,-86.47,2019-12-27
,22.521999,1.9,-11.91,-86.47,2019-12-27
,22.521999,2.0,-11.91,-86.47,2019-12-27
,22.521999,2.3,-11.91,-86.47,2019-12-27
,22.521999,2.5,-11.91,-86.47,2019-12-27
,22.521999,2.6,-11.91,-86.47,2019-12-27
,22.521999,2.9,-11.91,-86.47,2019-12-27
,22.521999,3.1,-11.91,-86.47,2019-12-27
,22.521999,3.3,-11.91,-86.47,2019-12-27
,22.521999,3.5,-11.91,-86.47,2019-12-27
,22.521111,3.7,-11.91,-86.47,2019-12-27
,22.520222,3.9,-11.91,-86.47,2019-12-27
,22.519333,4.1,-11.91,-86.47,2019-12-27
,22.518,4.4,-11.91,-86.47,2019-12-27
,22.518099,4.5,-11.91,-86.47,2019-12-27
,22.518299,4.7,-11.91,-86.47,2019-12-27
,22.518499,4.9,-11.91,-86.47,2019-12-27
,22.518799,5.2,-11.91,-86.47,2019-12-27
,22.518999,5.4,-11.91,-86.47,2019-12-27
,22.518999,5.7,-11.91,-86.47,2019-12-27
,22.518999,5.9,-11.91,-86.47,2019-12-27
,22.518999,6.2,-11.91,-86.47,2019-12-27
,22.518999,6.4,-11.91,-86.47,2019-12-27
,22.519199,6.5,-11.91,-86.47,2019-12-27
,22.5198,6.8,-11.91,-86.47,2019-12-27
,22.52,6.9,-11.91,-86.47,2019-12-27
,22.520399,7.1,-11.91,-86.47,2019-12-27
,22.521,7.4,-11.91,-86.47,2019-12-27
,22.519817,7.5,-11.91,-86.47,2019-12-27
,22.517454,7.7,-11.91,-86.47,2019-12-27
,22.515091,7.9,-11.91,-86.47,2019-12-27
,22.512728,8.1,-11.91,-86.47,2019-12-27
,22.509182,8.4,-11.91,-86.47,2019-12-27
,22.507999,8.5,-11.91,-86.47,2019-12-27
,22.508545,8.7,-11.91,-86.47,2019-12-27
,22.509691,9.12,-11.91,-86.47,2019-12-27
,22.511,9.6,-11.91,-86.47,2019-12-27
,22.5142,10.32,-11.91,-86.47,2019-12-27
,22.514999,10.5,-11.91,-86.47,2019-12-27
