salinity_sfile,temperature_sfile,pressure,lat,lon,date
,,0.1,-12.3,-86.78,2019-09-24
,,0.42,-12.3,-86.78,2019-09-24
,,0.5,-12.3,-86.78,2019-09-24
,,1.2,-12.3,-86.78,2019-09-24
,19.4,1.4,-12.3,-86.78,2019-09-24
,19.4,1.5,-12.3,-86.78,2019-09-24
,19.4,1.6,-12.3,-86.78,2019-09-24
,19.4,1.82,-12.3,-86.78,2019-09-24
,19.4,2.0,-12.3,-86.78,2019-09-24
,19.4,2.1,-12.3,-86.78,2019-09-24
,19.4,2.3,-12.3,-86.78,2019-09-24
,19.4,2.4,-12.3,-86.78,2019-09-24
,19.397726,2.5,-12.3,-86.78,2019-09-24
,19.390909,2.8,-12.3,-86.78,2019-09-24
,19.386364,3.0,-12.3,-86.78,2019-09-24
,19.381819,3.2,-12.3,-86.78,2019-09-24
,19.377274,3.4,-12.3,-86.78,2019-09-24
,19.375,3.5,-12.3,-86.78,2019-09-24
,19.368778,3.7,-12.3,-86.78,2019-09-24
,19.362556,3.9,-12.3,-86.78,2019-09-24
,19.353222,4.2,-12.3,-86.78,2019-09-24
,19.350111,4.3,-12.3,-86.78,2019-09-24
,19.347,4.4,-12.3,-86.78,2019-09-24
,19.345301,4.5,-12.3,-86.78,2019-09-24
,19.3419,4.7,-12.3,-86.78,2019-09-24
,19.338501,4.9,-12.3,-86.78,2019-09-24
,19.3351,5.1,-12.3,-86.78,2019-09-24
,19.33,5.4,-12.3,-86.78,2019-09-24
,19.328091,5.5,-12.3,-86.78,2019-09-24
,19.322363,5.8,-12.3,-86.78,2019-09-24
,19.320454,5.9,-12.3,-86.78,2019-09-24
,19.316637,6.1,-12.3,-86.78,2019-09-24
,19.310909,6.4,-12.3,-86.78,2019-09-24
,19.309,6.5,-12.3,-86.78,2019-09-24
,19.305599,6.6,-12.3,-86.78,2019-09-24
,19.2988,6.8,-12.3,-86.78,2019-09-24
,19.292,7.0,-12.3,-86.78,2019-09-24
,19.2852,7.2,-12.3,-86.78,2019-09-24
,19.2784,7.4,-12.3,-86.78,2019-09-24
,19.275,7.5,-12.3,-86.78,2019-09-24
,19.271099,7.6,-12.3,-86.78,2019-09-24
,19.2633,7.8,-12.3,-86.78,2019-09-24
,19.255501,8.0,-12.3,-86.78,2019-09-24
,19.239901,8.4,-12.3,-86.78,2019-09-24
,19.236,8.5,-12.3,-86.78,2019-09-24
,19.230301,8.6,-12.3,-86.78,2019-09-24
,19.2132,8.9,-12.3,-86.78,2019-09-24
,19.2075,9.0,-12.3,-86.78,2019-09-24
,19.190401,9.3,-12.3,-86.78,2019-09-24
,19.179001,9.5,-12.3,-86.78,2019-09-24
,19.157045,10.02,-12.3,-86.78,2019-09-24
,19.141001,10.4,-12.3,-86.78,2019-09-24
,19.120054,11.12,-12.3,-86.78,2019-09-24
,19.108999,11.5,-12.3,-86.78,2019-09-24
,19.097519,12.32,-12.3,-86.78,2019-09-24
,19.094999,12.5,-12.3,-86.78,2019-09-24
,19.086,13.5,-12.3,-86.78,2019-09-24
,19.085911,13.52,-12.3,-86.78,2019-09-24
,19.082001,14.4,-12.3,-86.78,2019-09-24
,19.081127,14.719999,-12.3,-86.78,2019-09-24
,19.079,15.5,-12.3,-86.78,2019-09-24
,19.078619,15.92,-12.3,-86.78,2019-09-24
,19.077999,16.6,-12.3,-86.78,2019-09-24
,19.07696,17.120001,-12.3,-86.78,2019-09-24
,19.076,17.6,-12.3,-86.78,2019-09-24
,19.076,18.32,-12.3,-86.78,2019-09-24
,19.076,18.6,-12.3,-86.78,2019-09-24
,19.073999,19.6,-12.3,-86.78,2019-09-24
,19.073959,19.620001,-12.3,-86.78,2019-09-24
,19.072001,20.6,-12.3,-86.78,2019-09-24
,19.0709,20.82,-12.3,-86.78,2019-09-24
,19.066999,21.6,-12.3,-86.78,2019-09-24
,19.066999,22.120001,-12.3,-86.78,2019-09-24
,19.066999,22.6,-12.3,-86.78,2019-09-24
,19.06628,23.32,-12.3,-86.78,2019-09-24
,19.066,23.6,-12.3,-86.78,2019-09-24
,19.063999,24.6,-12.3,-86.78,2019-09-24
,19.06398,24.620001,-12.3,-86.78,2019-09-24
,19.063,25.6,-12.3,-86.78,2019-09-24
,19.06212,25.82,-12.3,-86.78,2019-09-24
,19.059,26.6,-12.3,-86.78,2019-09-24
,19.058481,27.120001,-12.3,-86.78,2019-09-24
,19.058001,27.6,-12.3,-86.78,2019-09-24
,19.05728,28.32,-12.3,-86.78,2019-09-24
,19.056999,28.6,-12.3,-86.78,2019-09-24
,19.056,29.6,-12.3,-86.78,2019-09-24
,19.055981,29.620001,-12.3,-86.78,2019-09-24
,19.055,30.6,-12.3,-86.78,2019-09-24
,19.054781,30.82,-12.3,-86.78,2019-09-24
,19.054001,31.6,-12.3,-86.78,2019-09-24
,19.053423,32.119999,-12.3,-86.78,2019-09-24
,19.052999,32.5,-12.3,-86.78,2019-09-24
,19.05151,33.32,-12.3,-86.78,2019-09-24
,19.051001,33.599998,-12.3,-86.78,2019-09-24
,19.049999,34.599998,-12.3,-86.78,2019-09-24
,19.049959,34.619999,-12.3,-86.78,2019-09-24
,19.048,35.599998,-12.3,-86.78,2019-09-24
,19.048,35.82,-12.3,-86.78,2019-09-24
,19.048,36.599998,-12.3,-86.78,2019-09-24
,19.048,37.119999,-12.3,-86.78,2019-09-24
,19.048,37.599998,-12.3,-86.78,2019-09-24
,19.04636,38.419998,-12.3,-86.78,2019-09-24
,19.046,38.599998,-12.3,-86.78,2019-09-24
,19.045,39.599998,-12.3,-86.78,2019-09-24
,19.044981,39.619999,-12.3,-86.78,2019-09-24
,19.044001,40.599998,-12.3,-86.78,2019-09-24
,19.04368,40.919998,-12.3,-86.78,2019-09-24
,19.042999,41.599998,-12.3,-86.78,2019-09-24
,19.042999,42.119999,-12.3,-86.78,2019-09-24
,19.042999,42.599998,-12.3,-86.78,2019-09-24
,19.0422,43.32,-12.3,-86.78,2019-09-24
,19.042,43.5,-12.3,-86.78,2019-09-24
,19.041,44.5,-12.3,-86.78,2019-09-24
,19.041,44.619999,-12.3,-86.78,2019-09-24
,19.041,45.5,-12.3,-86.78,2019-09-24
,19.040359,45.82,-12.3,-86.78,2019-09-24
,19.039,46.5,-12.3,-86.78,2019-09-24
,19.039,47.02,-12.3,-86.78,2019-09-24
,19.039,47.5,-12.3,-86.78,2019-09-24
,19.039,48.220001,-12.3,-86.78,2019-09-24
,19.039,48.400002,-12.3,-86.78,2019-09-24
,19.039,49.420002,-12.3,-86.78,2019-09-24
,19.039,49.5,-12.3,-86.78,2019-09-24
,19.037001,50.599998,-12.3,-86.78,2019-09-24
,19.036961,50.619999,-12.3,-86.78,2019-09-24
,19.035,51.599998,-12.3,-86.78,2019-09-24
,19.034756,51.82,-12.3,-86.78,2019-09-24
,19.034,52.5,-12.3,-86.78,2019-09-24
,19.033482,53.02,-12.3,-86.78,2019-09-24
,19.033001,53.5,-12.3,-86.78,2019-09-24
,19.030745,54.119999,-12.3,-86.78,2019-09-24
,19.028999,54.599998,-12.3,-86.78,2019-09-24
,19.023399,55.32,-12.3,-86.78,2019-09-24
,19.021999,55.5,-12.3,-86.78,2019-09-24
,19.012798,56.419998,-12.3,-86.78,2019-09-24
,19.011999,56.5,-12.3,-86.78,2019-09-24
,19.007999,57.5,-12.3,-86.78,2019-09-24
,19.007919,57.52,-12.3,-86.78,2019-09-24
,19.004,58.5,-12.3,-86.78,2019-09-24
,19.003279,58.619999,-12.3,-86.78,2019-09-24
,18.997999,59.5,-12.3,-86.78,2019-09-24
,18.99316,59.720001,-12.3,-86.78,2019-09-24
,18.976,60.5,-12.3,-86.78,2019-09-24
,18.968,60.82,-12.3,-86.78,2019-09-24
,18.951,61.5,-12.3,-86.78,2019-09-24
,18.94528,62.02,-12.3,-86.78,2019-09-24
,18.940001,62.5,-12.3,-86.78,2019-09-24
,18.9338,63.119999,-12.3,-86.78,2019-09-24
,18.93,63.5,-12.3,-86.78,2019-09-24
,18.926556,64.120003,-12.3,-86.78,2019-09-24
,18.924999,64.400002,-12.3,-86.78,2019-09-24
,18.9168,65.220001,-12.3,-86.78,2019-09-24
,18.914,65.5,-12.3,-86.78,2019-09-24
,18.90416,66.32,-12.3,-86.78,2019-09-24
,18.902,66.5,-12.3,-86.78,2019-09-24
,18.872478,67.32,-12.3,-86.78,2019-09-24
,18.865999,67.5,-12.3,-86.78,2019-09-24
,18.79138,68.32,-12.3,-86.78,2019-09-24
,18.775,68.5,-12.3,-86.78,2019-09-24
,18.739038,69.120003,-12.3,-86.78,2019-09-24
,18.716999,69.5,-12.3,-86.78,2019-09-24
,18.683701,69.800003,-12.3,-86.78,2019-09-24
,18.6171,70.400002,-12.3,-86.78,2019-09-24
,18.606001,70.5,-12.3,-86.78,2019-09-24
,18.5035,71.0,-12.3,-86.78,2019-09-24
,18.400999,71.5,-12.3,-86.78,2019-09-24
,18.3888,71.599998,-12.3,-86.78,2019-09-24
,18.327799,72.099998,-12.3,-86.78,2019-09-24
,18.278999,72.5,-12.3,-86.78,2019-09-24
,18.260599,72.699997,-12.3,-86.78,2019-09-24
,18.2146,73.199997,-12.3,-86.78,2019-09-24
,18.187,73.5,-12.3,-86.78,2019-09-24
,18.1584,73.720001,-12.3,-86.78,2019-09-24
,18.093399,74.220001,-12.3,-86.78,2019-09-24
,18.056999,74.5,-12.3,-86.78,2019-09-24
,17.94628,74.82,-12.3,-86.78,2019-09-24
,17.711,75.5,-12.3,-86.78,2019-09-24
,17.7026,75.519997,-12.3,-86.78,2019-09-24
,17.3666,76.32,-12.3,-86.78,2019-09-24
,17.333,76.400002,-12.3,-86.78,2019-09-24
,17.202681,77.120003,-12.3,-86.78,2019-09-24
,17.152,77.400002,-12.3,-86.78,2019-09-24
,16.862854,78.020004,-12.3,-86.78,2019-09-24
,16.639,78.5,-12.3,-86.78,2019-09-24
,16.58396,78.82,-12.3,-86.78,2019-09-24
,16.466999,79.5,-12.3,-86.78,2019-09-24
,16.444778,79.720001,-12.3,-86.78,2019-09-24
,16.365999,80.5,-12.3,-86.78,2019-09-24
,16.364326,80.519997,-12.3,-86.78,2019-09-24
,16.289055,81.419998,-12.3,-86.78,2019-09-24
,16.274,81.599998,-12.3,-86.78,2019-09-24
,16.178801,82.32,-12.3,-86.78,2019-09-24
,16.155001,82.5,-12.3,-86.78,2019-09-24
,16.1178,83.120003,-12.3,-86.78,2019-09-24
,16.094999,83.5,-12.3,-86.78,2019-09-24
,15.99932,84.019997,-12.3,-86.78,2019-09-24
,15.911,84.5,-12.3,-86.78,2019-09-24
,15.84548,84.919998,-12.3,-86.78,2019-09-24
,15.755,85.5,-12.3,-86.78,2019-09-24
,15.70604,85.82,-12.3,-86.78,2019-09-24
,15.602,86.5,-12.3,-86.78,2019-09-24
,15.54856,86.82,-12.3,-86.78,2019-09-24
,15.435,87.5,-12.3,-86.78,2019-09-24
,15.388921,87.82,-12.3,-86.78,2019-09-24
,15.291,88.5,-12.3,-86.78,2019-09-24
,15.2094,88.82,-12.3,-86.78,2019-09-24
,15.036,89.5,-12.3,-86.78,2019-09-24
,14.968801,89.82,-12.3,-86.78,2019-09-24
,14.826,90.5,-12.3,-86.78,2019-09-24
,14.805467,90.919998,-12.3,-86.78,2019-09-24
,14.782,91.400002,-12.3,-86.78,2019-09-24
,14.753819,92.020004,-12.3,-86.78,2019-09-24
,14.732,92.5,-12.3,-86.78,2019-09-24
,14.69924,93.019997,-12.3,-86.78,2019-09-24
,14.669,93.5,-12.3,-86.78,2019-09-24
,14.638,94.120003,-12.3,-86.78,2019-09-24
,14.624,94.400002,-12.3,-86.78,2019-09-24
,14.596418,95.220001,-12.3,-86.78,2019-09-24
,14.587,95.5,-12.3,-86.78,2019-09-24
,14.616273,96.419998,-12.3,-86.78,2019-09-24
,14.622,96.599998,-12.3,-86.78,2019-09-24
,14.628,97.5,-12.3,-86.78,2019-09-24
,14.62804,97.519997,-12.3,-86.78,2019-09-24
,14.63,98.5,-12.3,-86.78,2019-09-24
,14.63252,98.620003,-12.3,-86.78,2019-09-24
,14.651,99.5,-12.3,-86.78,2019-09-24
,14.65496,99.720001,-12.3,-86.78,2019-09-24
,14.669,100.5,-12.3,-86.78,2019-09-24
,14.66964,100.82,-12.3,-86.78,2019-09-24
,14.671,101.5,-12.3,-86.78,2019-09-24
,14.671,102.019997,-12.3,-86.78,2019-09-24
,14.671,102.5,-12.3,-86.78,2019-09-24
,14.673818,103.120003,-12.3,-86.78,2019-09-24
,14.676,103.599998,-12.3,-86.78,2019-09-24
,14.6736,104.32,-12.3,-86.78,2019-09-24
,14.673,104.5,-12.3,-86.78,2019-09-24
,14.65644,105.419998,-12.3,-86.78,2019-09-24
,14.655,105.5,-12.3,-86.78,2019-09-24
,14.636,106.599998,-12.3,-86.78,2019-09-24
,14.635156,106.619995,-12.3,-86.78,2019-09-24
,14.598,107.5,-12.3,-86.78,2019-09-24
,14.576667,107.82,-12.3,-86.78,2019-09-24
,14.538,108.400002,-12.3,-86.78,2019-09-24
,14.512073,109.020004,-12.3,-86.78,2019-09-24
,14.492,109.5,-12.3,-86.78,2019-09-24
,14.455363,110.120003,-12.3,-86.78,2019-09-24
,14.427,110.599998,-12.3,-86.78,2019-09-24
,14.394199,111.32,-12.3,-86.78,2019-09-24
,14.386,111.5,-12.3,-86.78,2019-09-24
,14.357,112.5,-12.3,-86.78,2019-09-24
,14.35172,112.620003,-12.3,-86.78,2019-09-24
,14.313,113.5,-12.3,-86.78,2019-09-24
,14.30596,113.82,-12.3,-86.78,2019-09-24
,14.291,114.5,-12.3,-86.78,2019-09-24
,14.28164,115.019997,-12.3,-86.78,2019-09-24
,14.273,115.5,-12.3,-86.78,2019-09-24
,14.26316,116.32,-12.3,-86.78,2019-09-24
,14.261,116.5,-12.3,-86.78,2019-09-24
,14.245,117.5,-12.3,-86.78,2019-09-24
,14.24474,117.519997,-12.3,-86.78,2019-09-24
,14.232,118.5,-12.3,-86.78,2019-09-24
,14.22784,118.82,-12.3,-86.78,2019-09-24
,14.219,119.5,-12.3,-86.78,2019-09-24
,14.19768,120.019997,-12.3,-86.78,2019-09-24
,14.178,120.5,-12.3,-86.78,2019-09-24
,14.1564,121.220001,-12.3,-86.78,2019-09-24
,14.151,121.400002,-12.3,-86.78,2019-09-24
,14.116,122.400002,-12.3,-86.78,2019-09-24
,14.11144,122.520004,-12.3,-86.78,2019-09-24
,14.078,123.400002,-12.3,-86.78,2019-09-24
,14.06872,123.720001,-12.3,-86.78,2019-09-24
,14.049,124.400002,-12.3,-86.78,2019-09-24
,14.01468,124.919998,-12.3,-86.78,2019-09-24
,13.983,125.400002,-12.3,-86.78,2019-09-24
,13.9502,126.220001,-12.3,-86.78,2019-09-24
,13.943,126.400002,-12.3,-86.78,2019-09-24
,13.925,127.5,-12.3,-86.78,2019-09-24
,13.92482,127.519997,-12.3,-86.78,2019-09-24
,13.916,128.5,-12.3,-86.78,2019-09-24
,13.91248,128.820007,-12.3,-86.78,2019-09-24
,13.905,129.5,-12.3,-86.78,2019-09-24
,13.89252,130.020004,-12.3,-86.78,2019-09-24
,13.881,130.5,-12.3,-86.78,2019-09-24
,13.85476,131.320007,-12.3,-86.78,2019-09-24
,13.849,131.5,-12.3,-86.78,2019-09-24
,13.827,132.600006,-12.3,-86.78,2019-09-24
,13.826533,132.62001,-12.3,-86.78,2019-09-24
,13.806,133.5,-12.3,-86.78,2019-09-24
,13.803382,133.820007,-12.3,-86.78,2019-09-24
,13.797,134.600006,-12.3,-86.78,2019-09-24
,13.793533,135.119995,-12.3,-86.78,2019-09-24
,13.791,135.5,-12.3,-86.78,2019-09-24
,13.78198,136.320007,-12.3,-86.78,2019-09-24
,13.78,136.5,-12.3,-86.78,2019-09-24
,13.778,137.5,-12.3,-86.78,2019-09-24
