id,platform,cycle,lat,lon,date
3901809_200,3901809,200,-12.87107,-78.21637,2019-11-06
3901808_185,3901808,185,-10.68402,-79.95085,2019-11-06
3901243_165,3901243,165,-10.68281,-80.71067,2019-11-05
3901181_206,3901181,206,-9.763,-83.724,2019-11-05
3901269_113,3901269,113,-17.6689,-84.25205,2019-11-04
3901185_206,3901185,206,-16.724,-76.293,2019-11-04
3901282_111,3901282,111,-19.391,-87.188,2019-11-04
6902827_239,6902827,239,-12.379298333333333,-86.90647666666666,2019-11-03
3901813_176,3901813,176,-15.81674,-87.3819,2019-11-03
3901048_214,3901048,214,-18.61924,-85.98652,2019-11-03
6902674_138,6902674,138,-11.372,-84.90899999999999,2019-11-02
3901056_186,3901056,186,-8.23613,-87.16574,2019-11-02
3901287_107,3901287,107,-19.01,-88.733,2019-11-02
3901272_111,3901272,111,-17.75965,-88.06003,2019-11-02
3901809_199,3901809,199,-12.97626,-78.36243,2019-11-01
3901808_184,3901808,184,-10.57858,-80.00777,2019-11-01
3901810_095,3901810,95,-17.9762,-80.95494,2019-11-01
6902827_238,6902827,238,-12.455371666666666,-86.97498833333333,2019-10-29
3901813_175,3901813,175,-15.90501,-87.27897,2019-10-29
3901200_123,3901200,123,-19.22,-88.974,2019-10-29
3901809_198,3901809,198,-13.13806,-78.41592,2019-10-27
3901808_183,3901808,183,-10.50679,-80.06561,2019-10-27
3901243_164,3901243,164,-10.62275,-80.67908,2019-10-26
3901181_205,3901181,205,-9.971,-83.766,2019-10-26
3901269_112,3901269,112,-17.79294,-83.981,2019-10-25
3901185_205,3901185,205,-16.36,-76.1,2019-10-25
3901282_110,3901282,110,-19.323,-87.247,2019-10-25
3901813_174,3901813,174,-16.00252,-87.21144,2019-10-24
6902827_237,6902827,237,-12.539961666666667,-86.89853333333333,2019-10-24
3901048_213,3901048,213,-18.70028,-85.91178,2019-10-24
6902674_137,6902674,137,-11.31,-85.42899999999997,2019-10-23
3901056_185,3901056,185,-8.37749,-87.3409,2019-10-23
3901272_110,3901272,110,-17.98475,-88.19803,2019-10-23
3901287_106,3901287,106,-19.107,-88.464,2019-10-23
3901809_197,3901809,197,-13.42314,-78.35677,2019-10-22
3901808_182,3901808,182,-10.42491,-80.11458,2019-10-22
3901810_094,3901810,94,-17.99315,-80.82044,2019-10-22
6902827_236,6902827,236,-12.456366666666666,-86.67658833333333,2019-10-19
3901813_173,3901813,173,-16.12166,-87.14794,2019-10-19
3901200_122,3901200,122,-19.552,-88.961,2019-10-19
3901809_196,3901809,196,-13.7639,-78.20975,2019-10-17
3901808_181,3901808,181,-10.44126,-80.09374,2019-10-17
3901243_163,3901243,163,-10.65026,-80.61532,2019-10-16
3901181_204,3901181,204,-10.031,-83.737,2019-10-16
3901269_111,3901269,111,-17.81673,-83.78475,2019-10-15
3901185_204,3901185,204,-16.011,-76.043,2019-10-15
3901282_109,3901282,109,-19.214,-87.203,2019-10-15
6902827_235,6902827,235,-12.292145,-86.751945,2019-10-14
3901048_212,3901048,212,-18.75706,-85.87921,2019-10-14
3901813_172,3901813,172,-16.27662,-87.10998,2019-10-14
3901056_184,3901056,184,-8.23233,-87.66712,2019-10-14
