salinity_sfile,temperature_sfile,pressure,lat,lon,date
,,0.1,-12.78,-86.57,2019-09-04
,,0.42,-12.78,-86.57,2019-09-04
,,0.5,-12.78,-86.57,2019-09-04
,,1.2,-12.78,-86.57,2019-09-04
,,1.4,-12.78,-86.57,2019-09-04
,19.254999,1.5,-12.78,-86.57,2019-09-04
,19.254999,1.6,-12.78,-86.57,2019-09-04
,19.254999,1.8,-12.78,-86.57,2019-09-04
,19.254999,1.9,-12.78,-86.57,2019-09-04
,19.254999,2.1,-12.78,-86.57,2019-09-04
,19.254999,2.4,-12.78,-86.57,2019-09-04
,19.254999,2.5,-12.78,-86.57,2019-09-04
,19.249699,2.6,-12.78,-86.57,2019-09-04
,19.238039,2.82,-12.78,-86.57,2019-09-04
,19.217899,3.2,-12.78,-86.57,2019-09-04
,19.2073,3.4,-12.78,-86.57,2019-09-04
,19.202,3.5,-12.78,-86.57,2019-09-04
,19.1882,3.7,-12.78,-86.57,2019-09-04
,19.1744,3.9,-12.78,-86.57,2019-09-04
,19.1537,4.2,-12.78,-86.57,2019-09-04
,19.1399,4.4,-12.78,-86.57,2019-09-04
,19.132999,4.5,-12.78,-86.57,2019-09-04
,19.126099,4.6,-12.78,-86.57,2019-09-04
,19.1054,4.9,-12.78,-86.57,2019-09-04
,19.0709,5.4,-12.78,-86.57,2019-09-04
,19.063999,5.5,-12.78,-86.57,2019-09-04
,19.055555,5.6,-12.78,-86.57,2019-09-04
,19.038666,5.8,-12.78,-86.57,2019-09-04
,19.013334,6.1,-12.78,-86.57,2019-09-04
,18.988001,6.4,-12.78,-86.57,2019-09-04
,18.983801,6.6,-12.78,-86.57,2019-09-04
,18.977501,6.9,-12.78,-86.57,2019-09-04
,18.973299,7.1,-12.78,-86.57,2019-09-04
,18.966999,7.4,-12.78,-86.57,2019-09-04
,18.96509,7.7,-12.78,-86.57,2019-09-04
,18.963818,7.9,-12.78,-86.57,2019-09-04
,18.961908,8.2,-12.78,-86.57,2019-09-04
,18.960636,8.4,-12.78,-86.57,2019-09-04
,18.959999,8.5,-12.78,-86.57,2019-09-04
,18.9575,9.0,-12.78,-86.57,2019-09-04
,18.956499,9.2,-12.78,-86.57,2019-09-04
,18.955,9.5,-12.78,-86.57,2019-09-04
,18.951273,10.320001,-12.78,-86.57,2019-09-04
,18.950001,10.6,-12.78,-86.57,2019-09-04
,18.945,11.5,-12.78,-86.57,2019-09-04
,18.943289,11.72,-12.78,-86.57,2019-09-04
,18.938,12.4,-12.78,-86.57,2019-09-04
,18.934053,13.02,-12.78,-86.57,2019-09-04
,18.931,13.5,-12.78,-86.57,2019-09-04
,18.928539,14.32,-12.78,-86.57,2019-09-04
,18.927999,14.5,-12.78,-86.57,2019-09-04
,18.924999,15.5,-12.78,-86.57,2019-09-04
,18.924732,15.62,-12.78,-86.57,2019-09-04
,18.923,16.4,-12.78,-86.57,2019-09-04
,18.922438,17.02,-12.78,-86.57,2019-09-04
,18.922001,17.5,-12.78,-86.57,2019-09-04
,18.91872,18.32,-12.78,-86.57,2019-09-04
,18.917999,18.5,-12.78,-86.57,2019-09-04
,18.915001,19.5,-12.78,-86.57,2019-09-04
,18.9146,19.620001,-12.78,-86.57,2019-09-04
,18.912001,20.4,-12.78,-86.57,2019-09-04
,18.910309,21.02,-12.78,-86.57,2019-09-04
,18.909,21.5,-12.78,-86.57,2019-09-04
,18.908255,22.32,-12.78,-86.57,2019-09-04
,18.908001,22.6,-12.78,-86.57,2019-09-04
,18.907,23.5,-12.78,-86.57,2019-09-04
,18.906559,23.719999,-12.78,-86.57,2019-09-04
,18.905001,24.5,-12.78,-86.57,2019-09-04
,18.904436,25.120001,-12.78,-86.57,2019-09-04
,18.903999,25.6,-12.78,-86.57,2019-09-04
,18.903999,26.42,-12.78,-86.57,2019-09-04
