salinity_sfile,temperature_sfile,pressure,lat,lon,date
,,0.1,-11.92,-86.64,2019-12-23
,,0.3,-11.92,-86.64,2019-12-23
,,0.5,-11.92,-86.64,2019-12-23
,,1.0,-11.92,-86.64,2019-12-23
,,1.2,-11.92,-86.64,2019-12-23
,,1.3,-11.92,-86.64,2019-12-23
,22.492001,1.4,-11.92,-86.64,2019-12-23
,22.492001,1.5,-11.92,-86.64,2019-12-23
,22.492001,1.9,-11.92,-86.64,2019-12-23
,22.492001,2.1,-11.92,-86.64,2019-12-23
,22.492001,2.3,-11.92,-86.64,2019-12-23
,22.492001,2.4,-11.92,-86.64,2019-12-23
,22.478182,2.6,-11.92,-86.64,2019-12-23
,22.464365,2.8,-11.92,-86.64,2019-12-23
,22.457455,2.9,-11.92,-86.64,2019-12-23
,22.436728,3.2,-11.92,-86.64,2019-12-23
,22.429819,3.3,-11.92,-86.64,2019-12-23
,22.416,3.5,-11.92,-86.64,2019-12-23
,22.4097,3.6,-11.92,-86.64,2019-12-23
,22.3971,3.8,-11.92,-86.64,2019-12-23
,22.384501,4.0,-11.92,-86.64,2019-12-23
,22.365601,4.3,-11.92,-86.64,2019-12-23
,22.353001,4.5,-11.92,-86.64,2019-12-23
,22.35236,4.52,-11.92,-86.64,2019-12-23
,22.3402,4.9,-11.92,-86.64,2019-12-23
,22.333799,5.1,-11.92,-86.64,2019-12-23
,22.3274,5.3,-11.92,-86.64,2019-12-23
,22.320999,5.5,-11.92,-86.64,2019-12-23
,22.32,5.6,-11.92,-86.64,2019-12-23
,22.317999,5.8,-11.92,-86.64,2019-12-23
,22.316,6.0,-11.92,-86.64,2019-12-23
,22.313,6.3,-11.92,-86.64,2019-12-23
,22.311001,6.5,-11.92,-86.64,2019-12-23
,22.309601,6.7,-11.92,-86.64,2019-12-23
,22.308201,6.9,-11.92,-86.64,2019-12-23
,22.306801,7.1,-11.92,-86.64,2019-12-23
,22.304701,7.4,-11.92,-86.64,2019-12-23
,22.304001,7.5,-11.92,-86.64,2019-12-23
,22.303301,7.6,-11.92,-86.64,2019-12-23
,22.300501,8.0,-11.92,-86.64,2019-12-23
,22.298401,8.3,-11.92,-86.64,2019-12-23
,22.297001,8.5,-11.92,-86.64,2019-12-23
,22.2964,8.7,-11.92,-86.64,2019-12-23
,22.295502,9.0,-11.92,-86.64,2019-12-23
,22.294901,9.2,-11.92,-86.64,2019-12-23
,22.294001,9.5,-11.92,-86.64,2019-12-23
,22.29184,10.22,-11.92,-86.64,2019-12-23
,22.291,10.5,-11.92,-86.64,2019-12-23
,22.288763,11.320001,-11.92,-86.64,2019-12-23
,22.288,11.6,-11.92,-86.64,2019-12-23
,22.285521,12.22,-11.92,-86.64,2019-12-23
,22.284,12.6,-11.92,-86.64,2019-12-23
,22.282133,13.02,-11.92,-86.64,2019-12-23
,22.280001,13.5,-11.92,-86.64,2019-12-23
,22.279341,13.72,-11.92,-86.64,2019-12-23
,22.277241,14.42,-11.92,-86.64,2019-12-23
,22.277,14.5,-11.92,-86.64,2019-12-23
,22.276379,15.12,-11.92,-86.64,2019-12-23
,22.275999,15.5,-11.92,-86.64,2019-12-23
,22.27578,15.72,-11.92,-86.64,2019-12-23
,22.275179,16.32,-11.92,-86.64,2019-12-23
,22.275,16.5,-11.92,-86.64,2019-12-23
,22.27416,16.92,-11.92,-86.64,2019-12-23
,22.273161,17.42,-11.92,-86.64,2019-12-23
,22.273001,17.5,-11.92,-86.64,2019-12-23
,22.271601,17.92,-11.92,-86.64,2019-12-23
,22.27,18.4,-11.92,-86.64,2019-12-23
,22.264,18.52,-11.92,-86.64,2019-12-23
,22.229,19.219999,-11.92,-86.64,2019-12-23
,22.219999,19.4,-11.92,-86.64,2019-12-23
,21.892727,20.119999,-11.92,-86.64,2019-12-23
,21.719999,20.5,-11.92,-86.64,2019-12-23
,21.5718,21.02,-11.92,-86.64,2019-12-23
,21.434999,21.5,-11.92,-86.64,2019-12-23
,21.401199,22.02,-11.92,-86.64,2019-12-23
,21.370001,22.5,-11.92,-86.64,2019-12-23
,21.33304,22.92,-11.92,-86.64,2019-12-23
,21.282,23.5,-11.92,-86.64,2019-12-23
,21.246872,23.92,-11.92,-86.64,2019-12-23
,21.190001,24.6,-11.92,-86.64,2019-12-23
,21.169733,24.92,-11.92,-86.64,2019-12-23
,21.132999,25.5,-11.92,-86.64,2019-12-23
,21.09016,25.92,-11.92,-86.64,2019-12-23
,21.031,26.5,-11.92,-86.64,2019-12-23
,20.9132,27.120001,-11.92,-86.64,2019-12-23
,20.841,27.5,-11.92,-86.64,2019-12-23
,20.761801,28.219999,-11.92,-86.64,2019-12-23
,20.731001,28.5,-11.92,-86.64,2019-12-23
,20.710928,29.42,-11.92,-86.64,2019-12-23
,20.707001,29.6,-11.92,-86.64,2019-12-23
,20.695,30.5,-11.92,-86.64,2019-12-23
,20.69466,30.52,-11.92,-86.64,2019-12-23
,20.677999,31.5,-11.92,-86.64,2019-12-23
,20.6758,31.719999,-11.92,-86.64,2019-12-23
,20.667,32.599998,-11.92,-86.64,2019-12-23
,20.662355,32.82,-11.92,-86.64,2019-12-23
,20.648001,33.5,-11.92,-86.64,2019-12-23
,20.629511,34.02,-11.92,-86.64,2019-12-23
,20.615999,34.400002,-11.92,-86.64,2019-12-23
,20.603329,35.220001,-11.92,-86.64,2019-12-23
,20.599001,35.5,-11.92,-86.64,2019-12-23
,20.585581,36.32,-11.92,-86.64,2019-12-23
,20.580999,36.599998,-11.92,-86.64,2019-12-23
,20.528999,37.5,-11.92,-86.64,2019-12-23
,20.527954,37.52,-11.92,-86.64,2019-12-23
,20.482,38.400002,-11.92,-86.64,2019-12-23
,20.473564,38.720001,-11.92,-86.64,2019-12-23
,20.452999,39.5,-11.92,-86.64,2019-12-23
,20.436581,39.919998,-11.92,-86.64,2019-12-23
,20.41,40.599998,-11.92,-86.64,2019-12-23
,20.371866,41.119999,-11.92,-86.64,2019-12-23
,20.344,41.5,-11.92,-86.64,2019-12-23
,20.263639,42.32,-11.92,-86.64,2019-12-23
,20.246,42.5,-11.92,-86.64,2019-12-23
,20.131001,43.400002,-11.92,-86.64,2019-12-23
,20.12392,43.52,-11.92,-86.64,2019-12-23
,20.072001,44.400002,-11.92,-86.64,2019-12-23
,20.028946,44.720001,-11.92,-86.64,2019-12-23
,19.924,45.5,-11.92,-86.64,2019-12-23
,19.885818,45.919998,-11.92,-86.64,2019-12-23
,19.823999,46.599998,-11.92,-86.64,2019-12-23
,19.80892,47.119999,-11.92,-86.64,2019-12-23
,19.795,47.599998,-11.92,-86.64,2019-12-23
,19.80648,48.419998,-11.92,-86.64,2019-12-23
,19.809,48.599998,-11.92,-86.64,2019-12-23
,19.794001,49.5,-11.92,-86.64,2019-12-23
,19.79052,49.619999,-11.92,-86.64,2019-12-23
,19.764999,50.5,-11.92,-86.64,2019-12-23
,19.760201,50.82,-11.92,-86.64,2019-12-23
,19.75,51.5,-11.92,-86.64,2019-12-23
,19.738443,52.02,-11.92,-86.64,2019-12-23
,19.73,52.400002,-11.92,-86.64,2019-12-23
,19.713598,53.220001,-11.92,-86.64,2019-12-23
,19.709999,53.400002,-11.92,-86.64,2019-12-23
,19.645,54.400002,-11.92,-86.64,2019-12-23
,19.642056,54.52,-11.92,-86.64,2019-12-23
,19.618,55.5,-11.92,-86.64,2019-12-23
,19.614161,55.82,-11.92,-86.64,2019-12-23
,19.606001,56.5,-11.92,-86.64,2019-12-23
,19.60132,57.02,-11.92,-86.64,2019-12-23
,19.597,57.5,-11.92,-86.64,2019-12-23
,19.562561,58.32,-11.92,-86.64,2019-12-23
,19.555,58.5,-11.92,-86.64,2019-12-23
,19.51,59.5,-11.92,-86.64,2019-12-23
,19.509121,59.52,-11.92,-86.64,2019-12-23
,19.466,60.5,-11.92,-86.64,2019-12-23
,19.4606,60.619999,-11.92,-86.64,2019-12-23
,19.421,61.5,-11.92,-86.64,2019-12-23
,19.413439,61.619999,-11.92,-86.64,2019-12-23
,19.358,62.5,-11.92,-86.64,2019-12-23
,19.2992,63.200001,-11.92,-86.64,2019-12-23
,19.274,63.5,-11.92,-86.64,2019-12-23
,19.218981,63.919998,-11.92,-86.64,2019-12-23
,19.143,64.5,-11.92,-86.64,2019-12-23
,19.13196,64.620003,-11.92,-86.64,2019-12-23
,19.058361,65.419998,-11.92,-86.64,2019-12-23
,19.051001,65.5,-11.92,-86.64,2019-12-23
,19.029921,66.120003,-11.92,-86.64,2019-12-23
,19.017,66.5,-11.92,-86.64,2019-12-23
,18.97374,66.919998,-11.92,-86.64,2019-12-23
,18.914,67.5,-11.92,-86.64,2019-12-23
,18.899839,67.620003,-11.92,-86.64,2019-12-23
,18.805439,68.419998,-11.92,-86.64,2019-12-23
,18.796,68.5,-11.92,-86.64,2019-12-23
,18.74206,69.120003,-11.92,-86.64,2019-12-23
,18.709,69.5,-11.92,-86.64,2019-12-23
,18.65188,69.919998,-11.92,-86.64,2019-12-23
,18.573,70.5,-11.92,-86.64,2019-12-23
,18.56892,70.620003,-11.92,-86.64,2019-12-23
