salinity_sfile,temperature_sfile,pressure,doxy
33.888,28.649,4.6,
33.888,28.648001,6.3,
33.890858,28.642284,8.11,197.979385
33.890999,28.642,8.2,
33.896,28.629,10.2,
33.90443,28.583096,11.98,197.983276
33.904999,28.58,12.099999,
33.926998,28.452999,14.2,
33.944,28.388,16.300001,
33.951084,28.373833,17.150002,198.837555
33.959,28.358,18.1,
33.977001,28.312,20.200001,
33.98476,28.28096,22.140001,199.598465
33.985001,28.280001,22.200001,
33.999001,28.087,24.400002,
34.036999,27.738001,26.200001,
34.060734,27.584723,27.09,204.247009
34.084999,27.427999,28.0,
34.150002,26.978001,30.1,
34.220661,26.400763,32.190002,208.404526
34.221001,26.398001,32.200001,
34.272999,25.91,34.400002,
34.32,25.337999,36.200001,
34.326561,25.23468,37.02,204.783371
34.335999,25.086,38.200001,
34.352001,24.855,39.600002,
34.410641,24.428707,42.02,206.162354
34.415001,24.396999,42.200001,
34.433998,24.177,44.400002,
34.441002,24.063,46.100002,
34.441422,24.01428,46.940002,205.858307
34.442001,23.947001,48.100002,
34.459999,23.708,50.200001,
34.459209,23.495932,52.02,202.209305
34.459,23.440001,52.5,
34.438,23.046,54.0,
34.414001,22.736,56.200001,
34.410812,22.694241,56.780003,187.016296
34.403,22.591999,58.200001,
34.366001,22.222,60.600002,
34.327,21.865999,61.900002,
34.323772,21.827652,62.040001,177.035385
34.273998,21.236,64.199997,
34.252998,20.988001,66.199997,
34.250332,20.948381,67.0,162.28746
34.245998,20.884001,68.299995,
34.231998,20.368999,70.199997,
34.256001,19.812,71.799995,
34.252583,19.758667,71.999992,105.482895
34.215,19.172001,74.199997,
34.181,18.794001,76.5,
34.179501,18.7435,77.149994,94.863396
34.178001,18.693001,77.799995,
34.240002,17.603001,80.399994,
34.255142,17.439812,81.829994,46.078232
34.257999,17.409,82.099998,
34.347,16.903,84.199997,
34.389999,16.566999,86.099998,
34.401886,16.476866,87.139999,29.786867
34.414001,16.385,88.199997,
34.419998,16.349001,90.199997,
34.438801,16.210861,92.080002,23.765547
34.443001,16.18,92.5,
34.483002,15.776,94.099998,
34.459999,15.261,96.199997,
34.459999,15.1978,96.959999,19.645321
34.459999,15.103,98.099998,
34.469002,14.841,100.199997,
34.472439,14.77134,101.919998,15.946785
34.473,14.76,102.199997,
34.476002,14.714,104.199997,
34.481998,14.62,106.099998,
34.504002,14.425,108.199997,
34.541,14.143,110.199997,
34.550686,14.058815,111.689995,5.286454
34.554001,14.03,112.199997,
34.561001,13.995,114.199997,
34.575001,13.911,116.199997,
34.592999,13.784,118.199997,
34.604,13.677,120.199997,
34.626362,13.54284,121.919998,1.140665
34.630001,13.521,122.199997,
34.646,13.417,124.199997,
34.652,13.346,126.199997,
34.661999,13.252,128.199997,
34.668999,13.133,130.199997,
34.667561,13.0682,131.639999,1.144982
34.667,13.043,132.199997,
34.667999,13.01,134.199997,
34.676998,12.99,136.199997,
34.681,12.96,138.199997,
34.689999,12.874,140.199997,
34.693249,12.835,141.5,1.10438
34.695,12.814,142.199997,
34.700001,12.757,144.199997,
34.702,12.727,146.199997,
34.703999,12.706,148.199997,
34.703999,12.642,150.199997,
34.703529,12.609571,151.139999,1.080676
34.702999,12.573,152.199997,
34.703999,12.519,154.199997,
34.703999,12.478,156.199997,
34.706001,12.431,158.199997,
34.707001,12.398,160.199997,
34.7076,12.3782,161.399994,1.077666
34.708,12.365,162.199997,
34.710999,12.331,164.199997,
34.709999,12.25,166.199997,
34.710999,12.211,168.199997,
34.709,12.166,170.199997,
34.709,12.15361,171.970001,1.08122
34.709,12.152,172.199997,
