salinity,temperature,pressure
34.679001,29.827,0.2
34.681,29.823999,0.9
34.68,29.83,1.8
34.678001,29.832001,3.0
34.679001,29.832001,4.2
34.678001,29.834,5.0
34.679001,29.832001,5.8
34.678001,29.832001,6.9
34.679001,29.832001,8.2
34.679001,29.829,9.1
34.679001,29.815001,10.0
34.678001,29.795,15.6
34.68,29.768999,25.5
34.68,29.757999,35.5
34.686001,29.743999,45.599998
34.749001,29.374001,55.299999
34.866001,28.627001,65.300003
34.889,28.086,75.599998
34.886002,27.834,86.400002
35.044998,27.672001,95.199997
35.088001,27.316999,105.400002
35.109001,27.031,115.400002
35.152,26.146,125.300003
35.226002,25.601,135.5
35.233002,25.285,145.199997
35.224998,24.899,155.199997
35.169998,23.929001,165.399994
35.088001,22.687,175.300003
35.040001,21.879,185.600006
34.963001,20.892,195.899994
34.771999,18.461,211.800003
34.582001,15.859,239.100006
34.409,13.203,262.600006
34.355,11.777,288.0
34.346001,10.476,314.299988
34.400002,10.0,337.0
34.464001,9.523,362.5
34.507,9.085,387.600006
34.521,8.782,412.5
34.525002,8.45,437.5
34.526001,8.191,462.5
34.523998,7.97,487.600006
34.522999,7.747,512.400024
34.522999,7.566,537.400024
34.518002,7.348,563.0
34.511002,7.097,589.099976
34.508999,6.922,612.700012
34.507999,6.758,638.099976
34.507999,6.553,663.0
34.507999,6.37,687.599976
34.508999,6.181,712.799988
34.509998,6.067,738.0
34.512001,5.89,763.0
34.514999,5.759,788.200012
34.521,5.615,812.900024
34.526001,5.474,837.799988
34.528999,5.378,863.5
34.529999,5.329,888.0
34.530998,5.205,912.900024
34.533001,5.069,937.799988
34.535999,4.925,962.599976
34.537998,4.816,987.5
34.541,4.697,1012.400024
34.542,4.581,1037.599976
34.544998,4.47,1063.099976
34.548,4.374,1088.199951
34.551998,4.255,1113.0
34.556,4.097,1138.0
34.560001,4.003,1162.800049
34.562,3.929,1188.699951
34.564999,3.842,1212.5
34.567001,3.72,1237.599976
34.570999,3.615,1263.199951
34.573002,3.557,1287.699951
34.574001,3.5,1312.699951
34.577,3.412,1338.0
34.578999,3.337,1362.900024
34.581001,3.294,1387.900024
34.584999,3.258,1412.699951
34.585999,3.2,1437.699951
34.588001,3.146,1462.5
34.59,3.082,1487.599976
34.591,3.029,1512.699951
34.592999,2.98,1538.099976
34.595001,2.944,1563.199951
34.597,2.885,1589.599976
34.598999,2.838,1612.900024
34.601002,2.793,1637.900024
34.602001,2.763,1663.199951
34.604,2.723,1688.199951
34.608002,2.672,1713.099976
34.610001,2.629,1738.199951
34.611,2.593,1763.099976
34.612999,2.552,1787.5
34.615002,2.51,1812.599976
34.618,2.47,1838.0
34.619999,2.432,1863.0
34.623001,2.394,1887.800049
34.624001,2.368,1913.099976
34.625999,2.344,1938.300049
34.626999,2.315,1962.900024
34.629002,2.297,1979.400024
