salinity_sfile,temperature_sfile,pressure,doxy
34.720001,10.73,315.049988,
34.718269,10.70578,316.779999,4.485983
34.717999,10.702,317.049988,
34.716,10.689,318.949982,
34.716999,10.674,320.949982,
34.716869,10.672071,321.039978,3.470508
34.714001,10.629,323.049988,
34.712002,10.597,325.049988,
34.71167,10.59128,325.269989,2.655061
34.709,10.545,327.049988,
34.705002,10.523,329.049988,
34.705421,10.5209,329.470001,2.421329
34.707001,10.513,331.049988,
34.707001,10.498,333.049988,
34.707592,10.497705,333.639984,2.420184
34.709,10.497,335.049988,
34.709,10.477,337.049988,
34.708351,10.4705,337.699982,2.413664
34.707001,10.457,339.049988,
34.707001,10.398,341.049988,
34.703625,10.376625,341.799988,2.43043
34.698002,10.341,343.049988,
34.698002,10.351,345.049988,
34.6996,10.3462,345.849976,2.419706
34.702,10.339,347.049988,
34.70023,10.29652,348.819977,2.417257
34.700001,10.291,349.049988,
34.694,10.242,351.049988,
34.691345,10.22607,352.819977,2.420361
34.691002,10.224,353.049988,
34.688999,10.207,355.049988,
34.68811,10.17229,356.829987,2.424374
34.688,10.168,357.049988,
34.683998,10.12,359.049988,
34.686642,10.11648,360.809998,2.430887
34.687,10.116,361.049988,
34.687,10.1,363.049988,
34.689625,10.0755,364.799988,2.423219
34.689999,10.072,365.049988,
34.688,10.031,367.049988,
34.687134,9.99813,368.779999,2.412464
34.687,9.993,369.049988,
34.682999,9.945,371.049988,
34.682999,9.923,373.049988,
34.68174,9.90578,373.889984,2.422262
34.68,9.882,375.049988,
34.678001,9.867,377.049988,
34.677605,9.853174,377.839996,2.434874
34.676998,9.832,379.049988,
34.674999,9.803,381.049988,
34.674328,9.798645,381.720001,2.439093
34.673,9.79,383.049988,
34.673,9.767,385.049988,
34.672695,9.761815,385.659973,2.437755
34.672001,9.75,387.049988,
34.669998,9.733,389.049988,
34.669769,9.72886,389.509979,2.440728
34.668999,9.715,391.049988,
34.667,9.682,393.049988,
34.666534,9.67611,393.359985,2.437761
34.664001,9.644,395.049988,
34.660999,9.599,397.049988,
34.660801,9.59655,397.149994,2.439309
34.657001,9.55,399.049988,
34.653221,9.51031,400.940002,2.449497
34.653,9.508,401.049988,
34.652,9.476,403.049988,
34.648998,9.444,405.049988,
34.64817,9.422421,405.879974,2.453839
34.646999,9.392,407.049988,
34.644001,9.377,409.049988,
34.6437,9.3761,409.649994,2.471349
34.643002,9.374,411.049988,
34.643002,9.372,413.049988,
34.642933,9.37193,413.190002,2.460983
34.641998,9.371,415.049988,
34.644001,9.333,417.049988,
34.642845,9.309515,417.819977,2.473325
34.640999,9.272,419.049988,
34.639,9.2,421.049988,
