salinity_sfile,temperature_sfile,pressure,doxy
34.708,26.877001,4.22,
34.708,26.875,5.72,
34.708,26.874025,7.67,199.032425
34.708,26.874001,7.72,
34.708,26.874001,9.72,
34.708,26.874001,11.070001,199.100784
34.708,26.874001,11.72,
34.708,26.874001,13.72,
34.708,26.875,15.72,
34.708,26.875,16.309999,199.010406
34.708,26.875,17.719999,
34.708,26.875999,19.719999,
34.708,26.875999,21.269999,198.96579
34.708,26.875999,21.719999,
34.708,26.875999,23.719999,
34.708,26.877001,25.719999,
34.708328,26.877001,26.379999,198.828537
34.709,26.877001,27.719999,
34.708,26.877001,29.719999,
34.708817,26.877001,31.349998,198.78186
34.709,26.877001,31.719999,
34.708,26.878,33.720001,
34.708,26.878,35.720001,
34.708199,26.878,36.120003,198.842896
34.709,26.878,37.720001,
34.709,26.878,39.720001,
34.709,26.878765,41.25,198.746536
34.709,26.879,41.720001,
34.708,26.881001,43.720001,
34.709,26.879999,45.720001,
34.709,26.880255,46.23,198.740677
34.709,26.881001,47.720001,
34.709,26.881001,49.720001,
34.709,26.881001,51.620003,198.711044
34.709,26.881001,51.720001,
34.709,26.882,53.720001,
34.709,26.874001,55.720001,
34.709,26.870426,56.370003,198.747879
34.709,26.863001,57.720001,
34.708,26.856001,59.720001,
34.70644,26.83338,61.280003,198.989471
34.706001,26.827,61.720001,
34.703999,26.802999,63.82,
34.689999,26.674,65.520004,
34.671379,26.529428,66.670006,199.902359
34.655998,26.41,67.620003,
34.637001,26.236,69.720001,
34.616947,26.06983,71.630005,200.183884
34.616001,26.062,71.720001,
34.564999,25.639999,74.120003,
34.547001,25.288,75.620003,
34.555054,25.193491,76.510002,205.245209
34.566002,25.065001,77.720001,
34.605999,24.948,79.720001,
34.746159,25.06896,81.639999,207.134552
34.751999,25.073999,81.720001,
34.810001,25.103001,83.82,
34.803001,24.929001,85.720001,
34.784924,24.787172,86.449997,208.311447
34.750999,24.521,87.82,
34.706001,24.211,89.520004,
34.618702,23.617901,91.410004,203.601547
34.609001,23.552,91.620003,
34.577999,23.129,93.720001,
34.601002,22.860001,95.720001,
34.611732,22.84086,96.300003,205.296799
34.638,22.794001,97.720001,
34.646,22.77,99.720001,
34.65065,22.7204,101.270004,204.042068
34.652,22.705999,101.720001,
34.651001,22.679001,103.720001,
34.645,22.652,105.720001,
34.632,22.580999,107.720001,
34.622002,22.509001,109.720001,
34.622845,22.44309,111.410004,202.519119
34.623001,22.431,111.720001,
34.675999,22.479,113.720001,
34.716999,22.464001,115.82,
34.637001,21.978001,117.82,
34.583,21.704,119.620003,
34.502087,21.218515,121.389999,189.344788
34.487,21.128,121.720001,
34.460999,20.754999,123.720001,
34.43,20.426001,125.720001,
34.411999,20.216999,127.720001,
34.396999,20.087,129.720001,
34.373962,19.899799,131.160004,171.327591
34.365002,19.827,131.720001,
34.345001,19.59,133.720001,
34.307999,19.129999,135.720001,
34.282001,18.773001,137.820007,
34.285,18.603001,139.720001,
34.265209,18.317041,141.599991,140.83017
34.264999,18.313999,141.619995,
34.252998,18.031,143.720001,
34.251999,17.441,145.720001,
34.257,16.973,147.720001,
34.248001,16.591,149.820007,
34.247002,16.408001,151.419998,
34.247314,16.386297,151.5,101.306084
34.256001,15.784,153.720001,
34.258999,15.546,155.720001,
34.264999,15.316,157.720001,
34.282001,15.085,159.720001,
34.287113,14.94557,161.180008,83.605682
34.289001,14.894,161.720001,
34.326,14.498,163.720001,
34.317001,13.948,165.720001,
34.290001,13.601,167.720001,
34.263,13.24,169.720001,
34.260059,13.13563,171.190002,90.576134
34.258999,13.098,171.720001,
34.273998,12.959,173.720001,
34.261002,12.699,175.720001,
34.27,12.576,177.720001,
34.275002,12.389,179.720001,
34.280357,12.34259,180.910004,81.565865
34.284,12.311,181.720001,
34.293999,12.186,183.720001,
34.299,12.077,185.720001,
34.306,11.978,187.720001,
34.311001,11.801,189.720001,
34.312618,11.76698,190.529999,71.264679
34.314999,11.717,191.720001,
34.320999,11.597,193.720001,
34.328999,11.551,195.720001,
34.346001,11.508,197.720001,
34.356998,11.463,199.720001,
34.362923,11.42748,201.199997,58.334869
34.365002,11.415,201.720001,
34.373001,11.337,203.720001,
34.384998,11.282,205.720001,
34.393002,11.252,207.720001,
34.407001,11.259,209.720001,
34.4217,11.2205,211.119995,48.359959
34.428001,11.204,211.720001,
34.426998,11.099,213.720001,
34.423,10.983,215.720001,
34.410999,10.877,217.720001,
34.405998,10.809,219.720001,
34.405998,10.7854,220.899994,46.55904
34.405998,10.769,221.720001,
34.414001,10.765,223.720001,
34.421001,10.732,225.720001,
34.422001,10.645,227.720001,
34.431,10.605,229.720001,
34.438644,10.60361,231.110001,33.481434
34.442001,10.603,231.720001,
34.483002,10.694,233.720001,
34.493999,10.688,235.720001,
34.484001,10.589,237.720001,
34.476002,10.516,239.720001,
34.480827,10.510365,241.330002,26.967955
34.481998,10.509,241.720001,
34.493999,10.47,243.720001,
34.494999,10.445,245.720001,
34.499001,10.431,247.720001,
34.500999,10.419,249.720001,
34.5037,10.40928,250.800003,22.692379
34.506001,10.401,251.720001,
34.513,10.377,253.720001,
34.514,10.368,255.720001,
34.519001,10.343,257.720001,
34.52,10.329,259.720001,
34.520599,10.3218,260.920013,19.357454
34.521,10.317,261.720001,
34.522999,10.3,263.720001,
34.527,10.271,265.720001,
34.528999,10.253,267.720001,
34.530998,10.229,269.720001,
34.53183,10.21655,271.380005,16.714447
34.532001,10.214,271.720001,
34.535999,10.183,273.720001,
34.537998,10.172,275.720001,
34.540001,10.17,277.720001,
34.543999,10.155,279.720001,
34.544689,10.14327,281.100006,14.325549
34.544998,10.138,281.720001,
34.564999,10.188,283.619995,
34.57,10.174,285.720001,
34.563,10.094,287.720001,
34.562,10.051,289.720001,
34.573498,10.064915,290.929993,12.904791
34.581001,10.074,291.720001,
34.588001,10.061,293.720001,
34.59,10.045,295.720001,
34.589001,10.029,297.720001,
34.589001,10.009,299.720001,
34.589001,9.9979,300.829987,12.877201
34.589001,9.989,301.720001,
34.591999,9.974,303.820007,
34.594002,9.961,305.820007,
34.594002,9.959,307.720001,
34.592999,9.943,309.720001,
34.592258,9.923759,311.200012,13.064805
34.591999,9.917,311.720001,
34.591,9.878,313.720001,
34.589001,9.843,315.720001,
34.588001,9.817,317.720001,
34.589001,9.795,319.720001,
34.590778,9.77186,321.5,13.150581
34.591,9.769,321.720001,
34.594002,9.734,323.720001,
34.591,9.666,325.720001,
34.59,9.644,327.720001,
34.588001,9.614,329.720001,
34.58725,9.60425,331.220001,12.951603
34.587002,9.601,331.720001,
34.587002,9.595,333.720001,
34.594002,9.605,335.720001,
34.604,9.616,337.720001,
34.604,9.618,339.720001,
34.604,9.61546,340.98999,11.854328
34.604,9.614,341.720001,
34.606998,9.608,343.720001,
34.608002,9.597,345.720001,
34.606998,9.593,347.720001,
34.603001,9.554,349.720001,
34.597332,9.5135,351.339996,12.928814
34.596001,9.504,351.720001,
34.592999,9.46,353.720001,
34.595001,9.459,355.720001,
34.602001,9.462,357.720001,
34.601002,9.436,359.720001,
34.602352,9.437349,361.070007,12.75053
34.603001,9.438,361.720001,
34.605,9.441,363.720001,
34.603001,9.407,365.720001,
34.591999,9.332,367.720001,
34.580002,9.264,369.720001,
34.576,9.231,371.720001,
34.578999,9.228,373.720001,
34.577999,9.211,375.720001,
34.575001,9.183,377.720001,
34.574001,9.167,379.720001,
34.574474,9.16035,380.670013,16.320187
34.575001,9.153,381.720001,
34.578999,9.15,383.720001,
34.577999,9.127,385.720001,
34.573002,9.088,387.720001,
34.573002,9.065,389.720001,
34.574001,9.059,391.720001,
34.575001,9.052,393.720001,
34.575001,9.033,395.720001,
34.574001,9.013,397.720001,
34.575001,9.011,399.720001,
34.574085,8.978975,401.549988,17.3585
34.574001,8.976,401.720001,
34.573002,8.956,403.720001,
34.578999,8.964,405.720001,
34.578999,8.96,407.720001,
34.584999,8.973,409.720001,
34.584999,8.96,411.720001,
34.583,8.945,413.720001,
34.584,8.942,415.720001,
34.584,8.935,417.720001,
34.581001,8.916,419.720001,
34.580002,8.887,421.720001,
34.578999,8.851,423.720001,
34.576,8.81,425.720001,
34.570999,8.771,427.720001,
34.568001,8.747,429.720001,
34.57,8.745,431.720001,
34.571999,8.722,433.720001,
34.57,8.707,435.720001,
34.569,8.696,437.720001,
34.569,8.688,439.720001,
34.568001,8.681,441.720001,
34.568001,8.659,443.720001,
34.568001,8.637,445.720001,
34.569,8.626,447.720001,
34.570999,8.626,449.720001,
34.57169,8.617721,451.100006,14.778167
34.571999,8.614,451.720001,
34.576,8.608,453.720001,
34.577999,8.599,455.720001,
34.577,8.591,457.720001,
34.577999,8.578,459.720001,
34.577,8.565,461.720001,
34.576,8.548,463.720001,
34.575001,8.532,465.720001,
34.575001,8.523,467.720001,
34.574001,8.504,469.720001,
34.571999,8.479,471.720001,
34.570999,8.462,473.720001,
34.57,8.45,475.720001,
34.569,8.433,477.720001,
34.568001,8.406,479.720001,
34.564999,8.371,481.720001,
34.563999,8.353,483.720001,
34.563999,8.344,485.720001,
34.563,8.322,487.720001,
34.561001,8.285,489.720001,
34.560001,8.272,491.720001,
34.560001,8.242,493.720001,
34.558998,8.223,495.720001,
34.560001,8.211,497.720001,
34.558998,8.202,499.720001,
34.558998,8.190365,501.51001,17.027456
34.558998,8.189,501.720001,
34.558998,8.179,503.720001,
34.557999,8.167,505.720001,
34.557999,8.155,507.720001,
34.556999,8.136,509.720001,
34.556,8.101,511.720001,
34.553001,8.084,513.719971,
34.553001,8.069,515.719971,
34.554001,8.052,517.719971,
34.554001,8.043,519.719971,
34.554001,8.027,521.719971,
34.553001,8.017,523.719971,
34.553001,7.997,525.719971,
34.551998,7.982,527.719971,
34.550999,7.96,529.719971,
34.549999,7.942,531.719971,
34.549,7.918,533.719971,
34.548,7.886,535.719971,
34.547001,7.875,537.719971,
34.546001,7.86,539.719971,
34.544998,7.833,541.719971,
34.543999,7.803,543.719971,
34.542999,7.791,545.719971,
34.542,7.785,547.719971,
34.542,7.78,549.719971,
34.54018,7.76089,551.539978,18.065512
34.540001,7.759,551.719971,
34.539001,7.742,553.719971,
34.537998,7.724,555.719971,
34.535999,7.705,557.719971,
34.535,7.673,559.719971,
34.535,7.661,561.719971,
34.535,7.657,563.719971,
34.535,7.654,565.719971,
34.536999,7.641,567.719971,
34.535999,7.633,569.719971,
34.535999,7.616,571.719971,
34.535,7.585,573.719971,
34.534,7.572,575.719971,
34.533001,7.529,577.719971,
34.532001,7.51,579.719971,
34.530998,7.483,581.719971,
34.528999,7.45,583.719971,
34.528,7.434,585.719971,
34.528,7.423,587.719971,
34.527,7.413,589.719971,
34.527,7.362,591.719971,
34.525002,7.327,593.719971,
34.523998,7.291,595.719971,
34.523998,7.262,597.719971,
34.522999,7.231,599.719971,
34.522247,7.22125,601.219971,17.930656
34.521999,7.218,601.719971,
34.521,7.203,603.719971,
34.521,7.184,605.719971,
34.521999,7.171,607.719971,
34.521,7.149,609.719971,
34.521,7.131,611.719971,
34.521,7.12,613.719971,
34.521,7.111,615.719971,
34.52,7.102,617.719971,
34.519001,7.091,619.719971,
34.519001,7.068,621.719971,
34.516998,7.039,623.719971,
34.515999,7.025,625.719971,
34.514,7.001,627.719971,
34.513,6.983,629.719971,
34.511002,6.959,631.719971,
34.509998,6.931,633.719971,
34.508999,6.913,635.719971,
34.508999,6.907,637.719971,
34.511002,6.897,639.719971,
34.509998,6.886,641.719971,
34.511002,6.871,643.719971,
34.509998,6.858,645.719971,
34.508999,6.831,647.719971,
34.508999,6.806,649.719971,
34.508999,6.7988,651.319946,17.568476
34.508999,6.797,651.719971,
34.511002,6.763,653.719971,
34.509998,6.743,655.719971,
34.509998,6.72,657.719971,
34.508999,6.697,659.719971,
34.507999,6.676,661.719971,
34.508999,6.648,663.719971,
34.508999,6.624,665.719971,
34.509998,6.61,667.719971,
34.509998,6.593,669.719971,
34.509998,6.563,671.719971,
34.508999,6.54,673.719971,
34.508999,6.534,675.719971,
34.508999,6.527,677.719971,
34.508999,6.509,679.719971,
34.508999,6.49,681.719971,
34.508999,6.473,683.719971,
34.508999,6.464,685.719971,
34.508999,6.448,687.719971,
34.507999,6.425,689.719971,
34.507999,6.415,691.719971,
34.508999,6.397,693.719971,
34.508999,6.394,695.719971,
34.509998,6.387,697.719971,
34.509998,6.375,699.719971,
34.509998,6.36525,701.019958,17.208099
34.509998,6.36,701.719971,
34.509998,6.343,703.719971,
34.509998,6.329,705.719971,
34.508999,6.313,707.719971,
34.508999,6.306,709.719971,
34.508999,6.287,711.719971,
34.507,6.251,713.719971,
34.506001,6.237,715.719971,
34.505001,6.218,717.719971,
34.506001,6.206,719.719971,
34.507999,6.198,721.719971,
34.507999,6.194,723.719971,
34.508999,6.169,725.719971,
34.507999,6.146,727.719971,
34.506001,6.125,729.719971,
34.506001,6.106,731.719971,
34.505001,6.089,733.719971,
34.505001,6.08,735.719971,
34.504002,6.066,737.719971,
34.502998,6.06,739.719971,
34.501999,6.052,741.719971,
34.501999,6.043,743.719971,
34.502998,6.034,745.719971,
34.502998,6.024,747.719971,
34.502998,6.017,749.719971,
34.505238,6.02204,750.839966,20.876888
34.507,6.026,751.719971,
34.507999,6.027,753.719971,
34.507999,6.011,755.719971,
34.505001,5.935,757.719971,
34.500999,5.913,759.719971,
34.500999,5.906,761.719971,
34.500999,5.892,763.719971,
34.500999,5.87,765.719971,
34.501999,5.843,767.719971,
34.501999,5.827,769.719971,
34.501999,5.815,771.719971,
34.501999,5.811,773.719971,
34.501999,5.805,775.719971,
34.501999,5.797,777.719971,
34.502998,5.779,779.719971,
34.504002,5.757,781.819946,
34.502998,5.751,783.719971,
34.504002,5.744,785.719971,
34.504002,5.732,787.719971,
34.504002,5.728,789.719971,
34.505001,5.727,791.719971,
34.505001,5.712,793.719971,
34.506001,5.705,795.719971,
34.506001,5.698,797.719971,
34.505001,5.696,799.719971,
34.505764,5.690645,800.22998,25.252069
34.507999,5.675,801.719971,
34.507,5.654,803.719971,
34.507,5.644,805.719971,
34.507,5.621,807.719971,
34.507,5.607,809.719971,
34.507,5.596,811.719971,
34.507999,5.583,813.719971,
34.507999,5.559,815.719971,
34.507999,5.55,817.719971,
34.508999,5.524,819.719971,
34.508999,5.498,821.719971,
34.508999,5.492,823.719971,
34.509998,5.476,825.719971,
34.509998,5.457,827.719971,
34.509998,5.447,829.719971,
34.509998,5.418,831.719971,
34.508999,5.413,833.719971,
34.509998,5.404,835.719971,
34.509998,5.392,837.719971,
34.509998,5.375,839.719971,
34.509998,5.34,841.719971,
34.509998,5.329,843.719971,
34.509998,5.314,845.719971,
34.511002,5.289,847.719971,
34.511002,5.278,849.719971,
34.511002,5.26757,851.209961,28.112827
34.511002,5.264,851.719971,
34.511002,5.251,853.719971,
34.511002,5.241,855.719971,
34.512001,5.225,857.719971,
34.512001,5.215,859.719971,
34.512001,5.211,861.719971,
34.512001,5.207,863.719971,
34.512001,5.201,865.719971,
34.513,5.191,867.719971,
34.514,5.177,869.719971,
34.514999,5.167,871.719971,
34.514999,5.155,873.719971,
34.514999,5.146,875.719971,
34.514999,5.139,877.719971,
34.514999,5.131,879.719971,
34.514999,5.125,881.719971,
34.514999,5.12,883.719971,
34.514999,5.113,885.719971,
34.514999,5.098,887.719971,
34.514999,5.085,889.719971,
34.514999,5.061,891.719971,
34.515999,5.042,893.719971,
34.515999,5.036,895.719971,
34.515999,5.034,897.719971,
34.515999,5.029,899.719971,
34.516663,5.02501,901.049988,31.867489
34.516998,5.023,901.719971,
34.516998,5.018,903.719971,
34.516998,5.011,905.719971,
34.516998,5.002,907.719971,
34.516998,5.0,909.719971,
34.516998,4.998,911.719971,
34.516998,4.993,913.719971,
34.518002,4.982,915.719971,
34.518002,4.977,917.719971,
34.518002,4.971,919.719971,
34.518002,4.963,921.719971,
34.519001,4.948,923.719971,
34.519001,4.939,925.719971,
34.519001,4.933,927.719971,
34.519001,4.928,929.719971,
34.519001,4.918,931.719971,
34.519001,4.911,933.719971,
34.52,4.901,935.719971,
34.52,4.888,937.719971,
34.521,4.88,939.719971,
34.521,4.879,941.719971,
34.52,4.879,943.719971,
34.521,4.873,945.719971,
34.521,4.865,947.719971,
34.521,4.857,949.719971,
34.521915,4.84785,951.549988,30.979935
34.521999,4.847,951.719971,
34.521999,4.837,953.719971,
34.521999,4.832,955.719971,
34.522999,4.82,957.719971,
34.522999,4.816,959.719971,
34.525002,4.807,961.719971,
34.525002,4.798,963.719971,
34.525002,4.792,965.719971,
34.525002,4.79,967.719971,
34.525002,4.784,969.719971,
34.526001,4.775,971.719971,
34.526001,4.767,973.719971,
34.526001,4.764,975.719971,
34.526001,4.761,977.619995,
34.5289,4.672,998.679993,28.306911
34.5439,4.2666,1099.949951,33.739304
34.554798,3.9294,1199.23999,43.419769
34.564499,3.6472,1299.059937,53.05154
34.575901,3.3798,1399.809937,60.18906
34.5839,3.1266,1499.280029,66.069176
34.588902,2.8816,1599.589966,70.629768
