salinity,temperature,pressure
34.550999,26.697001,4.42
34.550999,26.698999,6.32
34.550999,26.700001,8.32
34.551998,26.698999,10.32
34.550999,26.700001,12.32
34.550999,26.700001,14.32
34.550999,26.700001,16.32
34.549999,26.684,18.32
34.547001,26.648001,20.32
34.541,26.576,22.32
34.516998,26.304001,24.32
34.478001,26.055,26.32
34.452,25.900999,28.32
34.418999,25.629,30.32
34.408001,25.358999,32.32
34.403,25.128,34.32
34.403999,24.857,36.32
34.397999,24.614,38.32
34.397999,24.492001,40.32
34.400002,24.341,42.32
34.397999,24.035999,44.32
34.405998,23.915001,46.32
34.410999,23.771,48.32
34.397999,23.632,50.32
34.373001,23.43,52.32
34.370998,23.249001,54.32
34.370998,23.0,56.32
34.382999,22.716999,58.32
34.382,22.542999,60.32
34.377998,22.521999,62.32
34.368,22.450001,64.32
34.368,22.177,66.32
34.303001,21.82,68.32
34.236,21.486,70.32
34.238998,21.372,72.32
34.241001,21.32,74.32
34.283001,21.316999,76.32
34.299999,21.247,78.32
34.285,21.160999,80.32
34.257,20.979,82.32
34.214001,20.714001,84.32
34.227001,20.646999,86.32
34.160999,20.219,88.32
34.098,19.966,90.32
34.076,19.801001,92.419998
34.043999,19.584999,94.32
34.006001,19.277,96.32
33.971001,18.976999,98.32
33.959,18.889,100.32
33.946999,18.839001,102.32
33.908001,18.473,104.32
33.841999,17.924999,106.32
33.800999,17.514,108.32
33.779999,17.343,110.32
33.77,17.243999,112.32
33.754002,17.094999,114.32
33.723,16.608,116.32
33.699001,16.136,118.32
33.688,15.986,120.32
33.678001,15.729,122.32
33.685001,15.429,124.32
33.667999,15.169,126.32
33.671001,15.022,128.320007
33.701,14.809,130.320007
33.714001,14.618,132.320007
33.709999,14.555,134.320007
33.729,14.134,136.320007
33.745998,13.828,138.320007
33.757,13.742,140.320007
33.819,13.514,142.320007
33.877998,13.537,144.320007
33.896,13.533,146.320007
33.969002,13.581,148.320007
34.042999,13.403,150.320007
34.067001,13.336,152.320007
34.075001,13.271,154.320007
34.101002,13.178,156.320007
34.151001,13.128,158.320007
34.186001,13.093,160.320007
34.209,13.027,162.320007
34.223,13.006,164.320007
34.257999,12.97,166.320007
34.294998,12.901,168.320007
34.347,12.907,170.320007
34.403,12.903,172.320007
34.404999,12.894,174.320007
34.408001,12.899,176.320007
34.428001,12.816,178.320007
34.480999,12.805,180.320007
34.494999,12.796,182.320007
34.515999,12.764,184.320007
34.530998,12.654,186.320007
34.546001,12.556,188.320007
34.561001,12.476,190.320007
34.569,12.43,192.320007
34.573002,12.397,194.320007
34.580002,12.344,196.320007
34.581001,12.329,198.320007
34.585999,12.311,200.320007
34.605,12.241,202.320007
34.610001,12.194,204.320007
34.618,12.17,206.320007
34.619999,12.158,208.320007
34.622002,12.141,210.320007
34.627998,12.114,212.320007
34.631001,12.101,214.320007
34.640999,12.065,216.320007
34.648998,12.007,218.320007
34.653999,11.978,220.320007
34.655998,11.949,222.320007
34.655998,11.93,224.320007
34.655998,11.915,226.320007
34.657001,11.887,228.320007
34.66,11.83,230.320007
34.66,11.751,232.320007
34.660999,11.72,234.320007
34.661999,11.695,236.320007
34.662998,11.671,238.320007
34.662998,11.606,240.320007
34.660999,11.572,242.320007
34.66,11.554,244.320007
34.659,11.527,246.320007
34.658001,11.505,248.320007
34.657001,11.492,250.320007
34.657001,11.475,252.320007
34.657001,11.441,254.320007
34.655998,11.394,256.320007
34.653,11.35,258.320007
34.648998,11.287,260.320007
34.646,11.226,262.320007
34.644001,11.193,264.320007
34.641998,11.175,266.320007
34.640999,11.171,268.320007
34.639999,11.152,270.320007
34.637001,11.089,272.320007
34.633999,11.048,274.320007
34.632,11.024,276.320007
34.629002,10.961,278.320007
34.625,10.904,280.320007
34.619999,10.853,282.320007
34.612,10.763,284.320007
