salinity_sfile,temperature_sfile,pressure,doxy
34.794998,26.281,4.42,
34.794998,26.281,6.22,
34.794998,26.281765,7.75,202.448792
34.794998,26.282,8.22,
34.796001,26.283001,10.22,
34.796001,26.283646,11.51,202.359085
34.796001,26.284,12.22,
34.798,26.287001,14.22,
34.798,26.287001,16.219999,
34.798431,26.287861,17.08,202.359756
34.799,26.289,18.219999,
34.799,26.290001,20.219999,
34.798344,26.28738,21.529999,202.322891
34.798,26.285999,22.219999,
34.798,26.285999,24.219999,
34.797001,26.284,26.219999,
34.797001,26.284,26.84,202.317566
34.797001,26.284,28.32,
34.801998,26.289,30.219999,
34.807457,26.290819,32.130001,202.504044
34.807999,26.291,32.32,
34.813,26.261,34.720001,
34.828999,26.136999,35.620003,
34.866917,25.872814,36.68,206.544571
34.922001,25.489,38.220001,
34.932999,25.426001,40.220001,
34.939472,25.371426,42.07,208.496124
34.939999,25.367001,42.220001,
34.945,25.337999,44.220001,
34.945999,25.312,46.220001,
34.945999,25.306875,46.630001,208.704559
34.945999,25.287001,48.220001,
34.945999,25.254,50.220001,
34.945999,25.240801,51.98,208.982529
34.945999,25.239,52.220001,
34.945,25.228001,54.420002,
34.945,25.214001,56.220001,
34.938934,25.143768,57.18,210.312363
34.932999,25.075001,58.120003,
34.917,24.907,60.220001,
34.898567,24.80418,62.16,214.236588
34.897999,24.801001,62.220001,
34.875,24.657,64.220001,
34.880001,24.469999,66.220001,
34.884941,24.445299,66.599998,217.519073
34.905998,24.34,68.220001,
34.914001,24.282,70.220001,
34.918884,24.268156,71.93,218.21138
34.919998,24.264999,72.32,
34.935001,24.222,74.220001,
34.953999,24.156,76.220001,
34.951,24.094875,76.970001,217.92511
34.945999,23.993,78.220001,
34.929001,23.747,80.220001,
34.931641,23.593,81.980003,217.894592
34.931999,23.572001,82.220001,
34.931999,23.465,84.220001,
34.924,23.351999,86.220001,
34.922077,23.32416,87.18,217.414566
34.919998,23.294001,88.220001,
34.917999,23.261,90.220001,
34.920826,23.22049,92.010002,216.298553
34.921001,23.218,92.120003,
34.928001,23.115,94.220001,
34.938999,23.031,96.220001,
34.945404,23.016665,96.830002,216.768692
34.959999,22.983999,98.220001,
34.967999,22.964001,100.220001,
34.972248,22.904499,101.919998,216.067566
34.973,22.893999,102.220001,
34.967999,22.801001,104.220001,
34.956001,22.688999,106.220001,
34.960999,22.643,108.220001,
34.973999,22.615999,110.220001,
34.988579,22.59656,111.840004,213.009811
34.992001,22.591999,112.220001,
34.992001,22.476,114.220001,
34.979,22.327999,116.220001,
34.970001,22.268,118.220001,
34.970001,22.194,120.220001,
34.972595,22.166321,121.950005,209.085953
34.973,22.162001,122.220001,
34.956001,22.062,124.220001,
34.944,21.974001,126.220001,
34.965,21.947001,128.220001,
34.958,21.855,130.220001,
34.9492,21.7486,131.820007,205.604889
34.946999,21.722,132.220001,
34.93,21.605,134.220001,
34.925999,21.535,136.220001,
34.907001,21.382,138.220001,
34.901001,21.326,140.220001,
34.8983,21.2792,142.020004,203.254166
34.897999,21.274,142.220001,
34.914001,21.302999,144.220001,
34.951,21.35,146.220001,
34.964001,21.365,148.220001,
34.959,21.326,150.220001,
34.968052,21.265366,152.029999,200.996399
34.969002,21.259001,152.220001,
34.986,21.218,154.220001,
34.977001,21.094,156.220001,
34.953999,20.945999,158.220001,
34.942001,20.816,160.220001,
34.94096,20.78688,161.259995,197.667435
34.939999,20.76,162.220001,
34.931,20.683001,164.220001,
34.922001,20.59,166.220001,
34.915001,20.478001,168.220001,
34.915001,20.437,170.220001,
34.90884,20.39311,171.759995,194.563599
34.907001,20.379999,172.220001,
34.876999,20.174999,174.220001,
34.834,19.959999,176.220001,
34.793999,19.761,178.220001,
34.764999,19.598,180.220001,
34.750931,19.48209,181.559998,192.023773
34.743999,19.424999,182.220001,
34.734001,19.35,184.220001,
34.728001,19.264999,186.220001,
34.714001,19.106001,188.220001,
34.694,18.908001,190.220001,
34.674751,18.7435,191.970001,189.104813
34.672001,18.719999,192.220001,
34.675999,18.614,194.220001,
34.636002,18.396999,196.220001,
34.598999,18.142,198.220001,
34.566002,17.954,200.220001,
34.56002,17.893511,200.680008,186.907089
34.540001,17.691,202.220001,
34.512001,17.524,204.220001,
34.490002,17.304001,206.220001,
34.472,17.142,208.220001,
34.450001,16.951,210.220001,
34.437912,16.866371,212.080002,184.52803
34.437,16.860001,212.220001,
34.412998,16.677,214.220001,
34.374001,16.344999,216.220001,
34.370998,16.302999,218.220001,
34.348,16.042999,220.220001,
34.330952,15.937599,221.770004,181.784821
34.326,15.907,222.220001,
34.314999,15.804,224.220001,
34.286999,15.542,226.220001,
34.271999,15.439,228.220001,
34.242001,15.072,230.220001,
34.2369,15.0357,230.820007,177.690659
34.224998,14.951,232.220001,
34.216,14.855,234.220001,
34.199001,14.664,236.220001,
34.182999,14.509,238.220001,
34.174999,14.424,240.220001,
34.171425,14.344635,241.649994,174.048035
34.169998,14.313,242.220001,
34.150002,14.117,244.220001,
34.131001,13.969,246.220001,
34.116001,13.74,248.220001,
34.098,13.52,250.220001,
34.096153,13.483305,250.630005,169.997253
34.089001,13.341,252.220001,
34.081001,13.197,254.320007,
34.068001,13.028,256.220001,
34.056,12.809,258.220001,
34.044998,12.622,260.220001,
34.03756,12.39322,262.079987,162.633621
34.036999,12.376,262.220001,
34.035,12.19,264.220001,
34.034,12.065,266.220001,
34.036999,11.912,268.220001,
34.032001,11.778,270.220001,
