salinity,temperature,pressure
34.724499,29.674,1.04
34.724098,29.681,2.04
34.724098,29.681999,3.0
34.7239,29.681999,3.96
34.724297,29.681,4.92
34.724499,29.679001,5.92
34.724297,29.679001,7.0
34.724098,29.68,8.04
34.724297,29.681,9.04
34.724297,29.681,10.0
34.724098,29.681,10.84
34.724297,29.68,12.04
34.724098,29.681,14.04
34.7239,29.681999,16.08
34.7239,29.681999,18.040001
34.7239,29.681,20.0
34.724098,29.681999,21.92
34.7239,29.683001,23.959999
34.7239,29.684,26.0
34.724098,29.683001,27.92
34.724098,29.684,30.040001
34.7239,29.684999,32.0
34.723698,29.684999,33.919998
34.723499,29.686001,35.959999
34.7239,29.686001,38.040001
34.723698,29.687,40.040001
34.723698,29.686001,42.0
34.724098,29.684999,44.040001
34.7239,29.687,46.040001
34.7239,29.684,48.0
34.724499,29.68,50.0
34.722897,29.679001,51.959999
34.722698,29.666,54.0
34.721298,29.662001,56.040001
34.7197,29.656,58.040001
34.718899,29.65,60.0
34.722897,29.622,61.959999
34.725899,29.601,63.959999
34.729298,29.570999,66.0
34.728699,29.528,68.040001
34.727097,29.146999,69.959999
34.643497,28.542999,71.959999
34.6619,28.231001,74.0
34.715298,27.608,76.040001
34.736698,27.268,78.120003
34.7421,27.111,80.0
34.781498,26.422001,82.0
34.740898,25.573999,84.279999
34.757896,24.712,86.0
34.776699,24.083,87.959999
34.689098,23.139999,89.959999
34.608898,22.226,92.0
34.760696,21.646,93.959999
34.877296,21.639999,95.919998
34.899696,21.618,97.959999
34.921097,21.138,100.0
34.884296,20.74,101.959999
34.876297,20.695,104.040001
34.8699,20.638,106.040001
34.852497,20.413,107.959999
34.821899,20.007999,109.919998
34.786297,19.465,111.919998
34.799099,19.062,113.959999
34.795498,18.881001,116.0
34.7757,18.57,118.080002
34.745296,18.086,120.040001
34.710098,17.739,121.919998
34.692898,17.594999,124.0
34.679699,17.400999,126.040001
34.6619,17.167999,128.039993
34.640297,16.865999,130.039993
34.621899,16.624001,132.0
34.605297,16.299999,134.0
34.5835,15.961,136.0
34.570698,15.594,138.0
34.547298,15.312,140.039993
34.536697,15.189,142.039993
34.547497,14.843,144.0
34.525898,14.637,146.0
34.5257,14.506,148.0
34.521698,14.299,150.039993
34.516296,14.129,152.080002
34.514099,14.063,154.039993
34.509098,13.967,155.960007
34.501099,13.854,158.039993
34.499897,13.766,160.039993
34.501499,13.716,161.919998
34.500298,13.594,163.960007
34.499699,13.416,166.0
34.510498,13.198,168.0
34.514698,13.091,170.080002
34.5131,13.006,172.0
34.514099,12.971,173.919998
34.516899,12.92,175.960007
34.523899,12.842,178.039993
34.560898,12.584,180.080002
34.554897,12.518,182.039993
34.559898,12.419,183.960007
34.564697,12.275,185.919998
34.564098,12.181,187.919998
34.564098,12.089,189.919998
34.574097,11.941,192.0
34.5737,11.87,193.960007
34.577698,11.827,195.919998
34.587097,11.769,197.960007
34.591698,11.699,199.919998
34.616299,11.601,202.0
34.628098,11.522,204.039993
34.634296,11.4,206.039993
34.638298,11.316,208.0
34.649097,11.268,209.960007
34.6591,11.232,212.0
34.6623,11.207,214.039993
34.665699,11.162,216.080002
34.6777,11.121,218.119995
34.689697,11.075,220.039993
34.694698,11.032,221.960007
34.698097,10.993,224.0
34.703899,10.955,226.039993
34.713299,10.964,228.039993
34.723297,10.934,230.0
34.725098,10.86,232.039993
34.715099,10.704,234.039993
34.710297,10.678,236.039993
34.711697,10.67,238.119995
34.712898,10.665,240.080002
34.717297,10.657,241.960007
34.719898,10.618,243.960007
34.719097,10.576,246.039993
34.718697,10.545,248.080002
34.7155,10.495,249.960007
34.714298,10.467,252.0
34.716099,10.439,254.119995
34.7183,10.403,256.040009
34.720299,10.385,258.0
34.718697,10.36,260.119995
34.721298,10.346,262.040009
34.725498,10.351,264.0
34.729698,10.348,266.0
34.7281,10.326,268.040009
34.727097,10.3,270.040009
34.727699,10.283,272.0
34.728699,10.279,273.959991
34.731697,10.266,275.920013
34.730297,10.248,278.079987
34.729897,10.243,280.079987
34.730099,10.227,282.0
34.730297,10.203,283.959991
34.729298,10.17,285.959991
34.728298,10.161,288.040009
34.7281,10.149,290.040009
34.727699,10.122,292.040009
34.726097,10.102,294.0
34.726299,10.081,295.920013
34.725498,10.044,298.0
34.724297,10.007,300.040009
34.722897,9.983,301.959991
34.722298,9.968,303.959991
34.721699,9.95,306.0
34.7211,9.942,307.959991
34.720497,9.934,309.920013
34.720097,9.929,311.959991
34.719898,9.916,314.0
34.720299,9.89,316.0
34.718098,9.873,317.959991
34.717499,9.868,319.959991
34.717297,9.859,321.959991
34.716499,9.838,324.0
34.716499,9.814,326.040009
34.715298,9.801,328.040009
34.715298,9.795,330.0
34.714497,9.791,331.920013
34.714897,9.777,333.920013
34.713699,9.766,335.920013
34.713699,9.752,337.920013
34.713097,9.735,339.920013
34.711899,9.722,341.959991
34.711899,9.706,344.0
34.710899,9.686,345.920013
34.710098,9.675,347.959991
34.709698,9.661,350.040009
34.709499,9.647,352.0
34.708298,9.629,354.0
34.707497,9.621,355.959991
34.706497,9.61,357.959991
34.706299,9.588,360.040009
34.705097,9.558,362.160004
34.703697,9.526,364.079987
34.702698,9.504,366.0
34.701897,9.486,368.0
34.700897,9.462,370.040009
34.699497,9.447,372.079987
34.698898,9.439,374.160004
34.698299,9.436,376.119995
34.698097,9.432,378.079987
34.698299,9.415,380.119995
34.696697,9.398,382.079987
34.6959,9.383,384.0
34.695297,9.359,386.079987
34.693497,9.33,388.079987
34.693497,9.298,390.0
34.690899,9.262,392.040009
34.689297,9.252,394.119995
34.6889,9.241,396.079987
34.688099,9.222,397.959991
34.687298,9.205,399.959991
34.686497,9.183,402.040009
34.685299,9.156,404.040009
34.682899,9.124,406.0
34.682098,9.11,407.959991
34.680897,9.089,409.959991
34.679497,9.074,412.040009
34.678898,9.063,414.0
34.678097,9.053,416.0
34.677898,9.036,418.0
34.676498,9.017,419.959991
34.675098,9.001,422.079987
34.674698,8.988,424.040009
34.675098,8.959,426.040009
34.672497,8.931,428.040009
34.671898,8.924,430.0
34.671497,8.914,432.079987
34.670097,8.899,434.079987
34.6693,8.894,436.040009
34.6689,8.887,438.040009
34.669098,8.864,440.0
34.667297,8.846,441.959991
34.666298,8.832,443.920013
34.665699,8.822,446.0
34.664497,8.81,448.0
34.664299,8.782,450.040009
34.661098,8.761,451.959991
34.6623,8.72,453.880005
34.6591,8.701,456.0
34.658298,8.675,458.040009
34.658096,8.655,459.959991
34.655899,8.62,462.079987
34.655098,8.595,464.079987
34.653297,8.579,465.959991
34.6521,8.566,468.0
34.651699,8.551,469.920013
34.650497,8.53,471.959991
34.648697,8.519,474.0
34.649696,8.498,475.920013
34.646297,8.464,478.040009
34.6465,8.438,480.040009
34.6437,8.416,482.040009
34.643299,8.404,484.040009
34.642498,8.385,485.959991
34.641296,8.359,488.0
34.641098,8.336,489.959991
34.638496,8.309,492.0
34.637699,8.298,494.0
34.636898,8.277,496.0
34.636097,8.255,498.0
34.634296,8.226,500.0
34.633698,8.197,502.0
34.631897,8.153,504.0
34.630898,8.13,506.0
34.629097,8.111,508.0
34.6283,8.099,510.0
34.6283,8.082,512.0
34.6269,8.068,514.0
34.626499,8.064,516.0
34.626099,8.05,518.0
34.625099,8.045,520.0
34.624496,8.038,522.039978
34.625698,8.019,524.0
34.622299,7.984,525.960022
34.621696,7.971,528.039978
34.6199,7.957,530.039978
34.621098,7.929,532.039978
34.619698,7.887,534.039978
34.618298,7.856,536.0
34.616299,7.812,538.0
34.614098,7.802,539.880005
34.614899,7.773,541.919983
34.612698,7.746,544.0
34.6115,7.734,546.0
34.6115,7.722,547.960022
34.610897,7.711,550.080017
34.6101,7.701,552.039978
34.611298,7.671,554.119995
34.6087,7.625,556.080017
34.607697,7.605,558.0
34.607899,7.583,560.0
34.605698,7.55,561.960022
34.605499,7.539,564.039978
34.604897,7.53,566.039978
34.604698,7.52,568.0
34.604298,7.503,570.0
34.603298,7.494,571.960022
34.603699,7.471,574.0
34.603497,7.439,576.039978
34.603699,7.393,578.039978
34.600498,7.375,580.080017
34.600697,7.365,581.960022
34.600498,7.353,584.039978
34.600498,7.338,586.039978
34.599697,7.329,587.960022
34.599297,7.312,590.0
34.598297,7.296,592.0
34.597897,7.284,594.0
34.597897,7.269,595.960022
34.5975,7.252,598.0
34.597099,7.241,600.0
34.596897,7.226,602.0
34.597099,7.2,604.0
34.5961,7.185,606.0
34.595497,7.182,607.960022
34.595699,7.161,610.0
34.592899,7.102,612.0
34.592499,7.08,614.0
34.592098,7.068,616.039978
34.593098,7.051,617.960022
34.592499,7.031,619.960022
34.592297,7.021,621.960022
34.592098,6.996,624.0
34.5919,6.975,626.039978
34.592499,6.953,628.0
34.5919,6.94,630.039978
34.591499,6.931,632.039978
34.591099,6.923,633.960022
34.590698,6.9,635.919983
34.590099,6.892,637.880005
34.589897,6.889,639.919983
34.589699,6.88,642.0
34.589497,6.845,644.039978
34.5877,6.812,646.0
34.586899,6.8,647.919983
34.586498,6.795,649.880005
34.5863,6.789,651.919983
34.5863,6.775,653.919983
34.585899,6.759,655.960022
34.585499,6.741,658.039978
34.585098,6.711,660.0
34.584297,6.685,662.0
34.584499,6.668,663.960022
34.585297,6.63,665.960022
34.585098,6.612,668.0
34.585098,6.606,670.039978
34.585098,6.599,672.0
