salinity,temperature,pressure
34.740002,26.139999,4.03
34.740002,26.142,6.03
34.740002,26.146999,7.93
34.740002,26.146999,9.93
34.740002,26.149,11.93
34.740002,26.149,13.93
34.740002,26.150999,15.93
34.740002,26.149,17.93
34.740002,26.150999,19.93
34.740002,26.153999,22.030001
34.740002,26.153999,24.030001
34.740002,26.155001,25.93
34.740002,26.155001,27.93
34.740002,26.156,29.93
34.740002,26.156,31.83
34.740002,26.156,33.830002
34.740002,26.157,35.93
34.740002,26.157,37.93
34.740002,26.157,39.93
34.740002,26.158001,41.93
34.740002,26.159,43.93
34.740002,26.159,46.029999
34.740002,26.159,47.93
34.740002,26.159,49.93
34.740002,26.16,51.93
34.740002,26.16,53.93
34.740002,26.16,55.93
34.740002,26.160999,57.93
34.740002,26.160999,59.93
34.740002,26.162001,62.029999
34.740002,26.162001,63.93
34.740002,26.157,65.93
34.740002,26.153,67.93
34.740002,26.136,69.93
34.740002,26.129999,72.029999
34.738998,26.108,74.029999
34.744999,25.906,75.830002
34.82,25.576,77.830002
34.951,25.431999,79.93
34.914001,25.153999,82.029999
34.917,25.101999,83.93
34.948002,25.155001,85.93
34.976002,25.179001,87.93
34.986,25.094,89.93
34.985001,24.836,91.93
34.974998,24.68,93.93
34.966999,24.527,96.029999
34.950001,24.309999,98.029999
34.917999,24.032,99.93
34.889999,23.688999,101.93
34.887001,23.575001,103.93
34.890999,23.475,105.830002
34.912998,23.346001,107.93
34.951,23.271,110.029999
34.953999,23.223,112.029999
34.944,23.176001,113.93
34.925999,23.075001,115.93
34.923,22.927999,117.93
34.925999,22.884001,119.93
34.929001,22.813,121.93
34.916,22.639,123.93
34.904999,22.566999,125.830002
34.924,22.530001,127.93
34.938999,22.462999,129.929993
34.948002,22.361,131.929993
34.952,22.316,133.929993
34.953999,22.302,135.929993
34.945999,22.177,137.929993
34.941002,22.011,139.929993
34.957001,21.952999,141.929993
34.962002,21.905001,143.929993
34.966999,21.836,146.029999
34.964001,21.792999,147.929993
34.98,21.798,149.929993
35.026001,21.878,151.929993
35.061001,21.923,153.929993
35.036999,21.722,155.929993
35.037998,21.667,157.929993
35.060001,21.625,159.929993
35.09,21.617001,161.929993
35.118,21.559,163.929993
35.132999,21.499001,165.929993
35.138,21.429001,167.929993
35.137001,21.271,169.929993
35.139999,21.173,171.929993
35.136002,21.106001,173.929993
35.130001,20.955,175.929993
35.120998,20.848,178.029999
35.120998,20.823,179.929993
35.117001,20.768999,181.829987
35.104,20.621,183.829987
35.089001,20.521,185.929993
35.082001,20.478001,187.929993
35.060001,20.275999,189.929993
35.032001,20.066999,191.929993
34.992001,19.781,193.929993
34.966,19.601,195.929993
34.953999,19.511,198.029999
34.945,19.448999,199.929993
34.921001,19.229,201.929993
34.889,19.031,203.929993
34.859001,18.783001,205.929993
34.807999,18.403,207.929993
34.778,18.205999,209.929993
34.764,18.084999,211.929993
34.749001,17.966999,213.929993
34.736,17.855,215.929993
34.723999,17.795,217.929993
34.709999,17.702,219.929993
34.666,17.325001,221.929993
34.619999,16.997999,223.929993
34.588001,16.780001,225.929993
34.573002,16.693001,227.929993
34.553001,16.552999,229.929993
34.522999,16.316,231.929993
34.516998,16.309,233.929993
34.506001,16.246,235.929993
34.477001,15.897,237.929993
34.418999,15.446,239.929993
34.396999,15.26,241.929993
34.381001,15.095,243.929993
34.337002,14.676,245.929993
34.32,14.52,247.929993
34.303001,14.351,249.929993
34.271999,13.965,251.929993
34.241001,13.794,253.929993
34.214001,13.551,256.029999
34.188999,13.258,257.929993
34.181999,13.105,259.929993
34.174999,12.794,261.929993
34.174,12.668,263.929993
34.174,12.554,265.929993
34.168999,12.447,267.929993
34.164001,12.359,269.929993
34.160999,12.334,271.929993
34.16,12.309,273.929993
34.159,12.28,275.929993
34.157001,12.17,277.929993
34.153999,12.044,279.929993
34.153,11.897,281.929993
34.148998,11.837,283.929993
34.143002,11.759,285.929993
34.137001,11.694,287.929993
34.132999,11.639,289.929993
34.130001,11.498,291.929993
34.122002,11.344,293.929993
34.119999,11.275,295.929993
34.117001,11.136,297.929993
34.113998,11.025,299.929993
34.113998,10.895,301.929993
34.122002,10.771,303.929993
34.120998,10.707,305.929993
34.122002,10.598,308.029999
34.131001,10.6,310.029999
34.150002,10.633,312.029999
34.192001,10.704,313.929993
34.200001,10.684,315.929993
34.188,10.519,317.929993
34.172001,10.363,319.929993
34.161999,10.239,321.929993
34.164001,10.181,323.929993
34.195,10.224,325.929993
34.196999,10.143,327.929993
34.182999,10.017,329.929993
34.172001,9.946,331.929993
34.167999,9.91,333.929993
34.16,9.825,335.929993
34.153,9.76,337.929993
34.148998,9.675,339.929993
34.148998,9.58,341.929993
34.147999,9.549,343.929993
34.146999,9.509,345.929993
34.146,9.462,347.929993
34.146,9.403,349.929993
34.151001,9.35,351.929993
34.155998,9.325,353.929993
34.16,9.268,355.929993
34.173,9.258,357.929993
34.188999,9.27,359.929993
34.188,9.258,361.929993
34.188,9.214,363.929993
34.188999,9.144,365.929993
34.189999,9.091,367.929993
34.191002,9.039,370.029999
34.188999,8.986,371.929993
34.202999,9.028,373.929993
34.233002,9.109,375.929993
34.250999,9.117,377.929993
34.247002,9.064,379.929993
34.244999,9.051,381.929993
34.244999,9.031,383.929993
34.237999,8.968,385.929993
34.223999,8.807,387.929993
34.216,8.707,389.929993
34.216999,8.656,392.029999
34.219002,8.651,393.929993
34.223999,8.654,395.929993
34.234001,8.67,397.929993
34.237,8.664,399.929993
34.238998,8.636,401.929993
34.240002,8.612,403.929993
34.243,8.588,405.929993
34.247002,8.522,407.929993
34.25,8.522,409.929993
34.257,8.535,411.929993
34.266998,8.559,413.929993
34.268002,8.542,415.929993
34.277,8.501,417.929993
34.292,8.493,419.929993
34.291,8.398,421.929993
34.287998,8.359,423.929993
34.292,8.341,425.929993
34.299,8.334,427.929993
34.301998,8.32,429.929993
34.313999,8.344,431.929993
34.344002,8.424,434.029999
34.345001,8.427,435.929993
34.347,8.424,437.929993
34.347,8.393,439.929993
34.345001,8.337,441.929993
34.341999,8.292,443.929993
34.339001,8.17,445.929993
34.339001,8.117,447.929993
34.345001,8.09,449.929993
34.346001,8.073,451.929993
34.347,8.06,453.929993
34.348999,8.048,455.929993
