salinity_sfile,temperature_sfile,pressure,doxy
34.442001,26.781,2.37,208.621475
34.442001,26.781,4.27,208.547852
34.442001,26.781,6.27,208.584381
34.442001,26.781,8.27,208.580612
34.442001,26.778999,10.27,208.537338
34.442001,26.775,12.27,208.527039
34.442001,26.778,14.27,208.403885
34.442001,26.778999,16.27,208.355927
34.442001,26.778,18.27,208.267975
34.442001,26.778,20.27,208.214874
34.442001,26.777,22.27,208.095612
34.439999,26.767,24.370001,208.209473
34.429001,26.655001,26.370001,209.195999
34.416,26.367001,28.27,210.795364
34.417,26.302,30.27,211.428604
34.422001,26.110001,32.27,212.958801
34.423,25.914,34.470001,213.880035
34.411999,25.547001,36.07,216.774872
34.393002,24.848,38.27,221.347153
34.380001,24.368,40.27,222.92363
34.369999,24.181999,42.27,223.336899
34.372002,24.061001,44.369999,223.357361
34.368999,23.992001,46.27,223.336273
34.409,24.017,48.27,223.286606
34.424,23.943001,50.27,223.818512
34.415001,23.834999,52.27,223.994827
34.416,23.589001,54.27,224.880905
34.417,23.5,56.27,225.072067
34.416,23.422001,58.27,224.799423
34.414001,23.332001,60.27,224.33725
34.410999,23.243999,62.27,223.365173
34.408001,23.200001,64.269997,223.572067
34.408001,23.129999,66.269997,224.427063
34.398998,22.99,68.269997,225.005829
34.388,22.841999,70.269997,225.269226
34.381001,22.752001,72.269997,224.311417
34.363998,22.547001,74.269997,223.465439
34.330002,22.438999,76.269997,224.095993
34.355999,22.389999,78.269997,224.059967
34.349998,22.261,80.269997,224.270645
34.345001,22.177999,82.269997,224.243454
34.334,22.035,84.269997,224.376846
34.320999,21.893999,86.269997,224.375259
34.310001,21.764,88.369995,224.26474
34.298,21.65,90.269997,223.395676
34.283001,21.487,92.269997,223.254318
34.269001,21.343,94.269997,221.112122
34.252998,21.181999,96.269997,219.789261
34.243999,21.083,98.269997,218.648605
34.226002,20.940001,100.269997,216.675446
34.188999,20.549999,102.269997,211.894379
34.160999,20.239,104.269997,206.650055
34.147999,20.127001,106.269997,
34.13876,20.041201,107.589996,203.374603
34.133999,19.997,108.269997,
34.13026,19.96402,108.949997,202.227951
34.123001,19.9,110.269997,
34.122871,19.89887,110.289993,201.206085
34.113899,19.8209,111.669998,199.000519
34.110001,19.787001,112.269997,
34.101089,19.69385,113.079994,195.380829
34.088001,19.556999,114.269997,
34.082901,19.499249,114.57,190.926254
34.05434,19.17585,116.25,187.870911
34.054001,19.172001,116.269997,
34.036182,18.996229,117.889999,186.233826
34.032001,18.955,118.269997,
34.017624,18.814375,119.519997,185.372421
34.008999,18.73,120.269997,
