salinity,temperature,pressure,lat,lon,date
35.285,30.474001,4.32,0.06,164.47,2024-08-15
35.285,30.481001,6.02,0.06,164.47,2024-08-15
35.285,30.479,7.92,0.06,164.47,2024-08-15
35.283001,30.482,10.02,0.06,164.47,2024-08-15
35.282001,30.481001,12.02,0.06,164.47,2024-08-15
35.282001,30.48,14.02,0.06,164.47,2024-08-15
35.285999,30.482,16.02,0.06,164.47,2024-08-15
35.285999,30.486,18.02,0.06,164.47,2024-08-15
35.285999,30.488001,20.02,0.06,164.47,2024-08-15
35.286999,30.487,22.02,0.06,164.47,2024-08-15
35.286999,30.487,23.92,0.06,164.47,2024-08-15
35.291,30.479,26.02,0.06,164.47,2024-08-15
35.297001,30.471001,28.02,0.06,164.47,2024-08-15
35.299999,30.469,30.120001,0.06,164.47,2024-08-15
35.294998,30.474001,32.02,0.06,164.47,2024-08-15
35.308998,30.459,34.02,0.06,164.47,2024-08-15
35.318001,30.451,36.02,0.06,164.47,2024-08-15
35.320999,30.450001,38.02,0.06,164.47,2024-08-15
35.325001,30.445999,40.02,0.06,164.47,2024-08-15
35.332001,30.441,42.02,0.06,164.47,2024-08-15
35.337002,30.437,44.02,0.06,164.47,2024-08-15
35.341999,30.434,46.02,0.06,164.47,2024-08-15
35.347,30.429001,48.02,0.06,164.47,2024-08-15
35.355,30.416,50.02,0.06,164.47,2024-08-15
35.362,30.403,52.02,0.06,164.47,2024-08-15
35.368,30.388,54.02,0.06,164.47,2024-08-15
35.374001,30.378,56.02,0.06,164.47,2024-08-15
35.379002,30.372,58.02,0.06,164.47,2024-08-15
35.383999,30.365,60.02,0.06,164.47,2024-08-15
35.389,30.358,62.02,0.06,164.47,2024-08-15
35.400002,30.323,64.019997,0.06,164.47,2024-08-15
35.412998,30.082001,66.019997,0.06,164.47,2024-08-15
35.404999,29.927,68.019997,0.06,164.47,2024-08-15
35.405998,29.729,70.019997,0.06,164.47,2024-08-15
35.401001,29.374001,72.019997,0.06,164.47,2024-08-15
35.359001,29.042999,74.019997,0.06,164.47,2024-08-15
35.334,28.91,76.019997,0.06,164.47,2024-08-15
35.327999,28.884001,78.019997,0.06,164.47,2024-08-15
35.320999,28.857,80.019997,0.06,164.47,2024-08-15
35.311001,28.830999,82.019997,0.06,164.47,2024-08-15
35.298,28.798,84.019997,0.06,164.47,2024-08-15
35.289001,28.771999,86.019997,0.06,164.47,2024-08-15
35.297001,28.789,88.019997,0.06,164.47,2024-08-15
35.300999,28.791,90.019997,0.06,164.47,2024-08-15
35.278,28.709999,92.019997,0.06,164.47,2024-08-15
35.247002,28.534,94.019997,0.06,164.47,2024-08-15
35.216,28.249001,96.019997,0.06,164.47,2024-08-15
35.199001,27.872,98.119995,0.06,164.47,2024-08-15
35.210999,27.691999,100.019997,0.06,164.47,2024-08-15
35.228001,27.673,102.019997,0.06,164.47,2024-08-15
35.265999,27.684999,104.019997,0.06,164.47,2024-08-15
35.307999,27.712,106.019997,0.06,164.47,2024-08-15
35.332001,27.737,108.019997,0.06,164.47,2024-08-15
35.412998,27.771999,109.919998,0.06,164.47,2024-08-15
35.477001,27.396,112.019997,0.06,164.47,2024-08-15
35.432999,26.566,113.919998,0.06,164.47,2024-08-15
35.402,26.107,116.019997,0.06,164.47,2024-08-15
35.396,25.813,118.019997,0.06,164.47,2024-08-15
35.382999,25.719,120.019997,0.06,164.47,2024-08-15
35.387001,25.636999,122.019997,0.06,164.47,2024-08-15
35.368,25.540001,124.019997,0.06,164.47,2024-08-15
35.351002,25.403999,126.019997,0.06,164.47,2024-08-15
35.396,25.252001,128.020004,0.06,164.47,2024-08-15
35.555,24.931999,130.12001,0.06,164.47,2024-08-15
35.514999,24.547001,132.020004,0.06,164.47,2024-08-15
35.466999,23.940001,133.919998,0.06,164.47,2024-08-15
35.529999,23.455999,136.020004,0.06,164.47,2024-08-15
35.550999,22.882,138.020004,0.06,164.47,2024-08-15
35.557999,21.945,140.020004,0.06,164.47,2024-08-15
35.523998,20.677,142.020004,0.06,164.47,2024-08-15
35.537998,20.403999,144.12001,0.06,164.47,2024-08-15
35.550999,20.221001,146.020004,0.06,164.47,2024-08-15
35.542999,20.103001,148.020004,0.06,164.47,2024-08-15
35.523998,19.899,150.020004,0.06,164.47,2024-08-15
35.513,19.851,152.020004,0.06,164.47,2024-08-15
35.509998,19.823,154.020004,0.06,164.47,2024-08-15
35.502998,19.775999,156.020004,0.06,164.47,2024-08-15
35.492001,19.702,158.020004,0.06,164.47,2024-08-15
35.484001,19.614,160.020004,0.06,164.47,2024-08-15
35.487999,19.546,162.020004,0.06,164.47,2024-08-15
35.473,19.436001,164.020004,0.06,164.47,2024-08-15
35.443001,19.232,166.020004,0.06,164.47,2024-08-15
35.41,19.086,168.020004,0.06,164.47,2024-08-15
35.387001,18.906,170.020004,0.06,164.47,2024-08-15
35.373001,18.476999,172.020004,0.06,164.47,2024-08-15
35.332001,17.952999,174.020004,0.06,164.47,2024-08-15
35.306,17.612,176.020004,0.06,164.47,2024-08-15
35.264999,17.110001,178.020004,0.06,164.47,2024-08-15
35.255001,16.868999,180.020004,0.06,164.47,2024-08-15
35.238998,16.601999,182.020004,0.06,164.47,2024-08-15
35.227001,16.474001,184.020004,0.06,164.47,2024-08-15
35.219002,16.406,186.020004,0.06,164.47,2024-08-15
35.203999,16.257999,188.020004,0.06,164.47,2024-08-15
35.195,16.18,190.020004,0.06,164.47,2024-08-15
35.249001,16.174,192.020004,0.06,164.47,2024-08-15
35.237,15.935,194.020004,0.06,164.47,2024-08-15
35.199001,15.702,196.020004,0.06,164.47,2024-08-15
35.196999,15.686,198.020004,0.06,164.47,2024-08-15
35.199001,15.686,200.020004,0.06,164.47,2024-08-15
35.198002,15.681,202.020004,0.06,164.47,2024-08-15
35.195999,15.674,204.020004,0.06,164.47,2024-08-15
35.181,15.613,206.020004,0.06,164.47,2024-08-15
35.164001,15.525,208.020004,0.06,164.47,2024-08-15
35.106998,15.091,210.020004,0.06,164.47,2024-08-15
35.040001,14.551,212.020004,0.06,164.47,2024-08-15
35.056,14.461,214.020004,0.06,164.47,2024-08-15
35.063999,14.432,216.020004,0.06,164.47,2024-08-15
35.07,14.432,218.020004,0.06,164.47,2024-08-15
35.076,14.445,220.020004,0.06,164.47,2024-08-15
35.082001,14.459,222.020004,0.06,164.47,2024-08-15
35.082001,14.457,224.020004,0.06,164.47,2024-08-15
35.084999,14.463,226.020004,0.06,164.47,2024-08-15
35.088001,14.453,228.020004,0.06,164.47,2024-08-15
35.085999,14.375,230.020004,0.06,164.47,2024-08-15
35.048,14.091,232.020004,0.06,164.47,2024-08-15
35.021,13.879,234.020004,0.06,164.47,2024-08-15
34.998001,13.58,236.020004,0.06,164.47,2024-08-15
34.990002,13.542,238.020004,0.06,164.47,2024-08-15
34.986,13.512,240.020004,0.06,164.47,2024-08-15
34.976002,13.43,241.919998,0.06,164.47,2024-08-15
34.972,13.321,244.020004,0.06,164.47,2024-08-15
34.957001,13.228,246.020004,0.06,164.47,2024-08-15
34.952999,13.164,248.12001,0.06,164.47,2024-08-15
34.945,13.08,250.020004,0.06,164.47,2024-08-15
34.925999,12.908,252.020004,0.06,164.47,2024-08-15
34.915001,12.782,254.020004,0.06,164.47,2024-08-15
34.905998,12.67,255.919998,0.06,164.47,2024-08-15
34.894001,12.591,258.019989,0.06,164.47,2024-08-15
34.891998,12.531,260.019989,0.06,164.47,2024-08-15
34.883999,12.463,262.019989,0.06,164.47,2024-08-15
34.879002,12.408,264.019989,0.06,164.47,2024-08-15
34.875999,12.36,266.019989,0.06,164.47,2024-08-15
34.875,12.316,268.019989,0.06,164.47,2024-08-15
34.879002,12.288,270.019989,0.06,164.47,2024-08-15
34.879002,12.255,272.019989,0.06,164.47,2024-08-15
34.876999,12.219,274.019989,0.06,164.47,2024-08-15
34.875999,12.198,276.019989,0.06,164.47,2024-08-15
34.874001,12.172,278.019989,0.06,164.47,2024-08-15
34.872002,12.14,280.019989,0.06,164.47,2024-08-15
34.869999,12.111,282.019989,0.06,164.47,2024-08-15
34.867001,12.074,284.019989,0.06,164.47,2024-08-15
34.863998,12.035,286.019989,0.06,164.47,2024-08-15
34.860001,11.985,288.019989,0.06,164.47,2024-08-15
34.855999,11.946,290.019989,0.06,164.47,2024-08-15
34.851002,11.899,291.919983,0.06,164.47,2024-08-15
34.845001,11.8,294.019989,0.06,164.47,2024-08-15
34.837002,11.64,296.019989,0.06,164.47,2024-08-15
34.827999,11.56,298.019989,0.06,164.47,2024-08-15
34.824001,11.486,300.019989,0.06,164.47,2024-08-15
34.816002,11.336,302.019989,0.06,164.47,2024-08-15
34.807999,11.239,304.019989,0.06,164.47,2024-08-15
