salinity_sfile,temperature_sfile,pressure,doxy,lat,lon,date
35.551998,27.739,-0.4,185.848999,-6.82,-146.28,2024-08-17
35.551998,27.739,-0.3,184.296677,-6.82,-146.28,2024-08-17
35.551998,27.739,-0.18,183.80658,-6.82,-146.28,2024-08-17
35.551998,27.739,-0.1,,-6.82,-146.28,2024-08-17
35.549099,27.743366,-0.08,182.763657,-6.82,-146.28,2024-08-17
35.534599,27.7652,0.02,182.867203,-6.82,-146.28,2024-08-17
35.5201,27.787033,0.12,182.855133,-6.82,-146.28,2024-08-17
35.5056,27.808867,0.22,,-6.82,-146.28,2024-08-17
35.4911,27.8307,0.32,,-6.82,-146.28,2024-08-17
35.476601,27.852533,0.42,,-6.82,-146.28,2024-08-17
35.465,27.870001,0.5,,-6.82,-146.28,2024-08-17
35.464962,27.870081,0.52,,-6.82,-146.28,2024-08-17
35.46476,27.870481,0.62,182.669571,-6.82,-146.28,2024-08-17
35.464401,27.871201,0.8,182.689804,-6.82,-146.28,2024-08-17
35.464199,27.871601,0.9,182.488205,-6.82,-146.28,2024-08-17
35.463802,27.8724,1.1,182.671509,-6.82,-146.28,2024-08-17
35.4636,27.872801,1.2,,-6.82,-146.28,2024-08-17
35.463402,27.873201,1.3,182.69458,-6.82,-146.28,2024-08-17
35.463001,27.874001,1.5,,-6.82,-146.28,2024-08-17
35.463112,27.87389,1.6,182.571442,-6.82,-146.28,2024-08-17
35.463223,27.873777,1.7,182.626831,-6.82,-146.28,2024-08-17
35.463444,27.873556,1.9,182.740875,-6.82,-146.28,2024-08-17
35.463558,27.873444,2.0,182.548798,-6.82,-146.28,2024-08-17
35.463779,27.873222,2.2,182.631882,-6.82,-146.28,2024-08-17
35.46389,27.87311,2.3,,-6.82,-146.28,2024-08-17
35.464001,27.872999,2.4,,-6.82,-146.28,2024-08-17
35.464001,27.872799,2.5,182.603287,-6.82,-146.28,2024-08-17
35.464001,27.872599,2.6,182.593811,-6.82,-146.28,2024-08-17
35.464001,27.8724,2.7,182.672379,-6.82,-146.28,2024-08-17
35.464001,27.872,2.9,182.65506,-6.82,-146.28,2024-08-17
35.464001,27.871799,3.0,182.55571,-6.82,-146.28,2024-08-17
35.464001,27.871559,3.12,182.592529,-6.82,-146.28,2024-08-17
35.464001,27.871201,3.3,182.647751,-6.82,-146.28,2024-08-17
35.464001,27.871,3.4,,-6.82,-146.28,2024-08-17
35.464001,27.871201,3.5,182.526733,-6.82,-146.28,2024-08-17
35.464001,27.871599,3.7,182.630493,-6.82,-146.28,2024-08-17
35.464001,27.872,3.9,182.601486,-6.82,-146.28,2024-08-17
35.464001,27.8724,4.1,182.607025,-6.82,-146.28,2024-08-17
35.464001,27.872799,4.3,182.665421,-6.82,-146.28,2024-08-17
35.464001,27.872999,4.4,,-6.82,-146.28,2024-08-17
35.464092,27.87318,4.5,182.6362,-6.82,-146.28,2024-08-17
