salinity_sfile,temperature_sfile,pressure,doxy,lat,lon,date
36.666,30.993,4.22,,23.53,-90.29,2024-08-15
36.666,30.992001,6.12,,23.53,-90.29,2024-08-15
36.666,30.992001,7.99,180.714706,23.53,-90.29,2024-08-15
36.666,30.992001,8.12,,23.53,-90.29,2024-08-15
36.666,30.993999,10.12,,23.53,-90.29,2024-08-15
36.666,30.99268,11.44,180.857407,23.53,-90.29,2024-08-15
36.666,30.992001,12.12,,23.53,-90.29,2024-08-15
36.666,30.965,14.12,,23.53,-90.29,2024-08-15
36.665001,30.948999,16.120001,,23.53,-90.29,2024-08-15
36.665211,30.941248,16.560001,181.175598,23.53,-90.29,2024-08-15
36.666,30.912001,18.220001,,23.53,-90.29,2024-08-15
36.666,30.899,20.120001,,23.53,-90.29,2024-08-15
36.666,30.896614,21.710001,181.335907,23.53,-90.29,2024-08-15
36.666,30.896,22.120001,,23.53,-90.29,2024-08-15
36.666,30.893,24.120001,,23.53,-90.29,2024-08-15
36.667,30.889,26.120001,,23.53,-90.29,2024-08-15
36.66748,30.88516,27.08,181.693604,23.53,-90.29,2024-08-15
36.667999,30.881001,28.120001,,23.53,-90.29,2024-08-15
36.688,30.721001,30.120001,,23.53,-90.29,2024-08-15
36.700588,30.469212,31.960001,185.268204,23.53,-90.29,2024-08-15
36.701,30.461,32.02,,23.53,-90.29,2024-08-15
36.665001,30.018,34.719997,,23.53,-90.29,2024-08-15
36.651001,29.827999,35.919998,,23.53,-90.29,2024-08-15
36.644466,29.624241,36.899998,193.025497,23.53,-90.29,2024-08-15
36.634998,29.329,38.32,,23.53,-90.29,2024-08-15
36.639,29.153999,39.719997,,23.53,-90.29,2024-08-15
36.619469,28.667919,41.889996,198.467194,23.53,-90.29,2024-08-15
36.612,28.482,42.719997,,23.53,-90.29,2024-08-15
36.596001,28.004,44.219997,,23.53,-90.29,2024-08-15
36.597,27.218,46.119999,,23.53,-90.29,2024-08-15
36.602039,26.88648,46.959999,205.915695,23.53,-90.29,2024-08-15
36.605999,26.625999,47.619999,,23.53,-90.29,2024-08-15
36.605,25.84,50.119999,,23.53,-90.29,2024-08-15
36.603115,25.653315,52.099998,207.403305,23.53,-90.29,2024-08-15
36.603001,25.642,52.219997,,23.53,-90.29,2024-08-15
36.599998,25.497999,54.02,,23.53,-90.29,2024-08-15
36.595001,25.316999,56.119999,,23.53,-90.29,2024-08-15
36.593842,25.2764,56.700001,206.021194,23.53,-90.29,2024-08-15
36.591,25.177,58.119999,,23.53,-90.29,2024-08-15
36.588001,25.000999,60.119999,,23.53,-90.29,2024-08-15
36.584026,24.855516,61.709999,203.579193,23.53,-90.29,2024-08-15
36.583,24.818001,62.119999,,23.53,-90.29,2024-08-15
36.577,24.674999,64.220001,,23.53,-90.29,2024-08-15
36.569,24.517,66.120003,,23.53,-90.29,2024-08-15
36.566719,24.45734,66.880005,199.260803,23.53,-90.29,2024-08-15
36.563,24.360001,68.120003,,23.53,-90.29,2024-08-15
36.561001,24.277,70.120003,,23.53,-90.29,2024-08-15
36.558254,24.19282,71.950005,195.436203,23.53,-90.29,2024-08-15
36.557999,24.184999,72.120003,,23.53,-90.29,2024-08-15
36.561001,24.120001,74.120003,,23.53,-90.29,2024-08-15
36.554001,24.018,76.220001,,23.53,-90.29,2024-08-15
36.553589,24.002605,76.610001,191.890106,23.53,-90.29,2024-08-15
36.551998,23.943001,78.120003,,23.53,-90.29,2024-08-15
36.548,23.847,80.120003,,23.53,-90.29,2024-08-15
36.540081,23.73414,82.100006,186.834702,23.53,-90.29,2024-08-15
36.540001,23.733,82.120003,,23.53,-90.29,2024-08-15
36.535999,23.610001,84.120003,,23.53,-90.29,2024-08-15
36.540001,23.486,86.120003,,23.53,-90.29,2024-08-15
36.540932,23.47143,86.740005,182.198898,23.53,-90.29,2024-08-15
36.542999,23.438999,88.120003,,23.53,-90.29,2024-08-15
36.543999,23.398001,90.120003,,23.53,-90.29,2024-08-15
36.544762,23.32456,91.650002,176.317993,23.53,-90.29,2024-08-15
36.544998,23.302,92.120003,,23.53,-90.29,2024-08-15
36.549,23.174999,94.120003,,23.53,-90.29,2024-08-15
36.552502,23.0175,95.590004,168.719101,23.53,-90.29,2024-08-15
36.554001,22.950001,96.220001,,23.53,-90.29,2024-08-15
36.549999,22.795,98.120003,,23.53,-90.29,2024-08-15
36.549999,22.656,100.120003,,23.53,-90.29,2024-08-15
36.553951,22.57226,101.700005,160.250198,23.53,-90.29,2024-08-15
36.555,22.549999,102.120003,,23.53,-90.29,2024-08-15
36.551998,22.434,104.120003,,23.53,-90.29,2024-08-15
36.550999,22.389999,106.120003,,23.53,-90.29,2024-08-15
36.553001,22.264,108.32,,23.53,-90.29,2024-08-15
36.556999,22.171,110.020004,,23.53,-90.29,2024-08-15
36.5741,22.0063,111.910004,157.719193,23.53,-90.29,2024-08-15
36.576,21.988001,112.120003,,23.53,-90.29,2024-08-15
36.594002,21.816999,114.120003,,23.53,-90.29,2024-08-15
36.596001,21.749001,116.120003,,23.53,-90.29,2024-08-15
36.595001,21.652,118.220001,,23.53,-90.29,2024-08-15
36.595001,21.466999,120.120003,,23.53,-90.29,2024-08-15
36.59597,21.439884,121.960007,154.535004,23.53,-90.29,2024-08-15
36.596001,21.438999,122.020004,,23.53,-90.29,2024-08-15
36.595001,21.308001,124.120003,,23.53,-90.29,2024-08-15
36.630001,21.243999,126.120003,,23.53,-90.29,2024-08-15
36.626999,21.087999,128.119995,,23.53,-90.29,2024-08-15
36.618,20.938999,130.119995,,23.53,-90.29,2024-08-15
36.61311,20.894991,131.75,145.152603,23.53,-90.29,2024-08-15
36.612,20.885,132.119995,,23.53,-90.29,2024-08-15
36.605,20.673,134.119995,,23.53,-90.29,2024-08-15
36.598,20.500999,136.119995,,23.53,-90.29,2024-08-15
36.592999,20.368999,138.119995,,23.53,-90.29,2024-08-15
36.592999,20.254999,140.119995,,23.53,-90.29,2024-08-15
36.589481,20.10364,141.87999,133.113205,23.53,-90.29,2024-08-15
36.589001,20.083,142.119995,,23.53,-90.29,2024-08-15
36.584999,20.021999,144.119995,,23.53,-90.29,2024-08-15
36.584999,19.854,146.119995,,23.53,-90.29,2024-08-15
36.59,19.694,148.119995,,23.53,-90.29,2024-08-15
36.587002,19.59,150.119995,,23.53,-90.29,2024-08-15
36.581333,19.499281,151.73999,122.046799,23.53,-90.29,2024-08-15
36.580002,19.478001,152.119995,,23.53,-90.29,2024-08-15
36.577,19.422001,154.119995,,23.53,-90.29,2024-08-15
36.573002,19.358999,156.119995,,23.53,-90.29,2024-08-15
36.566002,19.261999,158.119995,,23.53,-90.29,2024-08-15
36.556999,19.143999,160.119995,,23.53,-90.29,2024-08-15
36.541969,19.001215,161.789993,119.525902,23.53,-90.29,2024-08-15
36.539001,18.973,162.119995,,23.53,-90.29,2024-08-15
36.522999,18.855,164.119995,,23.53,-90.29,2024-08-15
36.502998,18.635,166.119995,,23.53,-90.29,2024-08-15
36.480999,18.475,168.119995,,23.53,-90.29,2024-08-15
36.473,18.424,170.119995,,23.53,-90.29,2024-08-15
36.464973,18.360334,171.190002,116.543198,23.53,-90.29,2024-08-15
36.458,18.305,172.119995,,23.53,-90.29,2024-08-15
36.435001,18.141001,174.119995,,23.53,-90.29,2024-08-15
36.412998,17.957001,176.119995,,23.53,-90.29,2024-08-15
36.389,17.761999,178.119995,,23.53,-90.29,2024-08-15
36.375,17.667,180.119995,,23.53,-90.29,2024-08-15
36.364548,17.59074,181.349991,115.787697,23.53,-90.29,2024-08-15
36.358002,17.542999,182.119995,,23.53,-90.29,2024-08-15
36.348,17.492001,184.119995,,23.53,-90.29,2024-08-15
36.335999,17.378,186.119995,,23.53,-90.29,2024-08-15
36.313999,17.25,188.119995,,23.53,-90.29,2024-08-15
36.306999,17.191999,190.119995,,23.53,-90.29,2024-08-15
36.301659,17.161739,191.009995,116.517601,23.53,-90.29,2024-08-15
36.294998,17.124001,192.119995,,23.53,-90.29,2024-08-15
36.279999,17.007999,194.119995,,23.53,-90.29,2024-08-15
36.262001,16.879999,196.119995,,23.53,-90.29,2024-08-15
36.237999,16.718,198.119995,,23.53,-90.29,2024-08-15
36.220001,16.615,200.119995,,23.53,-90.29,2024-08-15
36.210762,16.54108,201.0,115.128502,23.53,-90.29,2024-08-15
36.199001,16.447001,202.119995,,23.53,-90.29,2024-08-15
36.185001,16.382,204.119995,,23.53,-90.29,2024-08-15
36.179001,16.344,206.119995,,23.53,-90.29,2024-08-15
36.167,16.261999,208.119995,,23.53,-90.29,2024-08-15
36.157001,16.197001,210.119995,,23.53,-90.29,2024-08-15
36.146927,16.114849,211.669998,115.785896,23.53,-90.29,2024-08-15
36.144001,16.091,212.119995,,23.53,-90.29,2024-08-15
36.132999,16.028999,214.119995,,23.53,-90.29,2024-08-15
36.125,15.996,216.119995,,23.53,-90.29,2024-08-15
36.118,15.941,218.119995,,23.53,-90.29,2024-08-15
36.108002,15.866,220.119995,,23.53,-90.29,2024-08-15
36.103374,15.8401,221.970001,114.954498,23.53,-90.29,2024-08-15
36.103001,15.838,222.119995,,23.53,-90.29,2024-08-15
36.099998,15.824,224.119995,,23.53,-90.29,2024-08-15
36.094002,15.787,226.119995,,23.53,-90.29,2024-08-15
36.081001,15.706,228.119995,,23.53,-90.29,2024-08-15
36.070999,15.644,230.119995,,23.53,-90.29,2024-08-15
36.059238,15.56756,231.799988,113.812599,23.53,-90.29,2024-08-15
36.056999,15.553,232.119995,,23.53,-90.29,2024-08-15
36.042999,15.464,234.119995,,23.53,-90.29,2024-08-15
36.032001,15.393,236.119995,,23.53,-90.29,2024-08-15
36.018002,15.303,238.119995,,23.53,-90.29,2024-08-15
36.007,15.234,240.119995,,23.53,-90.29,2024-08-15
35.996666,15.17358,241.709991,111.898697,23.53,-90.29,2024-08-15
35.993999,15.158,242.119995,,23.53,-90.29,2024-08-15
35.981998,15.074,244.119995,,23.53,-90.29,2024-08-15
35.971001,15.002,246.119995,,23.53,-90.29,2024-08-15
35.962002,14.953,248.119995,,23.53,-90.29,2024-08-15
35.944,14.828,250.119995,,23.53,-90.29,2024-08-15
35.938992,14.80128,251.789993,111.270897,23.53,-90.29,2024-08-15
35.938,14.796,252.119995,,23.53,-90.29,2024-08-15
35.926998,14.727,254.119995,,23.53,-90.29,2024-08-15
35.917999,14.677,256.119995,,23.53,-90.29,2024-08-15
35.904999,14.588,258.119995,,23.53,-90.29,2024-08-15
35.891998,14.516,260.119995,,23.53,-90.29,2024-08-15
35.882484,14.45545,261.850006,110.713799,23.53,-90.29,2024-08-15
35.881001,14.446,262.119995,,23.53,-90.29,2024-08-15
35.865002,14.336,264.119995,,23.53,-90.29,2024-08-15
35.853001,14.276,266.119995,,23.53,-90.29,2024-08-15
35.84,14.18,268.119995,,23.53,-90.29,2024-08-15
35.827,14.108,270.119995,,23.53,-90.29,2024-08-15
35.819618,14.055725,271.350006,109.728897,23.53,-90.29,2024-08-15
35.814999,14.023,272.119995,,23.53,-90.29,2024-08-15
35.799,13.917,274.119995,,23.53,-90.29,2024-08-15
35.780998,13.799,276.119995,,23.53,-90.29,2024-08-15
35.776001,13.784,278.119995,,23.53,-90.29,2024-08-15
35.773998,13.777,280.119995,,23.53,-90.29,2024-08-15
35.766319,13.72324,282.040009,109.045197,23.53,-90.29,2024-08-15
35.765999,13.721,282.119995,,23.53,-90.29,2024-08-15
35.750999,13.625,284.119995,,23.53,-90.29,2024-08-15
35.737999,13.546,286.119995,,23.53,-90.29,2024-08-15
35.727001,13.459,288.119995,,23.53,-90.29,2024-08-15
35.712002,13.37,290.119995,,23.53,-90.29,2024-08-15
35.703403,13.31652,292.029999,108.002197,23.53,-90.29,2024-08-15
35.702999,13.314,292.119995,,23.53,-90.29,2024-08-15
35.695999,13.276,294.119995,,23.53,-90.29,2024-08-15
35.686001,13.185,296.119995,,23.53,-90.29,2024-08-15
35.669998,13.092,298.119995,,23.53,-90.29,2024-08-15
35.667,13.071,300.119995,,23.53,-90.29,2024-08-15
35.665691,13.067725,301.429993,107.0121,23.53,-90.29,2024-08-15
35.665001,13.066,302.119995,,23.53,-90.29,2024-08-15
35.665001,13.065,304.119995,,23.53,-90.29,2024-08-15
35.660999,13.029,306.119995,,23.53,-90.29,2024-08-15
35.655998,13.001,308.119995,,23.53,-90.29,2024-08-15
35.644001,12.919,310.119995,,23.53,-90.29,2024-08-15
35.639301,12.9002,312.0,105.5979,23.53,-90.29,2024-08-15
35.639,12.899,312.119995,,23.53,-90.29,2024-08-15
35.632,12.848,314.119995,,23.53,-90.29,2024-08-15
35.624001,12.793,316.119995,,23.53,-90.29,2024-08-15
35.611,12.707,318.119995,,23.53,-90.29,2024-08-15
35.601002,12.64,320.119995,,23.53,-90.29,2024-08-15
35.596622,12.60934,321.579987,104.857201,23.53,-90.29,2024-08-15
35.595001,12.598,322.119995,,23.53,-90.29,2024-08-15
35.584999,12.535,324.119995,,23.53,-90.29,2024-08-15
35.574001,12.469,326.119995,,23.53,-90.29,2024-08-15
35.569,12.436,328.119995,,23.53,-90.29,2024-08-15
35.563999,12.41,330.119995,,23.53,-90.29,2024-08-15
35.558838,12.36356,331.410004,104.368896,23.53,-90.29,2024-08-15
35.556,12.338,332.119995,,23.53,-90.29,2024-08-15
35.542,12.261,334.119995,,23.53,-90.29,2024-08-15
35.535,12.207,336.119995,,23.53,-90.29,2024-08-15
35.529999,12.161,338.119995,,23.53,-90.29,2024-08-15
35.521999,12.115,340.119995,,23.53,-90.29,2024-08-15
35.520142,12.100739,341.359985,103.909897,23.53,-90.29,2024-08-15
35.519001,12.092,342.119995,,23.53,-90.29,2024-08-15
35.514,12.066,344.119995,,23.53,-90.29,2024-08-15
35.507999,12.031,346.119995,,23.53,-90.29,2024-08-15
35.5,11.975,348.119995,,23.53,-90.29,2024-08-15
35.493999,11.933,350.119995,,23.53,-90.29,2024-08-15
35.488926,11.909075,351.570007,104.443497,23.53,-90.29,2024-08-15
