salinity_sfile,temperature_sfile,pressure,doxy,lat,lon,date
35.244999,27.278999,4.53,,21.76,-161.76,2024-08-17
35.245998,27.278999,6.23,,21.76,-161.76,2024-08-17
35.245998,27.278999,8.15,203.982147,21.76,-161.76,2024-08-17
35.245998,27.278999,8.23,,21.76,-161.76,2024-08-17
35.245998,27.278,10.23,,21.76,-161.76,2024-08-17
35.245998,27.278,12.169999,203.753204,21.76,-161.76,2024-08-17
35.245998,27.278,12.23,,21.76,-161.76,2024-08-17
35.243999,27.268,14.23,,21.76,-161.76,2024-08-17
35.243,27.263,16.23,,21.76,-161.76,2024-08-17
35.242596,27.260975,17.039999,204.238266,21.76,-161.76,2024-08-17
35.242001,27.257999,18.23,,21.76,-161.76,2024-08-17
35.242001,27.257,20.23,,21.76,-161.76,2024-08-17
35.240513,27.243589,21.719999,204.66684,21.76,-161.76,2024-08-17
35.240002,27.239,22.23,,21.76,-161.76,2024-08-17
35.238998,27.225,24.23,,21.76,-161.76,2024-08-17
35.237,27.208,26.23,,21.76,-161.76,2024-08-17
35.236549,27.20125,27.129999,204.858154,21.76,-161.76,2024-08-17
35.236,27.193001,28.23,,21.76,-161.76,2024-08-17
35.233002,27.156,30.23,,21.76,-161.76,2024-08-17
35.232269,27.148701,31.689999,205.543671,21.76,-161.76,2024-08-17
35.231998,27.146,32.23,,21.76,-161.76,2024-08-17
35.231998,27.143,34.23,,21.76,-161.76,2024-08-17
35.231998,27.139,36.23,,21.76,-161.76,2024-08-17
35.231998,27.13866,36.57,205.493729,21.76,-161.76,2024-08-17
35.231998,27.136999,38.23,,21.76,-161.76,2024-08-17
35.231998,27.135,40.23,,21.76,-161.76,2024-08-17
35.231083,27.128595,42.060001,205.366104,21.76,-161.76,2024-08-17
35.230999,27.128,42.23,,21.76,-161.76,2024-08-17
35.230999,27.122999,44.329998,,21.76,-161.76,2024-08-17
35.23,27.120001,46.23,,21.76,-161.76,2024-08-17
35.228741,27.103201,47.07,205.731369,21.76,-161.76,2024-08-17
35.227001,27.08,48.23,,21.76,-161.76,2024-08-17
35.223999,26.924,50.23,,21.76,-161.76,2024-08-17
35.231163,26.688433,52.139999,210.275101,21.76,-161.76,2024-08-17
35.233002,26.628,52.630001,,21.76,-161.76,2024-08-17
35.237999,26.372999,54.029999,,21.76,-161.76,2024-08-17
35.221001,26.08,56.23,,21.76,-161.76,2024-08-17
35.220627,26.075634,56.259998,215.345413,21.76,-161.76,2024-08-17
35.195999,25.789,58.23,,21.76,-161.76,2024-08-17
35.187,25.516001,60.23,,21.76,-161.76,2024-08-17
35.181644,25.41349,61.759998,217.794601,21.76,-161.76,2024-08-17
35.18,25.382,62.23,,21.76,-161.76,2024-08-17
35.172001,25.165001,64.230003,,21.76,-161.76,2024-08-17
35.160999,24.907,66.630005,,21.76,-161.76,2024-08-17
35.157658,24.774771,67.150009,218.386093,21.76,-161.76,2024-08-17
35.152,24.551001,68.030006,,21.76,-161.76,2024-08-17
35.146999,24.226,70.130005,,21.76,-161.76,2024-08-17
35.145363,24.124437,71.850006,217.496078,21.76,-161.76,2024-08-17
35.145,24.101999,72.230003,,21.76,-161.76,2024-08-17
35.144001,23.797001,74.330002,,21.76,-161.76,2024-08-17
35.141998,23.66,76.130005,,21.76,-161.76,2024-08-17
35.141537,23.545448,77.100006,214.765594,21.76,-161.76,2024-08-17
35.140999,23.412001,78.230003,,21.76,-161.76,2024-08-17
35.139,23.250999,80.230003,,21.76,-161.76,2024-08-17
35.137161,23.160839,82.07,212.363846,21.76,-161.76,2024-08-17
35.137001,23.153,82.230003,,21.76,-161.76,2024-08-17
35.136002,23.094,84.230003,,21.76,-161.76,2024-08-17
35.134998,23.042999,86.230003,,21.76,-161.76,2024-08-17
35.134163,22.998478,86.870003,210.788742,21.76,-161.76,2024-08-17
35.132,22.882999,88.530006,,21.76,-161.76,2024-08-17
35.130001,22.847,90.030006,,21.76,-161.76,2024-08-17
35.125523,22.667057,91.910004,207.178406,21.76,-161.76,2024-08-17
35.125,22.646,92.130005,,21.76,-161.76,2024-08-17
35.118999,22.403999,94.230003,,21.76,-161.76,2024-08-17
35.113998,22.253,96.230003,,21.76,-161.76,2024-08-17
35.111691,22.21814,96.650002,202.679321,21.76,-161.76,2024-08-17
35.103001,22.087,98.230003,,21.76,-161.76,2024-08-17
35.067001,21.768999,100.230003,,21.76,-161.76,2024-08-17
35.052151,21.7162,101.880005,197.711426,21.76,-161.76,2024-08-17
35.049,21.705,102.230003,,21.76,-161.76,2024-08-17
35.042999,21.527,104.230003,,21.76,-161.76,2024-08-17
