salinity_sfile,temperature_sfile,pressure,doxy,lat,lon,date
35.271999,23.434,4.46,,28.91,-142.21,2024-08-12
35.271999,23.434999,6.26,,28.91,-142.21,2024-08-12
35.271999,23.435656,7.57,214.175812,28.91,-142.21,2024-08-12
35.271999,23.436001,8.26,,28.91,-142.21,2024-08-12
35.271999,23.434999,10.26,,28.91,-142.21,2024-08-12
35.271046,23.434046,12.17,214.151184,28.91,-142.21,2024-08-12
35.271,23.434,12.26,,28.91,-142.21,2024-08-12
35.271,23.434,14.26,,28.91,-142.21,2024-08-12
35.271,23.434,16.26,,28.91,-142.21,2024-08-12
35.271225,23.434225,16.710001,214.036163,28.91,-142.21,2024-08-12
35.271999,23.434999,18.26,,28.91,-142.21,2024-08-12
35.271,23.434999,20.26,,28.91,-142.21,2024-08-12
35.271,23.434999,22.040001,214.057281,28.91,-142.21,2024-08-12
35.271,23.434999,22.26,,28.91,-142.21,2024-08-12
35.271,23.436001,24.26,,28.91,-142.21,2024-08-12
35.271,23.436001,26.26,,28.91,-142.21,2024-08-12
35.27124,23.436241,26.74,214.186661,28.91,-142.21,2024-08-12
35.271999,23.437,28.26,,28.91,-142.21,2024-08-12
35.272999,23.438999,30.26,,28.91,-142.21,2024-08-12
35.272999,23.439861,31.98,214.321396,28.91,-142.21,2024-08-12
35.272999,23.440001,32.259998,,28.91,-142.21,2024-08-12
35.274002,23.438999,34.259998,,28.91,-142.21,2024-08-12
35.274002,23.438999,36.259998,,28.91,-142.21,2024-08-12
35.274326,23.438675,36.91,214.810669,28.91,-142.21,2024-08-12
35.275002,23.438,38.259998,,28.91,-142.21,2024-08-12
35.283001,23.422001,40.259998,,28.91,-142.21,2024-08-12
35.305,23.375,42.259998,,28.91,-142.21,2024-08-12
35.305237,23.373163,42.269997,217.110931,28.91,-142.21,2024-08-12
35.350002,23.025999,44.16,,28.91,-142.21,2024-08-12
35.327999,22.780001,46.259998,,28.91,-142.21,2024-08-12
35.320591,22.70434,47.039997,225.662445,28.91,-142.21,2024-08-12
35.309002,22.586,48.259998,,28.91,-142.21,2024-08-12
35.300999,22.518,50.259998,,28.91,-142.21,2024-08-12
35.289375,22.4312,51.809998,227.373871,28.91,-142.21,2024-08-12
35.285999,22.406,52.259998,,28.91,-142.21,2024-08-12
35.275002,22.283001,54.16,,28.91,-142.21,2024-08-12
