salinity_sfile,temperature_sfile,pressure,doxy,lat,lon,date
29.868999,25.829,-0.4,216.001999,-7.19,-124.43,2024-08-20
29.868999,25.829,-0.3,214.049362,-7.19,-124.43,2024-08-20
29.868999,25.829,-0.2,212.780945,-7.19,-124.43,2024-08-20
29.868999,25.829,-0.1,212.003738,-7.19,-124.43,2024-08-20
29.868999,25.829,0.0,211.631439,-7.19,-124.43,2024-08-20
29.868999,25.829,0.1,211.725998,-7.19,-124.43,2024-08-20
29.868999,25.829,0.2,210.836075,-7.19,-124.43,2024-08-20
29.868999,25.829,0.4,,-7.19,-124.43,2024-08-20
31.468714,25.845001,0.6,206.759293,-7.19,-124.43,2024-08-20
33.068428,25.861,0.8,204.55246,-7.19,-124.43,2024-08-20
35.467999,25.885,1.1,,-7.19,-124.43,2024-08-20
