salinity_sfile,temperature_sfile,pressure,doxy,lat,lon,date
35.483002,25.336,-0.4,210.146652,-6.79,-114.76,2024-08-18
35.483002,25.336,-0.3,210.811737,-6.79,-114.76,2024-08-18
35.483002,25.336,-0.2,207.899384,-6.79,-114.76,2024-08-18
35.483002,25.336,-0.1,204.40979,-6.79,-114.76,2024-08-18
35.483002,25.336,0.0,203.796738,-6.79,-114.76,2024-08-18
35.483002,25.336,0.1,203.744553,-6.79,-114.76,2024-08-18
35.483002,25.336,0.2,203.948914,-6.79,-114.76,2024-08-18
35.483002,25.336,0.3,,-6.79,-114.76,2024-08-18
35.483002,25.336,0.4,,-6.79,-114.76,2024-08-18
35.483002,25.336,0.5,,-6.79,-114.76,2024-08-18
35.4818,25.3384,0.7,203.396393,-6.79,-114.76,2024-08-18
35.480602,25.340799,0.9,203.436188,-6.79,-114.76,2024-08-18
35.479401,25.343201,1.1,203.501007,-6.79,-114.76,2024-08-18
35.478081,25.34584,1.32,203.375641,-6.79,-114.76,2024-08-18
35.477001,25.348,1.5,,-6.79,-114.76,2024-08-18
35.477001,25.348,1.6,203.384476,-6.79,-114.76,2024-08-18
35.477001,25.348,1.8,203.378952,-6.79,-114.76,2024-08-18
35.477001,25.348,2.1,203.381302,-6.79,-114.76,2024-08-18
35.477001,25.348,2.3,203.397232,-6.79,-114.76,2024-08-18
35.477001,25.348,2.5,203.334869,-6.79,-114.76,2024-08-18
35.4767,25.348299,2.8,203.344849,-6.79,-114.76,2024-08-18
35.476501,25.348499,3.0,203.40033,-6.79,-114.76,2024-08-18
35.476303,25.348701,3.2,203.390121,-6.79,-114.76,2024-08-18
35.476101,25.3489,3.4,203.367752,-6.79,-114.76,2024-08-18
35.476002,25.349001,3.5,,-6.79,-114.76,2024-08-18
35.476101,25.3489,3.6,203.333221,-6.79,-114.76,2024-08-18
35.476322,25.34868,3.82,203.373199,-6.79,-114.76,2024-08-18
35.476601,25.3484,4.1,203.414993,-6.79,-114.76,2024-08-18
35.476803,25.3482,4.3,203.30217,-6.79,-114.76,2024-08-18
35.477001,25.348,4.5,203.34697,-6.79,-114.76,2024-08-18
35.476803,25.3482,4.7,203.36792,-6.79,-114.76,2024-08-18
