salinity_sfile,temperature_sfile,pressure,doxy,lat,lon,date
35.851002,25.636,4.49,,-13.78,-120.99,2024-08-16
35.851002,25.636999,6.19,,-13.78,-120.99,2024-08-16
35.851002,25.632231,7.78,204.265869,-13.78,-120.99,2024-08-16
35.851002,25.631001,8.19,,-13.78,-120.99,2024-08-16
35.851002,25.629,10.19,,-13.78,-120.99,2024-08-16
35.851002,25.628059,12.07,204.244492,-13.78,-120.99,2024-08-16
35.851002,25.628,12.19,,-13.78,-120.99,2024-08-16
35.852001,25.625,14.389999,,-13.78,-120.99,2024-08-16
35.852001,25.624001,16.290001,,-13.78,-120.99,2024-08-16
35.853001,25.622002,17.139999,204.274475,-13.78,-120.99,2024-08-16
35.854,25.620001,17.99,,-13.78,-120.99,2024-08-16
35.914001,25.476,20.190001,,-13.78,-120.99,2024-08-16
35.936878,25.40296,21.950001,205.192719,-13.78,-120.99,2024-08-16
35.939999,25.393,22.190001,,-13.78,-120.99,2024-08-16
35.943001,25.381001,24.190001,,-13.78,-120.99,2024-08-16
35.945,25.372999,26.190001,,-13.78,-120.99,2024-08-16
35.945824,25.3708,26.74,205.113358,-13.78,-120.99,2024-08-16
35.948002,25.365,28.190001,,-13.78,-120.99,2024-08-16
35.953999,25.365,30.190001,,-13.78,-120.99,2024-08-16
35.960556,25.367914,31.719997,205.065277,-13.78,-120.99,2024-08-16
35.963001,25.368999,32.289997,,-13.78,-120.99,2024-08-16
35.967999,25.357,34.09,,-13.78,-120.99,2024-08-16
35.991001,25.344,36.189999,,-13.78,-120.99,2024-08-16
36.003601,25.3377,37.09,204.840759,-13.78,-120.99,2024-08-16
36.019001,25.33,38.189999,,-13.78,-120.99,2024-08-16
36.033001,25.322001,40.189999,,-13.78,-120.99,2024-08-16
36.061546,25.320271,41.919998,204.398376,-13.78,-120.99,2024-08-16
36.066002,25.32,42.189999,,-13.78,-120.99,2024-08-16
36.078999,25.305,44.189999,,-13.78,-120.99,2024-08-16
36.091999,25.275999,46.189999,,-13.78,-120.99,2024-08-16
36.093975,25.271654,46.98,204.13028,-13.78,-120.99,2024-08-16
36.097,25.264999,48.189999,,-13.78,-120.99,2024-08-16
36.103001,25.254999,50.189999,,-13.78,-120.99,2024-08-16
36.103001,25.253401,51.789997,203.913361,-13.78,-120.99,2024-08-16
36.103001,25.253,52.189999,,-13.78,-120.99,2024-08-16
36.108002,25.247,54.189999,,-13.78,-120.99,2024-08-16
36.113998,25.236,56.189999,,-13.78,-120.99,2024-08-16
36.119114,25.225306,57.119999,202.758499,-13.78,-120.99,2024-08-16
36.125,25.212999,58.189999,,-13.78,-120.99,2024-08-16
36.132999,25.195999,60.189999,,-13.78,-120.99,2024-08-16
36.142845,25.18347,61.98,201.921021,-13.78,-120.99,2024-08-16
36.144001,25.181999,62.189999,,-13.78,-120.99,2024-08-16
36.152,25.173,64.190002,,-13.78,-120.99,2024-08-16
36.154999,25.17,66.190002,,-13.78,-120.99,2024-08-16
36.157833,25.167166,66.82,201.337357,-13.78,-120.99,2024-08-16
36.164001,25.160999,68.190002,,-13.78,-120.99,2024-08-16
36.169998,25.15,70.190002,,-13.78,-120.99,2024-08-16
36.171921,25.141361,72.110001,199.957108,-13.78,-120.99,2024-08-16
36.172001,25.141001,72.190002,,-13.78,-120.99,2024-08-16
36.174,25.132,74.190002,,-13.78,-120.99,2024-08-16
36.179001,25.120001,76.190002,,-13.78,-120.99,2024-08-16
36.179962,25.117601,76.670006,198.897476,-13.78,-120.99,2024-08-16
36.182999,25.110001,78.190002,,-13.78,-120.99,2024-08-16
36.188,25.094999,80.190002,,-13.78,-120.99,2024-08-16
36.195702,25.064199,81.730003,197.813873,-13.78,-120.99,2024-08-16
