salinity_sfile,temperature_sfile,pressure,doxy,lat,lon,date
35.883999,21.250999,2.85,,-20.67,-98.79,2024-08-15
35.883999,21.254,3.95,,-20.67,-98.79,2024-08-15
35.882999,21.256001,6.05,,-20.67,-98.79,2024-08-15
35.882999,21.257441,7.01,217.275528,-20.67,-98.79,2024-08-15
35.882999,21.259001,8.05,,-20.67,-98.79,2024-08-15
35.882999,21.259001,10.05,,-20.67,-98.79,2024-08-15
35.882999,21.259645,11.34,217.197784,-20.67,-98.79,2024-08-15
35.882999,21.26,12.05,,-20.67,-98.79,2024-08-15
35.882999,21.257,14.05,,-20.67,-98.79,2024-08-15
35.882,21.252001,16.049999,,-20.67,-98.79,2024-08-15
35.882,21.25198,16.09,217.153442,-20.67,-98.79,2024-08-15
35.882,21.250999,18.049999,,-20.67,-98.79,2024-08-15
35.882,21.245001,20.049999,,-20.67,-98.79,2024-08-15
35.881474,21.246574,21.099998,217.033463,-20.67,-98.79,2024-08-15
35.881001,21.247999,22.049999,,-20.67,-98.79,2024-08-15
35.881001,21.233999,24.049999,,-20.67,-98.79,2024-08-15
35.88007,21.22563,25.91,217.076752,-20.67,-98.79,2024-08-15
35.880001,21.225,26.049999,,-20.67,-98.79,2024-08-15
35.880001,21.223,28.049999,,-20.67,-98.79,2024-08-15
35.880001,21.223,30.049999,,-20.67,-98.79,2024-08-15
35.880001,21.22271,30.629999,216.996445,-20.67,-98.79,2024-08-15
35.880001,21.222,32.049999,,-20.67,-98.79,2024-08-15
35.881001,21.221001,34.049999,,-20.67,-98.79,2024-08-15
35.881001,21.22032,35.41,216.963318,-20.67,-98.79,2024-08-15
35.881001,21.219999,36.049999,,-20.67,-98.79,2024-08-15
35.881001,21.219,38.049999,,-20.67,-98.79,2024-08-15
35.881001,21.219,40.049999,,-20.67,-98.79,2024-08-15
35.881001,21.219154,40.360001,216.964401,-20.67,-98.79,2024-08-15
35.881001,21.219999,42.049999,,-20.67,-98.79,2024-08-15
35.881001,21.219999,44.049999,,-20.67,-98.79,2024-08-15
35.881001,21.21936,45.329998,216.891342,-20.67,-98.79,2024-08-15
35.881001,21.219,46.049999,,-20.67,-98.79,2024-08-15
35.881001,21.219,48.049999,,-20.67,-98.79,2024-08-15
35.881001,21.219,50.049999,,-20.67,-98.79,2024-08-15
35.881001,21.219,50.349998,216.838226,-20.67,-98.79,2024-08-15
35.881001,21.219,52.049999,,-20.67,-98.79,2024-08-15
35.881001,21.218,54.049999,,-20.67,-98.79,2024-08-15
35.881001,21.218,55.57,216.79245,-20.67,-98.79,2024-08-15
35.881001,21.218,56.049999,,-20.67,-98.79,2024-08-15
35.881001,21.218,58.049999,,-20.67,-98.79,2024-08-15
35.881001,21.218,60.049999,,-20.67,-98.79,2024-08-15
35.881001,21.21829,60.630001,216.776764,-20.67,-98.79,2024-08-15
35.881001,21.219,62.049999,,-20.67,-98.79,2024-08-15
35.882,21.219999,64.050003,,-20.67,-98.79,2024-08-15
35.882,21.219999,65.770004,216.690079,-20.67,-98.79,2024-08-15
35.882,21.219999,66.050003,,-20.67,-98.79,2024-08-15
35.882,21.221001,68.050003,,-20.67,-98.79,2024-08-15
35.882,21.221001,70.050003,,-20.67,-98.79,2024-08-15
35.882,21.221401,70.850006,216.705002,-20.67,-98.79,2024-08-15
35.882,21.222,72.050003,,-20.67,-98.79,2024-08-15
35.882,21.222,74.050003,,-20.67,-98.79,2024-08-15
35.882,21.222,75.990005,216.587692,-20.67,-98.79,2024-08-15
35.882,21.222,76.050003,,-20.67,-98.79,2024-08-15
35.882,21.222,78.050003,,-20.67,-98.79,2024-08-15
35.882,21.223,80.050003,,-20.67,-98.79,2024-08-15
35.882,21.223,81.130005,216.516006,-20.67,-98.79,2024-08-15
35.882,21.223,82.050003,,-20.67,-98.79,2024-08-15
35.882,21.223,84.050003,,-20.67,-98.79,2024-08-15
35.882,21.223,86.050003,,-20.67,-98.79,2024-08-15
35.882,21.222954,86.139999,216.417435,-20.67,-98.79,2024-08-15
35.882,21.222,88.050003,,-20.67,-98.79,2024-08-15
35.882,21.222,90.050003,,-20.67,-98.79,2024-08-15
35.882,21.222574,91.200005,216.370392,-20.67,-98.79,2024-08-15
35.882,21.223,92.050003,,-20.67,-98.79,2024-08-15
35.882,21.223,94.050003,,-20.67,-98.79,2024-08-15
35.882,21.223,96.050003,,-20.67,-98.79,2024-08-15
35.882,21.222864,96.32,216.261688,-20.67,-98.79,2024-08-15
35.882,21.222,98.050003,,-20.67,-98.79,2024-08-15
35.882,21.222,100.050003,,-20.67,-98.79,2024-08-15
35.882,21.222,101.580002,216.191086,-20.67,-98.79,2024-08-15
35.882,21.222,102.050003,,-20.67,-98.79,2024-08-15
35.882,21.222,104.050003,,-20.67,-98.79,2024-08-15
35.882,21.223,106.050003,,-20.67,-98.79,2024-08-15
35.882,21.223,108.050003,,-20.67,-98.79,2024-08-15
35.882,21.223,110.050003,,-20.67,-98.79,2024-08-15
35.882,21.223915,111.880005,216.040375,-20.67,-98.79,2024-08-15
35.882,21.224001,112.050003,,-20.67,-98.79,2024-08-15
35.882,21.224001,114.050003,,-20.67,-98.79,2024-08-15
35.882,21.224001,116.050003,,-20.67,-98.79,2024-08-15
35.882,21.225,118.050003,,-20.67,-98.79,2024-08-15
35.882,21.224001,120.050003,,-20.67,-98.79,2024-08-15
35.881126,21.224001,121.800003,215.802277,-20.67,-98.79,2024-08-15
35.881001,21.224001,122.050003,,-20.67,-98.79,2024-08-15
35.881001,21.224001,124.050003,,-20.67,-98.79,2024-08-15
35.881001,21.224001,126.050003,,-20.67,-98.79,2024-08-15
35.881001,21.224001,128.050003,,-20.67,-98.79,2024-08-15
