salinity_sfile,temperature_sfile,pressure,doxy,lat,lon,date
35.056999,22.131001,2.35,102.545998,-3.08,-103.09,2024-08-14
35.039001,22.131001,4.15,101.58979,-3.08,-103.09,2024-08-14
35.008999,22.129999,6.15,102.707336,-3.08,-103.09,2024-08-14
35.056,22.129999,8.15,103.492737,-3.08,-103.09,2024-08-14
35.102001,22.129,10.15,103.850266,-3.08,-103.09,2024-08-14
35.097,22.129999,12.15,104.129692,-3.08,-103.09,2024-08-14
35.084,22.129999,14.15,104.346283,-3.08,-103.09,2024-08-14
35.075001,22.127001,16.15,104.56002,-3.08,-103.09,2024-08-14
35.069,22.118999,18.15,104.711823,-3.08,-103.09,2024-08-14
35.067001,22.105,20.15,104.892372,-3.08,-103.09,2024-08-14
35.062,22.094,22.15,105.051338,-3.08,-103.09,2024-08-14
35.063,22.075001,24.15,105.207977,-3.08,-103.09,2024-08-14
35.057999,22.063,26.15,105.377396,-3.08,-103.09,2024-08-14
35.049999,22.051001,28.15,105.578011,-3.08,-103.09,2024-08-14
35.039001,22.035999,30.15,105.797256,-3.08,-103.09,2024-08-14
35.026001,22.018,32.150002,105.961052,-3.08,-103.09,2024-08-14
35.013,21.99,34.150002,106.167549,-3.08,-103.09,2024-08-14
34.998001,21.952,36.150002,106.333641,-3.08,-103.09,2024-08-14
34.985001,21.909,38.050003,106.504738,-3.08,-103.09,2024-08-14
34.965,21.874001,40.150002,106.642845,-3.08,-103.09,2024-08-14
34.960999,21.811001,42.25,106.764122,-3.08,-103.09,2024-08-14
34.888,21.761999,44.25,106.986092,-3.08,-103.09,2024-08-14
34.796001,21.643,46.150002,107.196388,-3.08,-103.09,2024-08-14
34.842999,21.322001,48.150002,107.19207,-3.08,-103.09,2024-08-14
34.696999,20.971001,50.25,106.711235,-3.08,-103.09,2024-08-14
34.188999,19.846001,51.950001,105.020157,-3.08,-103.09,2024-08-14
34.380001,18.169001,54.050003,102.425941,-3.08,-103.09,2024-08-14
34.881001,17.596001,56.050003,98.774124,-3.08,-103.09,2024-08-14
35.227001,17.073999,58.150002,89.006035,-3.08,-103.09,2024-08-14
35.169998,15.973,60.150002,82.747528,-3.08,-103.09,2024-08-14
35.094002,15.559,62.150002,81.687271,-3.08,-103.09,2024-08-14
35.080002,15.474,64.150002,81.249222,-3.08,-103.09,2024-08-14
35.077,15.422,66.150002,80.893478,-3.08,-103.09,2024-08-14
35.077999,15.356,68.150002,80.215691,-3.08,-103.09,2024-08-14
35.074001,15.257,70.150002,78.336594,-3.08,-103.09,2024-08-14
35.068001,15.135,72.150002,75.59951,-3.08,-103.09,2024-08-14
35.062,15.057,74.150002,72.941734,-3.08,-103.09,2024-08-14
35.056,14.965,76.150002,70.792122,-3.08,-103.09,2024-08-14
35.049,14.92,78.150002,69.2332,-3.08,-103.09,2024-08-14
35.046001,14.894,80.150002,67.534607,-3.08,-103.09,2024-08-14
35.043999,14.879,82.150002,65.463097,-3.08,-103.09,2024-08-14
35.043999,14.863,84.150002,63.357224,-3.08,-103.09,2024-08-14
35.042999,14.842,86.150002,60.372509,-3.08,-103.09,2024-08-14
35.042,14.804,88.150002,56.854069,-3.08,-103.09,2024-08-14
35.042,14.728,90.150002,53.844585,-3.08,-103.09,2024-08-14
35.032001,14.669,92.150002,52.936508,-3.08,-103.09,2024-08-14
35.028999,14.639,94.150002,52.501209,-3.08,-103.09,2024-08-14
35.023998,14.609,96.150002,52.278042,-3.08,-103.09,2024-08-14
35.021,14.602,98.150002,52.307587,-3.08,-103.09,2024-08-14
35.021999,14.594,100.150002,52.312611,-3.08,-103.09,2024-08-14
35.025002,14.546,102.150002,51.453278,-3.08,-103.09,2024-08-14
35.021999,14.454,104.150002,49.702717,-3.08,-103.09,2024-08-14
35.005001,14.356,106.150002,48.504688,-3.08,-103.09,2024-08-14
35.002998,14.325,108.150002,50.008095,-3.08,-103.09,2024-08-14
35.001999,14.284,110.150002,53.745129,-3.08,-103.09,2024-08-14
35.0,14.226,112.150002,57.695679,-3.08,-103.09,2024-08-14
34.995998,14.164,114.150002,58.346752,-3.08,-103.09,2024-08-14
34.987,14.094,116.150002,57.487141,-3.08,-103.09,2024-08-14
34.985001,14.072,118.150002,55.837719,-3.08,-103.09,2024-08-14
34.983002,14.037,120.150002,54.686882,-3.08,-103.09,2024-08-14
34.985001,14.004,122.150002,56.412449,-3.08,-103.09,2024-08-14
34.978001,13.945,124.150002,55.788963,-3.08,-103.09,2024-08-14
34.972,13.894,126.150002,51.949268,-3.08,-103.09,2024-08-14
34.966999,13.865,128.149994,48.966049,-3.08,-103.09,2024-08-14
34.966,13.839,130.149994,46.50877,-3.08,-103.09,2024-08-14
34.962002,13.807,132.149994,46.124729,-3.08,-103.09,2024-08-14
34.959999,13.774,134.149994,49.00782,-3.08,-103.09,2024-08-14
34.957001,13.764,136.149994,56.712326,-3.08,-103.09,2024-08-14
34.963001,13.745,138.149994,66.386749,-3.08,-103.09,2024-08-14
34.965,13.687,140.149994,69.148781,-3.08,-103.09,2024-08-14
34.964001,13.607,142.149994,67.474434,-3.08,-103.09,2024-08-14
