salinity,temperature,pressure,lat,lon,date
34.188999,22.743,5.05,0.95,-99.89,2024-08-16
34.188999,22.74,6.65,0.95,-99.89,2024-08-16
34.194,22.677999,8.65,0.95,-99.89,2024-08-16
34.209,22.528999,10.75,0.95,-99.89,2024-08-16
34.242001,22.326,12.849999,0.95,-99.89,2024-08-16
34.308998,22.103001,14.549999,0.95,-99.89,2024-08-16
34.405998,21.823,16.65,0.95,-99.89,2024-08-16
34.52,21.57,18.65,0.95,-99.89,2024-08-16
34.723999,21.268,20.449999,0.95,-99.89,2024-08-16
34.855999,21.190001,22.549999,0.95,-99.89,2024-08-16
34.910999,21.084,24.65,0.95,-99.89,2024-08-16
34.924999,20.995001,26.65,0.95,-99.89,2024-08-16
34.931,20.950001,28.65,0.95,-99.89,2024-08-16
34.929001,20.843,30.65,0.95,-99.89,2024-08-16
34.922001,20.625,32.75,0.95,-99.89,2024-08-16
34.924999,20.257999,34.75,0.95,-99.89,2024-08-16
34.953999,20.073999,36.550003,0.95,-99.89,2024-08-16
34.970001,19.9,38.650002,0.95,-99.89,2024-08-16
34.985001,19.639999,40.75,0.95,-99.89,2024-08-16
34.973999,18.969,42.650002,0.95,-99.89,2024-08-16
34.955002,17.487,44.75,0.95,-99.89,2024-08-16
34.969002,17.184,46.650002,0.95,-99.89,2024-08-16
34.966,16.877001,48.550003,0.95,-99.89,2024-08-16
34.973,16.198,50.650002,0.95,-99.89,2024-08-16
34.970001,15.906,52.650002,0.95,-99.89,2024-08-16
34.965,15.682,54.650002,0.95,-99.89,2024-08-16
34.960999,15.446,56.650002,0.95,-99.89,2024-08-16
34.956001,15.356,58.650002,0.95,-99.89,2024-08-16
34.951,15.224,60.650002,0.95,-99.89,2024-08-16
34.943001,15.081,62.650002,0.95,-99.89,2024-08-16
34.941002,14.839,64.650002,0.95,-99.89,2024-08-16
34.936001,14.665,66.650002,0.95,-99.89,2024-08-16
34.937,14.542,68.650002,0.95,-99.89,2024-08-16
34.938999,14.366,70.650002,0.95,-99.89,2024-08-16
34.941002,14.301,72.650002,0.95,-99.89,2024-08-16
34.943001,14.262,74.650002,0.95,-99.89,2024-08-16
34.942001,14.236,76.650002,0.95,-99.89,2024-08-16
34.941002,14.215,78.650002,0.95,-99.89,2024-08-16
34.941002,14.183,80.650002,0.95,-99.89,2024-08-16
34.941002,14.116,82.650002,0.95,-99.89,2024-08-16
34.942001,14.067,84.650002,0.95,-99.89,2024-08-16
34.941002,14.011,86.650002,0.95,-99.89,2024-08-16
34.943001,13.993,88.650002,0.95,-99.89,2024-08-16
34.943001,13.948,90.550003,0.95,-99.89,2024-08-16
34.941002,13.898,92.650002,0.95,-99.89,2024-08-16
34.941002,13.881,94.650002,0.95,-99.89,2024-08-16
34.942001,13.876,96.650002,0.95,-99.89,2024-08-16
34.943001,13.864,98.650002,0.95,-99.89,2024-08-16
34.944,13.853,100.650002,0.95,-99.89,2024-08-16
34.942001,13.835,102.650002,0.95,-99.89,2024-08-16
34.939999,13.794,104.650002,0.95,-99.89,2024-08-16
34.942001,13.736,106.650002,0.95,-99.89,2024-08-16
34.943001,13.582,108.650002,0.95,-99.89,2024-08-16
34.942001,13.528,110.650002,0.95,-99.89,2024-08-16
34.943001,13.469,112.650002,0.95,-99.89,2024-08-16
34.939999,13.396,114.650002,0.95,-99.89,2024-08-16
34.938999,13.375,116.650002,0.95,-99.89,2024-08-16
34.938999,13.351,118.650002,0.95,-99.89,2024-08-16
34.938,13.279,120.650002,0.95,-99.89,2024-08-16
34.937,13.232,122.650002,0.95,-99.89,2024-08-16
34.936001,13.214,124.650002,0.95,-99.89,2024-08-16
34.936001,13.156,126.650002,0.95,-99.89,2024-08-16
34.933998,13.135,128.649994,0.95,-99.89,2024-08-16
34.932999,13.132,130.649994,0.95,-99.89,2024-08-16
34.932999,13.131,132.649994,0.95,-99.89,2024-08-16
34.932999,13.129,134.649994,0.95,-99.89,2024-08-16
34.932999,13.127,136.649994,0.95,-99.89,2024-08-16
34.932999,13.123,138.649994,0.95,-99.89,2024-08-16
34.932999,13.12,140.649994,0.95,-99.89,2024-08-16
34.931999,13.113,142.649994,0.95,-99.89,2024-08-16
34.931999,13.103,144.649994,0.95,-99.89,2024-08-16
34.931,13.093,146.75,0.95,-99.89,2024-08-16
34.931,13.083,148.649994,0.95,-99.89,2024-08-16
34.931,13.076,150.649994,0.95,-99.89,2024-08-16
34.93,13.07,152.649994,0.95,-99.89,2024-08-16
34.93,13.063,154.649994,0.95,-99.89,2024-08-16
34.93,13.056,156.649994,0.95,-99.89,2024-08-16
34.929001,13.049,158.649994,0.95,-99.89,2024-08-16
34.929001,13.045,160.649994,0.95,-99.89,2024-08-16
34.929001,13.038,162.649994,0.95,-99.89,2024-08-16
