salinity_sfile,temperature_sfile,pressure,doxy,lat,lon,date
35.377998,29.344,4.61,,-0.23,174.97,2024-08-21
35.377998,29.346001,6.31,,-0.23,174.97,2024-08-21
35.377998,29.348536,8.0,,-0.23,174.97,2024-08-21
35.377998,29.349001,8.31,,-0.23,174.97,2024-08-21
35.377998,29.351,10.31,,-0.23,174.97,2024-08-21
35.378952,29.351,12.21,,-0.23,174.97,2024-08-21
35.379002,29.351,12.31,,-0.23,174.97,2024-08-21
35.379002,29.351999,14.31,,-0.23,174.97,2024-08-21
35.379002,29.353001,16.309999,,-0.23,174.97,2024-08-21
35.379002,29.353001,16.67,,-0.23,174.97,2024-08-21
35.379002,29.353001,18.309999,,-0.23,174.97,2024-08-21
35.377998,29.35,20.309999,,-0.23,174.97,2024-08-21
35.377163,29.35,21.98,,-0.23,174.97,2024-08-21
35.376999,29.35,22.309999,,-0.23,174.97,2024-08-21
35.376999,29.35,24.309999,,-0.23,174.97,2024-08-21
35.376999,29.351,26.309999,,-0.23,174.97,2024-08-21
35.376999,29.34906,27.279999,,-0.23,174.97,2024-08-21
35.376999,29.347,28.309999,,-0.23,174.97,2024-08-21
35.375999,29.33,30.309999,,-0.23,174.97,2024-08-21
35.375999,29.320816,31.980001,,-0.23,174.97,2024-08-21
35.375999,29.319,32.310001,,-0.23,174.97,2024-08-21
35.375,29.318001,34.310001,,-0.23,174.97,2024-08-21
35.375,29.315001,36.310001,,-0.23,174.97,2024-08-21
35.375,29.313141,36.93,,-0.23,174.97,2024-08-21
35.375,29.309,38.310001,,-0.23,174.97,2024-08-21
35.375,29.306999,40.310001,,-0.23,174.97,2024-08-21
35.375,29.301331,42.200001,,-0.23,174.97,2024-08-21
35.375,29.301001,42.310001,,-0.23,174.97,2024-08-21
35.375,29.298,44.310001,,-0.23,174.97,2024-08-21
35.375,29.295,46.310001,,-0.23,174.97,2024-08-21
35.37545,29.29365,47.210003,,-0.23,174.97,2024-08-21
35.375999,29.292,48.310001,,-0.23,174.97,2024-08-21
35.375999,29.289,50.310001,,-0.23,174.97,2024-08-21
35.375999,29.282209,52.25,,-0.23,174.97,2024-08-21
35.375999,29.282,52.310001,,-0.23,174.97,2024-08-21
35.376999,29.274,54.310001,,-0.23,174.97,2024-08-21
35.377998,29.264,56.310001,,-0.23,174.97,2024-08-21
35.378922,29.25526,57.23,,-0.23,174.97,2024-08-21
35.380001,29.245001,58.310001,,-0.23,174.97,2024-08-21
35.381001,29.228001,60.310001,,-0.23,174.97,2024-08-21
35.383518,29.19356,61.990002,,-0.23,174.97,2024-08-21
35.383999,29.187,62.310001,,-0.23,174.97,2024-08-21
35.386002,29.157,64.309998,,-0.23,174.97,2024-08-21
35.386925,29.136677,66.249992,,-0.23,174.97,2024-08-21
35.387001,29.135,66.409996,,-0.23,174.97,2024-08-21
35.388,29.108999,68.309998,,-0.23,174.97,2024-08-21
35.388,29.073999,70.209999,,-0.23,174.97,2024-08-21
35.387081,29.0354,72.139999,,-0.23,174.97,2024-08-21
35.387001,29.032,72.309998,,-0.23,174.97,2024-08-21
35.387001,28.909,74.610001,,-0.23,174.97,2024-08-21
35.386002,28.846001,76.110001,,-0.23,174.97,2024-08-21
35.386002,28.679867,77.089996,,-0.23,174.97,2024-08-21
