salinity_sfile,temperature_sfile,pressure,doxy,lat,lon,date
35.514,29.09,4.2,,-2.69,-165.83,2024-08-13
35.514,29.089001,6.1,,-2.69,-165.83,2024-08-13
35.514,29.088074,7.86,195.431061,-2.69,-165.83,2024-08-13
35.514,29.087999,8.0,,-2.69,-165.83,2024-08-13
35.514,29.084999,10.0,,-2.69,-165.83,2024-08-13
35.513222,29.081879,11.56,195.712646,-2.69,-165.83,2024-08-13
35.513,29.080999,12.0,,-2.69,-165.83,2024-08-13
35.514,29.083,14.0,,-2.69,-165.83,2024-08-13
35.513,29.055,16.0,,-2.69,-165.83,2024-08-13
35.513,29.0529,16.700001,195.581787,-2.69,-165.83,2024-08-13
35.513,29.049,18.0,,-2.69,-165.83,2024-08-13
35.513,29.041,20.0,,-2.69,-165.83,2024-08-13
35.513,29.040016,21.969999,195.505341,-2.69,-165.83,2024-08-13
35.513,29.040001,22.0,,-2.69,-165.83,2024-08-13
35.514,29.039,24.0,,-2.69,-165.83,2024-08-13
35.515003,29.038,26.0,,-2.69,-165.83,2024-08-13
35.515003,29.037775,26.450001,195.478867,-2.69,-165.83,2024-08-13
35.515003,29.037001,28.0,,-2.69,-165.83,2024-08-13
35.515003,29.037001,30.0,,-2.69,-165.83,2024-08-13
35.515003,29.037001,31.48,195.358856,-2.69,-165.83,2024-08-13
35.515003,29.037001,32.0,,-2.69,-165.83,2024-08-13
35.516003,29.035999,34.0,,-2.69,-165.83,2024-08-13
35.516003,29.035,36.0,,-2.69,-165.83,2024-08-13
35.516338,29.034664,36.669998,195.067703,-2.69,-165.83,2024-08-13
35.517002,29.034,38.0,,-2.69,-165.83,2024-08-13
35.518002,29.035,40.0,,-2.69,-165.83,2024-08-13
35.518795,29.033411,41.59,195.041199,-2.69,-165.83,2024-08-13
35.519001,29.033001,42.0,,-2.69,-165.83,2024-08-13
35.521,29.031,44.0,,-2.69,-165.83,2024-08-13
35.523003,29.027,46.0,,-2.69,-165.83,2024-08-13
35.524891,29.024481,46.630001,194.698303,-2.69,-165.83,2024-08-13
35.529003,29.018999,48.0,,-2.69,-165.83,2024-08-13
35.541,29.000999,50.0,,-2.69,-165.83,2024-08-13
35.55241,28.979811,51.630001,194.292999,-2.69,-165.83,2024-08-13
35.555,28.975,52.0,,-2.69,-165.83,2024-08-13
35.566002,28.948999,54.0,,-2.69,-165.83,2024-08-13
35.569,28.921,56.0,,-2.69,-165.83,2024-08-13
35.568295,28.91301,56.470001,193.651382,-2.69,-165.83,2024-08-13
35.566002,28.886999,58.0,,-2.69,-165.83,2024-08-13
35.562,28.858,60.0,,-2.69,-165.83,2024-08-13
35.55825,28.84,61.5,193.231873,-2.69,-165.83,2024-08-13
35.557003,28.834,62.0,,-2.69,-165.83,2024-08-13
35.553001,28.818001,64.0,,-2.69,-165.83,2024-08-13
35.553001,28.816,66.0,,-2.69,-165.83,2024-08-13
35.552193,28.811544,66.809998,192.751816,-2.69,-165.83,2024-08-13
35.551003,28.805,68.0,,-2.69,-165.83,2024-08-13
35.548,28.796,70.0,,-2.69,-165.83,2024-08-13
35.54623,28.792459,71.769997,192.16777,-2.69,-165.83,2024-08-13
35.546001,28.792,72.0,,-2.69,-165.83,2024-08-13
35.543003,28.784,74.0,,-2.69,-165.83,2024-08-13
35.537003,28.764999,76.0,,-2.69,-165.83,2024-08-13
35.534256,28.75646,76.610001,190.907974,-2.69,-165.83,2024-08-13
35.528,28.737,78.0,,-2.69,-165.83,2024-08-13
35.52,28.702,80.0,,-2.69,-165.83,2024-08-13
35.514809,28.676916,81.730003,189.176971,-2.69,-165.83,2024-08-13
35.514,28.673,82.0,,-2.69,-165.83,2024-08-13
35.511002,28.650999,84.0,,-2.69,-165.83,2024-08-13
35.513,28.629999,86.0,,-2.69,-165.83,2024-08-13
35.51342,28.62076,86.839996,187.776337,-2.69,-165.83,2024-08-13
35.514,28.608,88.0,,-2.69,-165.83,2024-08-13
35.524002,28.577999,90.0,,-2.69,-165.83,2024-08-13
35.53215,28.562515,91.629997,187.06662,-2.69,-165.83,2024-08-13
35.534,28.559,92.0,,-2.69,-165.83,2024-08-13
35.535,28.548,94.0,,-2.69,-165.83,2024-08-13
35.531002,28.486,96.0,,-2.69,-165.83,2024-08-13
35.53186,28.477428,96.599998,186.024033,-2.69,-165.83,2024-08-13
35.534,28.455999,98.099998,,-2.69,-165.83,2024-08-13
35.540001,28.445,100.0,,-2.69,-165.83,2024-08-13
35.543877,28.426399,101.550003,184.010529,-2.69,-165.83,2024-08-13
35.545002,28.421,102.0,,-2.69,-165.83,2024-08-13
35.551003,28.336,104.0,,-2.69,-165.83,2024-08-13
35.556,28.259001,106.0,,-2.69,-165.83,2024-08-13
35.558002,28.209,108.199997,,-2.69,-165.83,2024-08-13
35.564003,28.065001,109.900002,,-2.69,-165.83,2024-08-13
35.569103,27.8967,111.43,176.058029,-2.69,-165.83,2024-08-13
35.573002,27.768,112.599998,,-2.69,-165.83,2024-08-13
35.602001,26.947001,114.300003,,-2.69,-165.83,2024-08-13
35.633003,26.358,116.099998,,-2.69,-165.83,2024-08-13
35.656002,26.076,117.900002,,-2.69,-165.83,2024-08-13
35.699001,25.627001,120.0,,-2.69,-165.83,2024-08-13
35.731342,25.340839,121.959999,157.05191,-2.69,-165.83,2024-08-13
35.732002,25.334999,122.0,,-2.69,-165.83,2024-08-13
35.735001,25.308001,124.0,,-2.69,-165.83,2024-08-13
35.793003,25.01,126.099998,,-2.69,-165.83,2024-08-13
35.802002,24.936001,128.0,,-2.69,-165.83,2024-08-13
35.832001,24.417999,130.199997,,-2.69,-165.83,2024-08-13
35.829445,24.320765,131.649994,143.572891,-2.69,-165.83,2024-08-13
35.829002,24.304001,131.899994,,-2.69,-165.83,2024-08-13
35.844002,22.948999,134.100006,,-2.69,-165.83,2024-08-13
35.815002,22.400999,136.199997,,-2.69,-165.83,2024-08-13
35.788002,21.688,137.800003,,-2.69,-165.83,2024-08-13
35.753002,20.971001,139.899994,,-2.69,-165.83,2024-08-13
35.729839,20.540333,141.419998,129.940079,-2.69,-165.83,2024-08-13
35.721001,20.375999,142.0,,-2.69,-165.83,2024-08-13
35.713001,20.330999,144.0,,-2.69,-165.83,2024-08-13
35.709003,20.25,146.0,,-2.69,-165.83,2024-08-13
35.699001,20.014999,148.100006,,-2.69,-165.83,2024-08-13
35.692001,19.870001,150.0,,-2.69,-165.83,2024-08-13
35.684044,19.814295,151.889999,120.34877,-2.69,-165.83,2024-08-13
35.684002,19.813999,151.899994,,-2.69,-165.83,2024-08-13
35.623001,18.974001,154.100006,,-2.69,-165.83,2024-08-13
35.499001,17.771999,156.300003,,-2.69,-165.83,2024-08-13
35.469002,17.524,157.899994,,-2.69,-165.83,2024-08-13
35.450001,17.347,160.0,,-2.69,-165.83,2024-08-13
35.439152,17.212925,161.550003,101.916389,-2.69,-165.83,2024-08-13
35.436001,17.174,162.0,,-2.69,-165.83,2024-08-13
35.418003,17.01,164.0,,-2.69,-165.83,2024-08-13
35.393002,16.747999,166.0,,-2.69,-165.83,2024-08-13
35.379002,16.597,168.0,,-2.69,-165.83,2024-08-13
35.365002,16.469,170.0,,-2.69,-165.83,2024-08-13
35.347046,16.34075,171.710007,94.940628,-2.69,-165.83,2024-08-13
35.344002,16.319,172.0,,-2.69,-165.83,2024-08-13
35.283001,15.739,174.0,,-2.69,-165.83,2024-08-13
35.252003,15.463,176.0,,-2.69,-165.83,2024-08-13
35.226002,15.251,178.0,,-2.69,-165.83,2024-08-13
35.197002,14.97,180.0,,-2.69,-165.83,2024-08-13
35.1786,14.7796,181.600006,92.090134,-2.69,-165.83,2024-08-13
35.174,14.732,182.0,,-2.69,-165.83,2024-08-13
35.161003,14.627,184.0,,-2.69,-165.83,2024-08-13
35.142002,14.422,186.0,,-2.69,-165.83,2024-08-13
35.121002,14.214,188.0,,-2.69,-165.83,2024-08-13
35.112003,14.139,190.0,,-2.69,-165.83,2024-08-13
35.102451,14.029175,191.910004,97.974472,-2.69,-165.83,2024-08-13
35.102001,14.024,192.0,,-2.69,-165.83,2024-08-13
35.086002,13.84,194.0,,-2.69,-165.83,2024-08-13
35.072002,13.708,196.0,,-2.69,-165.83,2024-08-13
35.069,13.691,198.0,,-2.69,-165.83,2024-08-13
35.064003,13.637,200.0,,-2.69,-165.83,2024-08-13
35.054352,13.571381,201.929993,107.98262,-2.69,-165.83,2024-08-13
35.054001,13.569,202.0,,-2.69,-165.83,2024-08-13
35.036003,13.407,204.0,,-2.69,-165.83,2024-08-13
35.001003,13.018,206.0,,-2.69,-165.83,2024-08-13
34.975002,12.757,208.0,,-2.69,-165.83,2024-08-13
34.954002,12.521,210.0,,-2.69,-165.83,2024-08-13
34.9459,12.43595,211.619995,104.637016,-2.69,-165.83,2024-08-13
34.944,12.416,212.0,,-2.69,-165.83,2024-08-13
34.937,12.346,214.0,,-2.69,-165.83,2024-08-13
34.932003,12.315,216.0,,-2.69,-165.83,2024-08-13
34.927002,12.293,218.0,,-2.69,-165.83,2024-08-13
34.916,12.12,220.0,,-2.69,-165.83,2024-08-13
34.903042,11.97456,220.960007,112.832649,-2.69,-165.83,2024-08-13
34.889,11.817,222.0,,-2.69,-165.83,2024-08-13
34.876003,11.76,224.0,,-2.69,-165.83,2024-08-13
34.869003,11.669,226.0,,-2.69,-165.83,2024-08-13
34.857002,11.586,228.0,,-2.69,-165.83,2024-08-13
34.853001,11.537,230.0,,-2.69,-165.83,2024-08-13
34.847332,11.481111,231.619995,115.090019,-2.69,-165.83,2024-08-13
34.846001,11.468,232.0,,-2.69,-165.83,2024-08-13
34.842003,11.453,234.0,,-2.69,-165.83,2024-08-13
34.838001,11.395,236.0,,-2.69,-165.83,2024-08-13
34.830002,11.325,238.0,,-2.69,-165.83,2024-08-13
34.826,11.295,240.0,,-2.69,-165.83,2024-08-13
34.823345,11.264886,241.860001,113.886826,-2.69,-165.83,2024-08-13
34.823002,11.261,242.100006,,-2.69,-165.83,2024-08-13
34.822002,11.246,244.0,,-2.69,-165.83,2024-08-13
34.822002,11.235,246.0,,-2.69,-165.83,2024-08-13
34.823002,11.235,248.0,,-2.69,-165.83,2024-08-13
34.823002,11.228,250.0,,-2.69,-165.83,2024-08-13
34.822308,11.218965,251.389999,116.043564,-2.69,-165.83,2024-08-13
34.822002,11.215,252.0,,-2.69,-165.83,2024-08-13
34.821003,11.197,254.0,,-2.69,-165.83,2024-08-13
34.82,11.187,256.0,,-2.69,-165.83,2024-08-13
34.819,11.181,258.0,,-2.69,-165.83,2024-08-13
34.819,11.179,260.0,,-2.69,-165.83,2024-08-13
34.818295,11.174065,261.410004,116.071533,-2.69,-165.83,2024-08-13
34.818001,11.172,262.0,,-2.69,-165.83,2024-08-13
34.817001,11.154,264.0,,-2.69,-165.83,2024-08-13
34.815002,11.135,266.0,,-2.69,-165.83,2024-08-13
34.813,11.1,268.0,,-2.69,-165.83,2024-08-13
34.811001,11.053,270.0,,-2.69,-165.83,2024-08-13
34.809532,11.03977,271.470001,116.569527,-2.69,-165.83,2024-08-13
34.809002,11.035,272.0,,-2.69,-165.83,2024-08-13
34.808002,11.014,274.0,,-2.69,-165.83,2024-08-13
34.806,10.991,276.0,,-2.69,-165.83,2024-08-13
34.804001,10.967,278.0,,-2.69,-165.83,2024-08-13
34.803394,10.959135,279.209991,116.174057,-2.69,-165.83,2024-08-13
34.803001,10.954,280.0,,-2.69,-165.83,2024-08-13
34.803001,10.953,282.100006,,-2.69,-165.83,2024-08-13
34.803001,10.951,284.0,,-2.69,-165.83,2024-08-13
34.803001,10.947,286.0,,-2.69,-165.83,2024-08-13
34.802002,10.94,288.0,,-2.69,-165.83,2024-08-13
34.800003,10.92,290.0,,-2.69,-165.83,2024-08-13
34.797241,10.88872,291.839996,108.981056,-2.69,-165.83,2024-08-13
34.797001,10.886,292.0,,-2.69,-165.83,2024-08-13
34.792,10.839,294.0,,-2.69,-165.83,2024-08-13
34.789001,10.805,296.0,,-2.69,-165.83,2024-08-13
34.783001,10.746,298.0,,-2.69,-165.83,2024-08-13
34.781002,10.72,300.0,,-2.69,-165.83,2024-08-13
34.780174,10.70008,301.660004,104.647537,-2.69,-165.83,2024-08-13
34.780003,10.696,302.0,,-2.69,-165.83,2024-08-13
34.779003,10.679,304.0,,-2.69,-165.83,2024-08-13
34.780003,10.67,306.0,,-2.69,-165.83,2024-08-13
34.780003,10.658,308.0,,-2.69,-165.83,2024-08-13
34.779003,10.638,310.0,,-2.69,-165.83,2024-08-13
34.778435,10.62896,311.130005,103.910179,-2.69,-165.83,2024-08-13
34.778,10.622,312.0,,-2.69,-165.83,2024-08-13
34.776001,10.6,314.0,,-2.69,-165.83,2024-08-13
34.775002,10.589,316.0,,-2.69,-165.83,2024-08-13
34.773003,10.57,318.0,,-2.69,-165.83,2024-08-13
34.77,10.531,320.0,,-2.69,-165.83,2024-08-13
34.769115,10.52038,321.769989,95.954483,-2.69,-165.83,2024-08-13
34.769001,10.519,322.0,,-2.69,-165.83,2024-08-13
34.766003,10.499,324.0,,-2.69,-165.83,2024-08-13
34.762001,10.424,326.0,,-2.69,-165.83,2024-08-13
34.755001,10.359,328.0,,-2.69,-165.83,2024-08-13
34.749001,10.25,330.0,,-2.69,-165.83,2024-08-13
34.741756,10.17433,331.609985,90.28051,-2.69,-165.83,2024-08-13
34.740002,10.156,332.0,,-2.69,-165.83,2024-08-13
34.738003,10.117,334.0,,-2.69,-165.83,2024-08-13
34.736,10.104,336.0,,-2.69,-165.83,2024-08-13
34.735001,10.097,338.0,,-2.69,-165.83,2024-08-13
34.735001,10.093,340.0,,-2.69,-165.83,2024-08-13
34.735001,10.090325,341.070007,84.194107,-2.69,-165.83,2024-08-13
34.735001,10.088,342.0,,-2.69,-165.83,2024-08-13
34.734001,10.083,344.0,,-2.69,-165.83,2024-08-13
34.734001,10.078,346.0,,-2.69,-165.83,2024-08-13
34.733002,10.074,348.0,,-2.69,-165.83,2024-08-13
34.733002,10.07,350.0,,-2.69,-165.83,2024-08-13
34.733002,10.06716,351.420013,80.723251,-2.69,-165.83,2024-08-13
34.733002,10.066,352.0,,-2.69,-165.83,2024-08-13
34.732002,10.062,354.0,,-2.69,-165.83,2024-08-13
34.732002,10.057,356.0,,-2.69,-165.83,2024-08-13
34.731003,10.042,358.0,,-2.69,-165.83,2024-08-13
34.730003,10.033,360.0,,-2.69,-165.83,2024-08-13
34.729546,10.027085,360.910004,80.00087,-2.69,-165.83,2024-08-13
34.729,10.02,362.0,,-2.69,-165.83,2024-08-13
34.728001,9.996,364.0,,-2.69,-165.83,2024-08-13
34.728001,9.987,366.0,,-2.69,-165.83,2024-08-13
34.727001,9.986,368.0,,-2.69,-165.83,2024-08-13
34.727001,9.984,370.0,,-2.69,-165.83,2024-08-13
34.727001,9.982,372.0,,-2.69,-165.83,2024-08-13
34.727001,9.98,374.0,,-2.69,-165.83,2024-08-13
34.727001,9.977,376.0,,-2.69,-165.83,2024-08-13
34.727001,9.975,378.0,,-2.69,-165.83,2024-08-13
34.727001,9.973,380.0,,-2.69,-165.83,2024-08-13
34.726143,9.97214,381.720001,80.996994,-2.69,-165.83,2024-08-13
34.726002,9.972,382.0,,-2.69,-165.83,2024-08-13
34.726002,9.971,384.0,,-2.69,-165.83,2024-08-13
34.726002,9.97,386.0,,-2.69,-165.83,2024-08-13
34.726002,9.968,388.0,,-2.69,-165.83,2024-08-13
34.726002,9.966,390.0,,-2.69,-165.83,2024-08-13
34.725002,9.963,392.0,,-2.69,-165.83,2024-08-13
34.725002,9.959,394.0,,-2.69,-165.83,2024-08-13
34.724003,9.939,396.0,,-2.69,-165.83,2024-08-13
34.720001,9.887,398.0,,-2.69,-165.83,2024-08-13
34.719002,9.86,400.0,,-2.69,-165.83,2024-08-13
34.718136,9.848755,401.730011,76.039474,-2.69,-165.83,2024-08-13
34.718002,9.847,402.0,,-2.69,-165.83,2024-08-13
34.717003,9.841,404.0,,-2.69,-165.83,2024-08-13
34.717003,9.837,406.0,,-2.69,-165.83,2024-08-13
34.717003,9.833,408.0,,-2.69,-165.83,2024-08-13
34.716003,9.827,410.0,,-2.69,-165.83,2024-08-13
34.716003,9.822,412.0,,-2.69,-165.83,2024-08-13
34.716003,9.817,414.0,,-2.69,-165.83,2024-08-13
34.715,9.813,416.0,,-2.69,-165.83,2024-08-13
34.714001,9.797,418.0,,-2.69,-165.83,2024-08-13
34.713001,9.775,420.0,,-2.69,-165.83,2024-08-13
34.713001,9.767,422.0,,-2.69,-165.83,2024-08-13
34.712002,9.765,424.0,,-2.69,-165.83,2024-08-13
34.712002,9.761,426.0,,-2.69,-165.83,2024-08-13
34.712002,9.756,428.0,,-2.69,-165.83,2024-08-13
34.711002,9.744,430.0,,-2.69,-165.83,2024-08-13
34.709003,9.73,432.0,,-2.69,-165.83,2024-08-13
34.708,9.695,434.0,,-2.69,-165.83,2024-08-13
34.706001,9.639,436.0,,-2.69,-165.83,2024-08-13
34.704002,9.601,437.899994,,-2.69,-165.83,2024-08-13
34.702003,9.575,440.0,,-2.69,-165.83,2024-08-13
34.700001,9.534,442.0,,-2.69,-165.83,2024-08-13
34.697002,9.486,444.0,,-2.69,-165.83,2024-08-13
34.696003,9.438,446.0,,-2.69,-165.83,2024-08-13
34.695,9.396,448.0,,-2.69,-165.83,2024-08-13
34.696003,9.356,450.0,,-2.69,-165.83,2024-08-13
34.696884,9.342799,451.76001,45.012386,-2.69,-165.83,2024-08-13
34.697002,9.341,452.0,,-2.69,-165.83,2024-08-13
34.697002,9.324,454.0,,-2.69,-165.83,2024-08-13
34.696003,9.307,456.0,,-2.69,-165.83,2024-08-13
34.695,9.292,458.0,,-2.69,-165.83,2024-08-13
34.695,9.26,460.0,,-2.69,-165.83,2024-08-13
34.693001,9.232,462.0,,-2.69,-165.83,2024-08-13
34.692001,9.217,464.0,,-2.69,-165.83,2024-08-13
34.690002,9.192,466.0,,-2.69,-165.83,2024-08-13
34.688,9.162,468.0,,-2.69,-165.83,2024-08-13
34.686001,9.111,470.0,,-2.69,-165.83,2024-08-13
34.683002,9.063,472.0,,-2.69,-165.83,2024-08-13
34.681,9.027,474.0,,-2.69,-165.83,2024-08-13
34.679001,8.985,476.0,,-2.69,-165.83,2024-08-13
